"",baseMean,log2FoldChange,lfcSE,pvalue,padj,GM25256_day0-1,GM25256_day0-2,GM25256_day0-3,NCRM_day0-1,NCRM_day0-2,NCRM_day0-3,GM25256_day60-1,GM25256_day60-2,GM25256_day60-3,NCRM_day60-1,NCRM_day60-2,NCRM_day60-3
TSPAN1,18.7367024429115,3.66090984219726,0.591529713953303,8.46268297894283e-11,3.87509249872138e-10,0,7.86372548844599,9.39008593346134,2.72660086848016,2.56395319316166,1.76395412465286,66.2412199264974,36.8489232172149,110.204980273715,28.4030810446082,61.5315693810936,53.3013484022523
FUT6,8.23020926973308,3.66055086137179,0.855936418537898,2.86410639159565e-06,8.71085038088298e-06,0,2.14465240593981,0,0,1.02558127726466,0.88197706232643,12.2402254212006,12.0323014586824,10.3317169006608,14.2015405223041,5.86014946486605,15.2289566863578
SPNS2,317.233108248775,3.65794541951047,0.340254605174134,5.06653913470576e-28,6.79052674724945e-27,47.2029523012293,28.5953654125309,37.5603437338454,38.1724121587223,66.6627830222032,59.9744402381973,457.208420144846,500.844548217656,326.310058779204,818.008734084718,741.308907305556,828.709059682637
S1PR1,1051.80604852492,3.65732197273296,0.298139713167338,1.2579139732498e-35,2.43073376595623e-34,103.256458158939,83.6414438316527,88.9296373698397,109.064034739207,121.531381355863,121.712834601047,2265.88172944225,1317.53700972572,1288.02070694905,1161.68601472448,1131.00884671915,987.344025165531
SERP2,287.074587359448,3.65716777376708,0.216212974912895,3.25076714171664e-65,2.01486227557343e-63,48.1863471408383,45.7525846600494,42.531565698619,43.6256138956826,33.8441821497339,40.5709448670158,580.330687616923,480.540039506129,775.309255753756,443.088064295889,436.581135132521,513.977288164576
CIBAR2,23.5124806544604,3.65534326763997,0.661301184445356,2.25694684433799e-09,9.1894774214803e-09,4.91697419804472,2.85953654125309,2.20943198434384,13.6330043424008,3.07674383179399,8.8197706232643,207.36381890034,85.7301478931122,153.68428889733,17.0418486267649,2.93007473243303,13.9598769624947
NDRG4,5898.0285959823,3.65087549091049,0.2495585786902,1.74427547697235e-49,5.96869264776476e-48,1239.07749790727,1086.62388567617,1161.60886576878,1250.14649819816,1394.27774644131,1277.984763311,9765.53984633787,10869.6803302372,6873.17466816461,22236.7721498238,21711.8537673287,23524.9308412512
SETBP1-DT,88.0873209538797,3.64867884983983,0.351955936563385,8.6688554956666e-26,1.03666510022806e-24,8.8505535564805,7.86372548844599,8.83772793737538,2.72660086848016,3.58953447042632,3.52790824930572,160.562956995749,96.2584116694594,77.9183649591503,48.285237775834,35.1608967891963,39.3414714397577
FAM81A,266.542183165027,3.6468379114977,0.182865709832444,1.86894567620933e-89,2.34331547570521e-87,48.1863471408383,37.1739750362901,40.3221337142752,35.4458112902421,43.0744136451159,37.0430366177101,573.130555016216,409.098249595202,445.985779545192,519.776383116331,544.993900232543,578.700354081597
PSD,1136.11806623057,3.64450931562758,0.401556623637306,1.03375791045299e-20,9.21795530900674e-20,289.11808284503,248.064794953705,293.302095921645,235.850975123534,266.13834145018,228.432059142546,1906.59511266701,2286.88929599083,1494.65504496227,4950.65702607522,4629.51807724418,5299.67692685252
PIK3R1,5305.86526378508,3.64385656034575,0.241647706225212,2.07930548546823e-52,7.99826524562427e-51,676.575649650953,643.395721781944,647.363571412747,479.881752852509,529.712729707199,687.060131552289,7401.01630026594,6382.38390498986,6902.01737784562,7282.54997983755,10234.7510403886,8479.99071485357
PDIA2,81.7949177622353,3.64332456002935,0.482889969159712,4.5555423302307e-15,2.84721395639419e-14,34.418819386313,27.8804812772176,16.5707398825788,9.54310303968057,19.4860442680286,6.17383943628501,259.924786885495,336.904440843108,462.344331304572,144.855713327502,152.363886086517,178.940241064704
MYOCOS,2.10277698735674,3.64166065496617,1.19595239422978,0.000138357296220241,0.00034398222817187,0,0,0,0,1.02558127726466,0,7.20013260070624,3.76009420583826,1.7219528167768,8.52092431338247,8.79022419729908,1.26907972386315
TRBV25-1,1.37029509419123,3.64099695587745,1.73360562444064,0.00202978066559982,0.00425651419501781,0,1.42976827062654,0,0,0,0,3.60006630035312,7.52018841167651,5.59634665452461,5.68061620892165,5.86014946486605,11.4217175147684
ARMC3,84.8288236953774,3.63908094617306,0.501310897179957,3.92713568214126e-14,2.28856496644209e-13,18.6845019525699,17.8721033828318,21.5419618473525,9.54310303968057,7.69185957948498,14.1116329972229,447.848247763928,249.67025526766,382.27352532445,45.4449296713732,49.8112704513614,25.381594477263
SLC8A1,736.909849190832,3.63905053057166,0.26431607749411,2.66431704925722e-44,7.35485840908402e-43,106.206642677766,66.4842245841342,99.424439295473,130.876841687048,139.991844346627,139.352375847576,1064.89961164445,1048.31426458771,686.62868568975,2022.29937037611,2033.47186430852,1869.35443325042
GRM7-AS3,1.41408097149936,3.63776827366285,1.46863145390977,0.000351705754273926,0.000828210324580536,0,0.714884135313271,0,0,0,0,5.76010608056499,0.752018841167651,2.5829292251652,2.84030810446082,5.86014946486605,2.5381594477263
NEURL3,7.35809570861409,3.63776471192666,0.705224357218562,2.67784588235148e-08,9.96682950773241e-08,0.983394839608944,1.42976827062654,3.31414797651577,1.36330043424008,0.512790638632332,0.88197706232643,11.52021216113,9.02422609401181,9.90122869646662,39.7643134624515,17.5804483945982,44.4177903352103
LRP2,2346.8620676679,3.63688092770545,0.295649434414059,8.04609358487054e-36,1.56398919682247e-34,101.289668479721,89.3605169141589,99.424439295473,107.700734304966,107.68603411279,98.7814309805602,1857.63421098221,1832.66991592557,1182.12060871728,829.369966502561,1230.63138762187,794.443907138332
HPCA,171.19049402523,3.63296981582332,0.447762136429947,4.37729787977141e-17,3.11512641573853e-16,40.3191884239667,24.3060606006512,42.531565698619,31.3559099875219,34.3569727883663,29.1052430567722,343.446325053687,379.017495948496,423.169904722899,434.567139982506,597.735245416337,501.286490925944
TSPAN11,2314.54976360141,3.63203154601828,0.23474538394766,3.48304662853222e-55,1.50947337397471e-53,151.442805299777,86.5009803729058,116.547537174138,181.318957753931,176.399979689522,171.985527153654,3272.46026702098,2017.66655085281,1362.06467807045,1655.89962490066,1529.49901033004,1310.95935475063
CDH8-AS1,0.852958636039549,3.63002169298216,2.37756329512345,0.00715186024424306,0.0136608099211178,0,0,0,0,0,0,2.88005304028249,1.5040376823353,1.7219528167768,0,0,1.26907972386315
MTTP,597.435511336865,3.62680777560027,0.241484926001146,5.55097016139643e-52,2.09356337315583e-50,44.2527677824025,41.4632798481697,39.2174177221032,29.9926095532818,19.998834906661,26.4593118697929,424.087810181597,386.537684360173,595.795674604774,346.517588744221,363.329266821695,402.298272464619
NAT8,1.06201058288909,3.62196067766816,2.45781098499407,0.00854074022131016,0.0160698388378509,0,0,0,0,0,0,5.76010608056499,0.752018841167651,0.430488204194201,0,0,1.26907972386315
MS4A3,2.26024937140865,3.62151581259064,1.25331445980549,0.000469087884049515,0.00108365239036755,0,0.714884135313271,0,0,1.538371915897,0,8.64015912084748,11.2802826175148,25.829292251652,0,0,2.5381594477263
RUNX1,68.7338564132846,3.61693581672035,0.819185094975381,7.43038557847003e-07,2.40031631677392e-06,12.7841329149163,12.8679144356389,20.9896038512665,14.9963047766409,19.4860442680286,16.7575641842022,0.720013260070624,6.76816957050886,3.01341742935941,721.438258533049,240.266128059508,512.708208440713
PIGZ,66.8369617759103,3.61562977214259,0.328802484190318,3.13282758506853e-29,4.48033897124515e-28,11.8007380753073,12.1530303003256,13.808949902149,14.9963047766409,13.3325566044406,14.1116329972229,112.322068571017,142.883579821854,143.783060200863,195.981259207797,205.105231270312,223.358031399914
LRRN2,589.890640508315,3.61449609350481,0.220738814445141,2.15219653354251e-61,1.16473898067333e-59,104.239852998548,86.5009803729058,80.6442674285503,106.337433870726,99.4813838946724,118.184926351742,1423.46621515962,1008.45726600582,665.10427548004,1437.19590085718,1514.84863666787,1357.91530453357
RGL1,837.749954578375,3.61002194183877,0.177269209534344,2.12635454568561e-93,2.89837123758392e-91,74.7380078102798,68.6288769900741,90.0343533620117,141.783245160969,111.275568583216,150.81807765782,1192.34195867695,1674.74595928036,1256.16457983868,1565.00976555791,1069.47727733805,1038.10721412006
SEZ6,655.245141799562,3.608011097648,0.484018005529831,8.65352590144398e-15,5.30252426529444e-14,161.276753695867,132.253565032955,170.678620790562,158.142850371849,144.094169455685,136.706444660597,1476.74719640485,1379.95457354264,751.20191631888,2570.47883453705,3064.85817012495,2578.76999888992
HGF,117.392184873555,3.60441450324092,0.744200930043386,9.98695461727737e-08,3.51630717232113e-07,35.402214225922,27.1655971419043,43.6362816907909,19.0862060793611,17.4348817134993,22.0494265581608,105.121935970311,215.077388573948,125.702555624707,823.689350293639,404.350313075758,714.491884534954
LRRC4B,3564.21699506252,3.60407849663691,0.173146501883766,2.7549098916765e-97,4.07652206944022e-95,500.547973360953,408.198841263878,478.342024610442,415.806632443225,453.306924550982,373.958274426407,4533.20348540465,4673.79709785695,3024.61012266845,6830.94099122828,6519.41627966348,6765.46400791446
FLRT3,1602.82996190504,3.60256494670321,0.200578516486237,5.66815397632817e-73,4.41229521617015e-71,137.675277545252,147.981016009847,169.57390479839,92.7044295283256,85.6360366515995,109.365155728477,2067.87808292283,1879.29508407796,1960.0127936962,837.890890815943,1271.65243387593,1143.4408312007
KLRD1,21.7010758929966,3.60253440546748,0.58360477149499,7.76719114814928e-11,3.56308098333618e-10,2.95018451882683,2.85953654125309,3.86650597260173,4.08990130272024,4.10232510905866,0.88197706232643,48.9609016848024,48.8812246758973,59.8378603829939,14.2015405223041,52.7413451837945,29.1888336488525
MAGEE2,3.11110812189853,3.59476562095855,0.955209349565353,2.50167394467203e-05,6.82614744434556e-05,0.983394839608944,0,1.10471599217192,0,0.512790638632332,0,11.52021216113,12.7843202998501,2.152441020971,8.52092431338247,8.79022419729908,3.80723917158945
ANK2,9079.6910860546,3.59340333643035,0.357229256422853,7.936330946319e-25,9.01169967461386e-24,1822.23063779537,1878.00062346796,1992.35529188206,1435.55535725481,1419.4044877343,1570.80114800337,11775.096855195,10776.4299939324,5474.08800453346,37651.1242327327,31082.2327616495,30555.6325114531
RBMS3,982.273995824404,3.59159322772084,0.436307880927143,1.60269741678955e-17,1.17940434904876e-16,121.940960111509,147.981016009847,132.013561064545,205.858365570252,202.039511621139,210.792517896017,1473.1471301045,1422.8196474892,1232.487728608,2993.68474210171,3067.78824485738,2903.65440819889
PCDH9-AS1,0.736924934731694,3.5877539545656,3.29727255052426,0.0185202887370825,0.0325464871884213,0,0,0,0,0,0,3.60006630035312,3.76009420583826,5.59634665452461,0,0,0
DMRTA2,12.1819798770537,3.58345877632971,1.24894140576626,4.77989826344398e-05,0.000126029101817268,0.983394839608944,0,0,0,0,0,2.88005304028249,3.0080753646706,2.152441020971,2.84030810446082,0,5.0763188954526
CX3CL1,345.281387413127,3.57897939513937,0.313519702290794,3.06478613614446e-31,4.88255211311085e-30,41.3025832635757,55.0460784191219,48.6075036555646,76.3448243174446,94.8662681469814,59.9744402381973,498.249175968872,575.294413493253,291.01002603528,1144.64416609771,1019.66600688669,1132.01911368593
CASKIN1,1008.11946715127,3.57645078884193,0.266428657950544,4.2394698415186e-42,1.06472923772084e-40,229.130997628884,204.456862699596,230.885642363932,204.495065136012,248.190669098049,139.352375847576,2348.68325435037,2392.1719337543,1643.60396361346,3209.54815804073,2760.13039795191,3010.25710500339
SLIT3,760.019887652841,3.57620474069093,0.432961161089881,1.18972945361248e-17,8.8442209891763e-17,126.857934309554,76.49260247852,111.023957213278,119.970438213127,115.890684330907,86.4337521079902,444.968194723645,615.151412075139,312.103948040796,2275.08679167312,2007.10119171662,2431.5567509218
LHFPL3,286.590157780838,3.57523037651933,0.614232839868089,5.02230188036982e-10,2.16326576470508e-09,15.7343174337431,13.5827985709522,13.2565919060631,140.419944726728,141.017425623891,107.601201603825,507.60934834979,697.121465762413,667.256716501011,1621.81592764713,1043.10660474616,1250.0435280052
NPIPB2,91.4421463904385,3.57378849676582,0.361376380760957,7.34207381734922e-24,7.88966715407007e-23,19.6678967921789,19.3018716534583,16.5707398825788,5.45320173696033,8.71744085674965,8.8197706232643,262.084826665707,221.845558144457,235.477047694228,82.3689350293639,90.8323167054238,82.4901820511048
SHISAL1,1389.21714028033,3.57224261795083,0.521869186470435,6.71902417049037e-13,3.59478736157343e-12,144.559041422515,150.8405525511,136.432425033232,329.9187050861,354.851121933574,372.194320301754,2013.15707515746,2058.27556827586,963.432600986621,4856.92685862801,4676.39927296311,4765.39436310613
PIWIL1,1.16343936475103,3.57152578226662,1.70935669039589,0.00115356117877704,0.00251323018456199,0,0,0,0,0,0.88197706232643,1.44002652014125,0.752018841167651,1.7219528167768,14.2015405223041,0,6.34539861931575
BMERB1,2998.3957387082,3.57075262313317,0.274071063027165,8.056618190451e-40,1.84740430381614e-38,710.994469037267,660.552941029463,608.698511686729,603.942092368356,615.348766358799,674.712452679719,3996.79360665203,4980.62078505335,3756.0095815944,11596.9779905135,10126.3382752885,12744.0985870338
CFAP61,64.3912400850213,3.56691529374711,0.478905429593156,7.19641964017223e-15,4.43531679511553e-14,2.95018451882683,10.0083778943858,1.10471599217192,10.9064034739207,6.66627830222032,5.29186237395858,109.442015530735,102.274562398801,70.1695772836547,62.4867782981381,58.6014946486605,52.0322686783892
CYP7B1,344.858942646607,3.56566725618931,0.341753016991867,1.69487342256166e-26,2.09310495981769e-25,53.103321338883,43.6079322541096,41.4268497064471,13.6330043424008,23.5883693770873,38.8069907423629,377.286948277007,436.922946718405,229.019724631315,607.825934354616,410.210462540624,593.929310767955
PTX3,1392.56377374235,3.56433440395795,0.457044587672565,5.84539323708192e-16,3.85662116565859e-15,52.119926499274,52.1865418778688,51.9216516320804,46.3522147641628,57.9453421654535,54.6825778642387,830.175288861429,973.864399312108,925.549639017532,423.205907564663,377.97964048386,455.599620866871
KCNH1-IT1,6.74082884427483,3.56390637857856,0.702840028437933,5.05540648026828e-08,1.8289658907138e-07,1.96678967921789,2.85953654125309,3.86650597260173,0,1.02558127726466,0.88197706232643,10.0801856409887,26.3206594408678,24.9683158432636,45.4449296713732,14.6503736621651,36.8033119920314
CHRM3,1382.0596346817,3.563542616862,0.547619093493918,6.79546890576085e-12,3.37666243464292e-11,495.630999162908,508.282620207736,489.941542528248,290.382992493137,329.72438064059,327.213490123106,1395.38569801687,1155.10094003351,779.614137795698,10208.0673274322,7618.19430432587,10637.4262454209
ZFHX3,4646.88925835839,3.56035630549714,0.432701080794195,1.72637894946362e-17,1.26701404132886e-16,360.905906136482,272.370855554356,309.320477808138,449.889143299227,528.687148429934,479.795521905578,1978.59643867407,1716.10699554458,1256.16457983868,7660.31095773084,9030.49032535858,8476.18347568198
NALCN-AS1,4.35960244337868,3.559024568054,0.782540726197634,4.05126372790078e-07,1.34469044621138e-06,1.96678967921789,1.42976827062654,0.552357996085961,1.36330043424008,0.512790638632332,0.88197706232643,2.88005304028249,10.5282637763471,6.02683485871881,45.4449296713732,14.6503736621651,17.7671161340841
TTLL1-AS1,35.4524379134568,3.55810269129092,0.349261708085457,1.10847006391118e-25,1.31979853568258e-24,10.8173432356984,3.57442067656636,4.41886396868769,5.45320173696033,2.56395319316166,4.40988531163215,66.2412199264974,42.1130551053885,49.5061434823331,45.4449296713732,90.8323167054238,72.3375442601996
IFNA21,2.02515418076889,3.55510973058512,1.82884243026162,0.00211453978639127,0.00442465328893262,0,0,0.552357996085961,0,0,0,0.720013260070624,0.752018841167651,1.2914646125826,2.84030810446082,14.6503736621651,5.0763188954526
CA2,1153.63451218258,3.55495259132738,0.333279619792527,1.59671717381484e-27,2.09056034913581e-26,206.512916317878,193.018716534583,190.011150653571,259.027082505616,228.70462483002,239.015783890463,2214.76078797724,2030.45087115266,2994.90643657905,3763.40823841059,2390.94098166535,2590.19171640469
FBXL2,838.400233429936,3.55263079586791,0.187946906403256,1.18524248662224e-80,1.13845659899242e-78,202.579336959442,165.138235257366,203.82010055572,119.970438213127,148.196494564744,149.054123533167,1543.70842959142,1735.65948541494,1736.15892751521,2246.68371062851,2270.8079176356,2257.69282875255
FYB1,1.35321373362805,3.55022510799388,1.62748153349744,0.000981289004558523,0.00216083548731382,0,0,0,0,0,0.88197706232643,5.04009282049436,1.5040376823353,6.02683485871881,5.68061620892165,2.93007473243303,0
SMAD9,708.895562723592,3.54419342846819,0.265046779571903,6.17847871816414e-42,1.53759868099767e-40,127.841329149163,85.7860962375926,111.023957213278,96.7943308310458,95.3790587856138,79.3779356093787,897.136522047997,776.083444085016,631.095707348698,1792.23441391478,1356.62460111649,1680.26155439481
EMX2,49.3065552677577,3.54401893121135,1.13619864572491,7.43284829429466e-05,0.000191025713086825,0,0,0,1.36330043424008,0.512790638632332,0,0,2.25605652350295,2.152441020971,11.3612324178433,0,15.2289566863578
C2CD2L,628.55968407528,3.54329924160533,0.307488121618139,9.76031331289057e-32,1.58804503382098e-30,108.173432356984,131.538680897642,132.565919060631,114.517236476167,130.761612851245,133.178536411291,786.254479997121,1026.50571819384,613.87617918093,2218.2806295839,2024.68164011122,2384.60080113886
PLCXD2,1276.03739192172,3.54067010193499,0.334562590902526,3.85975250320731e-27,4.95478193553576e-26,236.014761506147,155.844741498293,171.230978786648,239.940876426254,253.318575484372,223.140196768587,2501.32606548535,1959.00908124173,1830.86633243794,2669.88961819318,3516.08967891963,2934.1123215716
DNAAF3-AS1,7.72578794398968,3.53938408417704,0.721061628262026,1.2415583307917e-07,4.32780042089425e-07,0,0,3.31414797651577,1.36330043424008,1.538371915897,2.64593118697929,21.6003978021187,17.296433346856,26.2597804558463,14.2015405223041,17.5804483945982,29.1888336488525
CBX8,572.162032779928,3.53745899555277,0.160283319579538,4.47318963564341e-109,8.90571391096278e-107,44.2527677824025,49.3270053366157,39.7697757181892,55.8953178038434,74.3546426016882,59.0924631758708,705.612994869211,525.661169976188,432.640645215172,658.951480234911,799.910401954216,699.262927848596
TMEM156,1.59751292564717,3.53626554058055,1.56145036018904,0.00115618372049244,0.00251820240549615,0,1.42976827062654,0,0,0,0,0.720013260070624,1.5040376823353,3.44390563355361,11.3612324178433,5.86014946486605,13.9598769624947
MAP1LC3A,485.435419137354,3.53461064405503,0.286847137597873,6.75710346555136e-36,1.31655307736276e-34,123.907749790727,146.551247739221,134.775351044975,92.7044295283256,99.9941745333048,84.6697979833373,869.056004905243,918.215005065702,1046.9473126003,1724.06701940772,1696.51327007872,1899.81234662314
IDS,328.682133814118,3.53372770551592,0.249155467235257,1.15981838524792e-46,3.51800867547501e-45,110.140222036202,75.0628342078935,82.3013414168082,88.6145282256053,74.8674332403205,82.9058438586845,550.810143954027,729.458275932622,551.455389572771,1340.62542530551,1397.64564737055,1494.97591471079
SHH,17.0461966661512,3.53353828763849,0.455293173123375,8.62908034337367e-16,5.61873715123538e-15,3.93357935843578,4.28930481187963,3.86650597260173,2.72660086848016,3.58953447042632,4.40988531163215,43.920808864308,44.3691116288914,28.4122214768173,88.0495512382855,32.2308220567633,54.5704281261155
ATAT1,3858.99409467098,3.53331123363467,0.223516167653708,2.5772894227073e-57,1.20090719909127e-55,572.335796652406,556.179857273725,550.700922097703,627.118199750438,592.273187620344,536.24205389447,5626.18361419185,5880.78733793103,3992.34760569702,7739.83958465575,8840.03546775044,8367.04261942975
TSPOAP1-AS1,75.7173369060871,3.533073556481,0.346745586999614,1.9241973915438e-25,2.26558725133383e-24,9.83394839608944,10.7232620296991,11.0471599217192,16.359605210881,9.23023149538198,9.70174768559073,185.04340783815,134.61137256901,137.32573713795,99.4107836561288,102.552615635156,125.638892662452
OGN,18.2159013314398,3.53187482033594,1.48513525445602,0.000777734108819007,0.00173965446511674,6.88376387726261,4.28930481187963,2.20943198434384,2.72660086848016,2.05116255452933,0,0,0.752018841167651,0.430488204194201,363.559437370986,8.79022419729908,5.0763188954526
SHISA6,648.531983642859,3.52812115159333,1.69414469824853,0.00136741094954288,0.0029497931240139,7.86715871687155,7.86372548844599,3.86650597260173,114.517236476167,147.170913287479,154.345985907125,8.64015912084748,3.76009420583826,1.2914646125826,3030.6087474597,3905.78961833322,3158.73943269538
PCDH7,2036.62624187232,3.52716734888966,0.472065922973504,7.31205910866244e-15,4.50489763164968e-14,715.911443235311,681.284580953548,813.623328234621,143.146545595209,123.582543910392,135.82446759827,4559.84397602726,2987.01883711791,2133.49953998646,7685.87373067099,7624.05445379073,7431.73086294261
DRP2,244.080581513666,3.52705032001581,0.374032637094635,3.80877943777194e-22,3.69953886844495e-21,55.0701110181009,36.4590909009768,59.6546635772838,43.6256138956826,61.5348766358799,47.6267613656272,342.006298533546,528.669245340859,339.22470490503,789.605653040109,791.120177756917,888.355806704205
MYG1,4.76500243454764,3.52577662163851,0.62439493748474,3.48876080300854e-09,1.39797258329874e-08,0,2.14465240593981,1.65707398825788,1.36330043424008,1.02558127726466,0,10.8001989010594,7.52018841167651,17.219528167768,17.0418486267649,17.5804483945982,19.0361958579473
NXPH2,320.055287810194,3.52504217734111,0.275786331368303,1.77798071606607e-38,3.8782647093473e-37,39.3357935843578,52.9014260131821,37.5603437338454,133.603442555528,98.9685932560401,100.545385105213,1249.22300622253,741.490577391304,966.876506620175,820.849042189178,697.35778631906,939.118995658731
MANEAL,450.619498496769,3.52492312596,0.266489848198343,5.02265824770042e-41,1.19388077740202e-39,84.5719562063692,102.943315485111,106.052735248505,74.9815238832045,73.8418519630558,77.6139814847259,650.171973843773,614.399393233971,433.071133419366,1411.63312791703,1467.96744094895,1580.00425620962
OSTN,9.37833060256999,3.52374896387706,0.632895851680272,2.68008196815064e-09,1.08504674209697e-08,0.983394839608944,3.57442067656636,3.31414797651577,2.72660086848016,1.538371915897,0,10.8001989010594,8.27220725284416,13.3451343300202,36.9240053579907,29.3007473243303,68.5303050886101
CACNA1C,384.111781217006,3.52209545051677,0.463194574558971,2.24904518838845e-15,1.42710323427778e-14,94.4059046024586,72.2032976666404,77.8824774481205,68.1650217120041,86.1488272902318,72.3221191107673,663.852225785115,638.463996151336,367.636926381847,1553.64853314007,1324.39377905973,1288.1159197211
HCN3,740.492080568421,3.52076056047204,0.280380049857013,3.29573913242407e-37,6.7920345357673e-36,138.658672384861,136.542869844835,138.08949902149,178.592356885451,158.452307337391,99.6634080428866,951.857529813364,1371.6823662898,887.236188844248,2161.47446749469,2203.41619878964,2439.17122926498
IGF2-AS,9.44175759214657,3.52034573488387,0.859672286753237,5.94051718853196e-06,1.74533574495372e-05,0,0.714884135313271,0.552357996085961,0,2.05116255452933,0.88197706232643,5.76010608056499,6.76816957050886,9.47074049227242,14.2015405223041,20.5105231270312,17.7671161340841
TTTY10,20.1922981353515,3.51994309442832,0.38692382146533,3.10533634522367e-20,2.69725803650443e-19,2.95018451882683,2.14465240593981,2.76178998042981,0,4.10232510905866,4.40988531163215,33.8406232233193,27.8246971232031,48.6451670739447,28.4030810446082,32.2308220567633,36.8033119920314
CBFA2T3,725.620304379248,3.51974848775323,0.271648245708061,1.88968360916043e-39,4.26933332606052e-38,102.27306331933,75.0628342078935,93.3485013385274,84.5246269228851,77.4313864334822,75.850027360073,858.975819264254,721.186068679778,532.513908588226,1204.29063629139,1368.34490004622,1302.07579668359
PLA2G1B,3.71375230607457,3.51930661535832,0.951442484542137,2.52932640507142e-05,6.89759027117683e-05,0.983394839608944,0,0.552357996085961,0,0,0.88197706232643,5.04009282049436,6.76816957050886,9.47074049227242,0,5.86014946486605,5.0763188954526
KCNB1,820.442574862552,3.51928535612171,0.517063861594341,8.99827058330493e-13,4.77764972784172e-12,167.17712273352,140.117290521401,127.594697095857,132.240142121288,127.684869019451,145.526215283861,619.931416920807,718.177993315107,408.533305780297,2769.3004018493,3020.90704913845,2981.06827135454
RAPGEF4,549.080475274649,3.51915473062812,0.38308289646628,3.78518400988478e-21,3.47036825913243e-20,118.990775592682,128.679144356389,124.280549119341,109.064034739207,95.8918494242461,115.538995164762,814.334997139875,1041.5460950172,654.772558579379,1820.63749495939,2121.37410628151,1889.65970883223
KIF5A,8028.81051166065,3.51887592439421,0.338590654856341,2.50444986455268e-26,3.06041368091526e-25,2209.6882046013,1975.93975000588,2224.34565023817,1655.04672716746,1695.79864195712,1818.6367025171,12127.1833393695,13018.9501782944,6894.26859017013,34793.7742796451,33757.3909923609,37362.976150255
RUFY3,9020.96699378783,3.51747842509185,0.193451054540391,3.75254896962221e-74,2.99930008885863e-72,1689.47233444817,1708.57308339872,1755.39371156118,1588.2450058897,1645.54515937115,1591.96859749921,14411.7854135736,14459.8182779716,10729.9184895405,24861.2168383456,24331.3405781239,25834.6559386822
RASGRF1,299.467321404439,3.51726038872718,0.781081453745613,5.38798181534096e-07,1.76765407604065e-06,89.4889304044139,73.633065937267,70.701823499003,94.0677299625656,84.6104553743348,70.5581649861144,234.724322783023,485.052152553135,225.575818997761,1991.05598122704,1863.5275298274,1888.39062910837
TMEM163,782.374792159488,3.51400279283021,0.234863142266206,1.19825289888549e-51,4.44775228569362e-50,103.256458158939,117.95588232669,99.976797291559,91.3411290940855,90.2511523992905,126.12271991268,1188.7418923766,1040.04205733486,1040.05950133319,1107.72016073972,1567.58998185167,1385.83505845856
TMEM169,2582.32944402319,3.51390547776804,0.114338005448065,6.05002681844709e-208,7.36086596244397e-205,218.313654393186,194.44848480521,240.275728297393,256.300481637135,265.625550811548,246.953577451401,2736.77040152844,2298.16957860834,2827.01603694332,2641.48653714857,2886.12361144653,2880.81097316935
LONRF3,54.3483972855907,3.51382894165125,0.390373428030438,2.30889308306642e-20,2.02097356191665e-19,19.6678967921789,26.450713006591,20.4372458551806,2.72660086848016,4.61511574769099,11.4657018102436,92.8817105491104,106.786675445806,109.774492069521,249.947113192553,199.245081805446,291.888336488525
SMAP2,1980.80312383567,3.51380800350033,0.242095055135613,9.05436904711312e-49,2.98630545379183e-47,337.304429985868,322.412745026285,308.215761815966,347.641610731221,338.441821497339,318.393719499841,2355.88338695108,2951.67395158303,1863.5834359567,5015.98411247782,4878.57442950099,5925.33323071705
SORCS3,533.342747487154,3.51270706698849,0.348247299617763,6.10001467792076e-25,6.98450617531185e-24,118.007380753073,117.240998191377,145.270152970608,104.974133436486,112.301149860481,120.830857538721,704.17296834907,932.503363047887,485.160206126864,2221.12093768836,2042.26208850582,2158.70461029122
OBI1-AS1,25.1435170055998,3.51114167704388,0.426629325180458,2.30989605865389e-17,1.67839162855077e-16,9.83394839608944,9.29349375907253,6.07593795694557,1.36330043424008,3.58953447042632,4.40988531163215,90.7216707688986,81.2180348461063,74.0439711214025,79.5286269249031,58.6014946486605,39.3414714397577
PLPPR2,1639.0094045434,3.51067923694722,0.283133897370603,2.52167831216745e-36,5.01132078370844e-35,363.856090655309,323.127629161599,343.566673565468,388.540623758423,448.691808803291,400.417586296199,2644.6087042394,3102.82973865773,1843.35049035957,6214.59413256028,5907.03066058498,6866.99038582351
LINC02891,8.02147125995559,3.51060874470132,0.502012867933108,3.64465544432919e-13,1.98815893965815e-12,4.91697419804472,0,1.65707398825788,0,2.05116255452933,2.64593118697929,15.8402917215537,21.8085463938619,20.6634338013216,19.8821567312258,43.9511209864954,24.1125147533999
SLC1A3,7628.27041257451,3.50930911549646,0.307169436922361,3.99603219353168e-31,6.31104122872672e-30,684.442808367825,652.689215541017,715.30360493132,2059.94695613676,1909.11954762817,1436.74063452976,26680.811365177,15369.7610757845,13263.3415712233,8336.30428659252,14934.5909112111,8717.30862321598
RCAN1,1167.50507072905,3.50651119667343,0.263247963452698,1.67280782210719e-41,4.07956473320129e-40,258.632842817152,230.907575706187,235.304506332619,254.937181202895,322.032521061105,316.629765375189,1797.87311039635,2076.32402046388,1456.34159478898,4947.81671797076,3935.09036565755,4635.94823127209
