"",baseMean,log2FoldChange,lfcSE,pvalue,padj,GM25256_day0-1,GM25256_day0-2,GM25256_day0-3,NCRM_day0-1,NCRM_day0-2,NCRM_day0-3,GM25256_day35-1,GM25256_day35-2,GM25256_day35-3,NCRM_day35-1,NCRM_day35-2,NCRM_day35-3
HOXC-AS2,419.601370749639,14.1854958010792,2.51045983387279,2.18922698948078e-44,7.51119750838728e-43,0,0,0,0,0,0,815.391062063406,978.626918951229,750.892627064824,625.12477436253,853.108040363208,740.15505671179
HOXA10,394.358182216213,14.1189228816772,2.54718831882668,2.40482024429304e-40,6.90280096640315e-39,0,0,0,0,0,0,906.968459962536,954.929226743442,844.364738317707,738.099131175036,577.856748783095,497.251936725618
BHLHE22,544.264365604142,13.8409856863506,2.63044735156257,4.03701908075798e-28,6.59504261221198e-27,0,0,0,0,0,0,214.854664301805,136.042307118781,93.4721112528827,1638.88133616008,919.78381906895,914.383996178311
ST18,2162.5369649368,13.6750821758888,0.919857834393124,3.99524667726719e-54,1.98021421352586e-52,0,0.714884135313271,0,1.36330043424008,0,0.88197706232643,7475.88565541935,5913.890744299,5694.78837808188,4279.46863605771,6058.94768546535,5036.10657144105
HOXA3,348.866207563915,13.6568432984595,2.47196091290138,1.09888877523335e-42,3.53869605114732e-41,0,0,0,0,0,0,516.883966988358,570.499997594887,500.075795202922,542.276912700026,610.339820460251,649.861226769286
NR2F2,10804.0343322487,13.5175164618116,0.449857397291168,3.17005090138373e-195,3.03917308559803e-192,0.983394839608944,1.42976827062654,1.65707398825788,1.36330043424008,2.05116255452933,1.76395412465286,18058.3584241861,14146.6445557452,15284.2480583672,23912.9055253137,21855.9783326719,23363.2105616019
NR2F1,8251.69994563381,13.510245484256,0.520489511457038,7.79001824694919e-145,3.14932605152265e-142,0,0.714884135313271,0.552357996085961,4.08990130272024,1.538371915897,0,14573.1339926019,13368.1314821042,13452.1946778107,10600.007318528,9122.61423522661,11745.8283570277
HOXD4,442.655296319409,13.4885330068253,2.46002963831527,6.40866691253332e-41,1.89799486540208e-39,0,0,0,0,0,0,575.880944481066,561.723074554966,486.833912775431,451.897427250022,466.730450940192,520.143330232169
HOXC10,1323.10194544397,13.4803741027329,1.35254743114985,2.81930691436533e-42,8.88280220765526e-41,0,0,0,0,0.512790638632332,0,988.859786930027,1027.77768797479,970.552088509099,3547.39480391267,2321.68480724096,2708.81489827511
MAB21L2,2964.78660497607,13.4651960424457,0.745240183304613,2.35112747066388e-71,1.98720610272359e-69,1.96678967921789,0,0.552357996085961,0,1.538371915897,0,4181.7409867593,3114.05229456409,4123.67797477301,14176.0222928332,13247.9643382255,14607.2525453464
POU4F2,658.229706588977,13.4563242831937,1.504841107867,6.41060284877125e-31,1.19703827818875e-29,0,0.714884135313271,0,0,0,0,564.433769743675,531.003843915241,581.863892549195,3039.76336063515,3373.11054836996,3934.77619495924
HOXA2,302.708731591403,13.3615240235667,2.48124576544652,4.68741980604877e-41,1.39810108081748e-39,0,0,0,0,0,0,585.567015412705,586.298459066746,468.918424785295,317.834523832515,401.76430758588,376.436248774381
HOXB-AS3,1292.07029712052,13.1799129840402,2.3641205691836,2.94577298906337e-40,8.4267188958245e-39,0,0,0,0,0,0,383.040077751168,424.803075132193,387.909261699463,421.77093210002,651.371068894554,412.045083117904
FAM181A,244.053349371597,13.1450496279994,2.50034933795039,4.55774783221241e-36,1.08928225434393e-34,0,0,0,0,0,0,619.027987722002,601.219228234612,448.666134013837,213.89811556501,302.605457202982,202.20730930786
HOXB7,1856.60925614102,13.0395831282168,0.981548972028746,8.17495218547754e-52,3.73720055291143e-50,0,0,0,0,0.512790638632332,0.88197706232643,1645.75150647571,1819.45614617569,1895.92598991264,3036.75071112015,3333.78893528709,3096.69684380276
LHX9,720.350196268826,12.9668835576823,1.73185988282167,2.73900344654086e-20,2.89289457502923e-19,0,0,0,0,0,0.88197706232643,2404.78724675503,3739.84690731048,3345.52264859276,18.0758970900009,165.83462908864,202.20730930786
NR2F2-AS1,273.095028633586,12.9615483775234,2.46466898836333,2.09434567084517e-38,5.5031925595309e-37,0,0,0,0,0,0,342.534690218861,401.105382924405,374.667379271972,332.897771407516,338.507799582996,325.566485426492
CCDC140,205.092164479857,12.9047303516132,2.50162751226633,1.01448003320612e-34,2.26335621770155e-33,0,0,0,0,0,0,580.283703995448,555.579228427021,535.906771183194,100.923758752505,133.351557411483,113.185223449054
HOXC-AS1,185.462241957172,12.7591444780785,2.48100720975167,7.11074620702665e-36,1.68503593910155e-34,0,0,0,0,0,0,222.779631427691,229.077691341947,221.996264225596,421.77093210002,331.669258177279,412.045083117904
GRIA2,1606.01665797323,12.7589693978826,1.10966983026709,8.10262341659228e-38,2.07544678430347e-36,0,0.714884135313271,0.552357996085961,0,0,0,420.903809574847,258.91922967768,403.487946908277,4422.56948802021,3561.17043702718,3438.79600231732
GUCY1A1,1047.63925740958,12.6267361245928,1.31193147228892,4.98540074106417e-41,1.48565827590061e-39,0,0,0,0,0.512790638632332,0,439.395399535248,294.904614141357,340.394271812581,2050.1079949576,1757.50514126929,1551.52778211063
OR51E2,61.8640236255595,12.605731778102,2.75097439241601,2.19229707036503e-21,2.46688558672363e-20,0,0,0,0,0,0,462.28974901003,417.781536700256,525.780625797465,46.6960674825023,49.579425191449,69.9459246033479
LBX1,637.257546674486,12.5840263226977,1.12041589608016,5.17553892216536e-36,1.23429430371897e-34,0,0,0,0,1.02558127726466,0,789.855056879995,730.239996921456,746.21902150218,2914.73840576264,2725.15875017826,2745.69547670233
NTRK2,23619.0866929675,12.5544759943716,0.387632002297907,5.34141230593003e-230,9.4332152592359e-227,7.86715871687155,6.43395721781944,9.39008593346134,2.72660086848016,4.61511574769099,7.05581649861144,46531.8847555925,32019.092941937,32011.861301331,42195.169107092,43012.7158066091,43323.23395523
PHOX2B,146.117826932999,12.5268632160009,2.73640510994317,3.26693077425406e-16,2.64403912518319e-15,0,0,0,0,0,0,41.3859394351837,14.0430768638741,22.58909355278,717.010584570035,401.76430758588,609.165416090975
NYAP2,213.344364927379,12.5191116457908,2.54575150469336,9.35586673290975e-30,1.66632753833751e-28,0,0,0,0,0,0,113.591195471036,97.4238457431269,100.482519596849,548.302211730027,355.604153097289,331.925205844978
HOXA6,116.503954795631,12.5053383723635,2.53221556542939,1.67156971845368e-30,3.07677026345109e-29,0,0,0,0,0,0,302.909854589429,378.28538302061,267.174451331156,188.290594687509,244.477855254386,151.337545959971
TFAP2B,4251.56994974791,12.4349066947214,0.653467734525329,1.19079791417686e-78,1.24090757795666e-76,0,2.14465240593981,1.10471599217192,0,0,0.88197706232643,7010.07369879781,3981.21229090832,5259.36412649553,2810.80199749514,4022.77198191308,3420.99158514556
MKRN3,89.3088989649497,12.3881124726173,2.55296112287307,8.43282764510242e-34,1.81038727851191e-32,0,0,0,0,0,0,194.601970535651,150.085383982655,195.512499370613,254.568884017512,278.670562282972,269.609745743814
HOXD3,490.250165695596,12.3073510172573,1.30611661808983,4.54569916724158e-40,1.28935702076747e-38,0.983394839608944,0,0,0,0,0,484.303546581937,502.039997883501,472.034161827058,1295.43929145006,1107.84370772617,1387.47279531368
HOXB4,914.879627687103,12.2916615119281,1.30505223980497,1.87505304332541e-39,5.21270959973356e-38,0,0,0.552357996085961,0,0,0,462.28974901003,397.594613708437,392.582867262107,1352.67963223507,1340.35411552055,1200.52641501019
NEUROD4,1652.44075473254,12.2905288333807,0.971398622564882,1.0446569988655e-39,2.93089177231873e-38,0,0,0,1.36330043424008,0.512790638632332,0.88197706232643,3281.81694201978,2759.46460375127,2723.15417450065,1467.16031380507,1656.63665553497,1584.59312828675
KLHL1,359.393825459743,12.0779417680374,1.31448446861756,2.33296102190691e-38,6.10627980421892e-37,0,0,0.552357996085961,0,0,0,567.075425452304,413.393075180295,547.590785089805,1099.61707297505,834.302051497486,869.872953248908
UNCX,887.412097723195,11.9616232752007,0.721493037229977,8.65455898903585e-60,5.19505772588726e-58,0.983394839608944,0,0,0,2.05116255452933,0,2012.9416499751,1700.96768513676,1664.58251456175,3328.97771407516,3303.01549896136,3649.90552021106
NSG2,10819.4019023948,11.9196588813533,0.44225437192822,3.12070271637809e-158,1.63617468200104e-155,0.983394839608944,6.43395721781944,6.62829595303153,2.72660086848016,8.71744085674965,5.29186237395858,8064.97487844356,7869.38919759347,10206.3756145544,37650.5873137143,33086.5729562108,32667.2902779308
ASCL1,1727.52581444717,11.8471058047098,0.615254097702119,5.42860765759914e-81,6.15395033617362e-79,0,1.42976827062654,1.10471599217192,0,1.538371915897,1.76395412465286,5483.1966992104,4350.72075088901,4594.15426807918,3101.52267569265,4335.63525122464,3677.8838900524
PANTR1,1664.19693904757,11.79783271812,0.853539085333525,1.72944806605809e-46,6.47674440363606e-45,0,0,0,2.72660086848016,0.512790638632332,0,1881.73941644654,1614.95383934553,1696.51881923982,1054.42733025005,1424.12624774059,1541.35382944105
HOXA-AS2,148.094804093416,11.7556296022615,2.43474402540187,3.65801918948032e-31,6.94258110311155e-30,0,0,0,0,0,0,169.06596535224,157.106922414592,148.776443744172,125.024954872506,206.865877522942,148.794057792576
ADCYAP1,1010.70771885639,11.4020516924109,0.76758909377561,2.23685640983398e-49,9.31237181538201e-48,0.983394839608944,0.714884135313271,1.10471599217192,0,0,0,1083.95939244066,1276.16461000456,1096.73943870049,1717.21022355008,1837.85800278647,1961.02937706113
HOXA-AS3,549.031768833767,11.3139924521672,2.36347749909097,1.70666150337187e-28,2.8547869763531e-27,0,0,0,0,0,0,147.052167780333,153.596153198623,178.375945640918,57.2403407850028,131.641922060054,83.9351095240174
TRIM67,1234.01713623243,11.3079534979302,0.731511946739912,1.43175633328822e-55,7.44846259899012e-54,4.91697419804472,0.714884135313271,1.10471599217192,0,0,0,1269.75584394755,991.792303511112,1070.25567384551,5549.30040663027,4074.06104245596,4335.37558132387
STMN4,6070.30679984032,11.2680446293472,0.426976540333217,2.11526858807684e-158,1.12663234083997e-155,2.95018451882683,2.14465240593981,1.65707398825788,9.54310303968057,3.58953447042632,8.8197706232643,6028.2583270908,4089.16844429935,4725.79415809366,17482.4051355458,17021.1295588299,17281.7303533617
POU3F3,4312.31488231754,11.2395585095379,0.389440231224022,2.03279263136565e-182,1.58628736617383e-179,0.983394839608944,1.42976827062654,2.20943198434384,5.45320173696033,5.12790638632332,2.64593118697929,7401.03874367487,6231.61535834415,6296.12562714209,8429.39334297041,7430.07523731163,8125.17295074163
NMS,67.0081740069627,11.1905057337508,2.68037958728645,2.69436823056608e-20,2.84664754334524e-19,0,0,0,0,0,0,39.6248356294312,33.3523075517011,44.3992528451193,108.455382540005,191.479159360079,174.228939466521
CLEC3A,283.268212028046,11.0869000338742,1.60484787513998,5.72185163882612e-15,4.25619001863911e-14,0,0,0,1.36330043424008,0.512790638632332,0,1098.92877478956,2147.71306786875,1711.31857018819,0,18.805988865722,20.3479053391557
LRRTM2,1687.2526824206,11.0672055493015,0.519689084296568,2.51013752947133e-99,4.50415319793639e-97,3.93357935843578,0.714884135313271,4.41886396868769,0,1.538371915897,0,2384.53455298888,1646.55076228924,1705.08709610467,6475.69013249281,6529.0974071084,6999.67943666957
PAX2,1562.64116438006,10.9785624423164,0.712420613003374,8.41794587066521e-54,4.12356457941856e-52,1.96678967921789,0.714884135313271,0.552357996085961,1.36330043424008,4.61511574769099,0.88197706232643,1538.32417432481,1330.58153285208,1441.02838181528,7139.97935055034,5970.04664719103,5680.88082187554
NEUROD2,459.904925486147,10.9605377943558,0.923849569602195,5.77225232644792e-34,1.24879385437756e-32,0,0,0,1.36330043424008,0.512790638632332,1.76395412465286,194.601970535651,150.085383982655,163.576194692545,2792.72610040513,2012.24080863226,1775.35474084134
HOXB-AS4,100.25594119298,10.936856589017,2.44873630477195,1.27686218790664e-22,1.55011254396553e-21,0,0,0,0,0,0,142.649408265952,102.68999956708,110.608664982578,57.2403407850028,90.6106736257516,68.6741805196506
HOXD8,364.131717676198,10.9297313730401,0.974423302840168,1.3042481068814e-37,3.3104421502576e-36,0,1.42976827062654,0,0,0,0,506.317344153843,458.155382683894,459.571213660007,717.010584570035,663.338516354559,665.122155773653
ZNF804A,601.88321006119,10.8895363173164,0.778634253472429,1.80301750981153e-43,5.96649433350353e-42,0,0,0,0,2.05116255452933,0,621.669643430631,920.699226887749,1073.37141088727,1408.41364826257,1160.84240362048,862.242488746724
VWC2L,206.590367764584,10.8502476385332,1.3850206674639,2.0997188907944e-26,3.13975344833361e-25,0.983394839608944,0,0,0,0,0,64.2802889099661,46.5176921115831,61.5358065748145,701.947336995034,504.342428671636,601.534951588792
HOPX,2180.30268107214,10.8458578580225,0.884087492712251,4.92432655969435e-36,1.17605535737042e-34,0,1.42976827062654,0.552357996085961,2.72660086848016,0.512790638632332,0,1097.16767098381,343.177690860924,413.614092294006,2285.09465712761,3210.69518998418,2350.18306667249
ARPP21,400.021752097714,10.8342746507235,1.34752138877239,3.2040009477769e-28,5.27011038248303e-27,0,0.714884135313271,0,0,0,0,173.468724866621,204.502306830167,221.217329965156,447.378452977522,420.570296451602,448.925661545123
IFI44L,391.158461242881,10.7455075815319,1.38321890064389,1.11736454682786e-25,1.61330324306406e-24,0,0,0,0,0,0.88197706232643,176.990932478126,136.919999422773,141.766035400205,662.782893300032,398.345036883021,343.370902598253
LUM,856.874859360732,10.744839773007,1.09329679776163,9.98281862373338e-29,1.68582525877893e-27,0.983394839608944,0,0,1.36330043424008,0,0,401.531667711569,667.923843338014,587.31643237228,1093.59177394505,524.858052888787,109.369991197962
HOXD9,196.322732021367,10.6708021157153,1.31019778702008,5.82043316214098e-30,1.04385160211459e-28,0,0,0,0,0,0.88197706232643,293.223783657791,261.552306589656,190.838893807969,515.163067065025,283.79946833726,166.598474964338
OPRM1,860.299141636248,10.654345136999,0.899467814588723,3.46427330135201e-32,6.89055664652441e-31,0,0,1.65707398825788,0,0.512790638632332,0,430.589880506485,167.639230062498,236.79601517397,1182.46493463756,1571.1548879635,1554.07127027802
GLRA2,2529.12837482431,10.6405712172181,0.468610270950665,3.07507797653234e-114,7.47711894945962e-112,2.95018451882683,1.42976827062654,3.86650597260173,1.36330043424008,2.05116255452933,3.52790824930572,1847.39789223437,1510.50845517046,2226.97305059993,6761.89183641783,6318.8122588826,6780.93945427365
SKOR1,607.823931526928,10.5790520994008,0.608843132778407,2.23360149296763e-67,1.71115292457828e-65,0,1.42976827062654,1.65707398825788,2.72660086848016,1.538371915897,0,1542.72693383919,1241.93461014887,1407.53420861633,2157.0570527401,2844.83322477831,2720.26059502838
ZFHX4-AS1,437.060169703138,10.5767410003459,0.716597936226841,1.89829789274433e-48,7.6284294360522e-47,0.983394839608944,0,1.10471599217192,0,0.512790638632332,0,715.008145135514,717.074612361574,805.418025295673,808.896394777539,1025.78121085757,901.666555341339
LAMP5-AS1,97.895065342132,10.5213111546748,1.44632249426222,1.27376791611869e-21,1.45477475920226e-20,0,0,0,0,0.512790638632332,0,58.9969774927086,59.6830766714651,62.3147408352551,534.745288912526,372.700506611582,437.479964791848
PRDM8,609.998634937773,10.4639223534495,0.886655110897987,7.67060566079007e-33,1.57039153720446e-31,0,1.42976827062654,1.10471599217192,1.36330043424008,0,0,523.047830308491,623.161535834415,386.351393178582,1803.07073472759,1381.38536395485,1335.3312878821
SLC6A5,979.072864478591,10.4168387074559,0.939729065807428,3.50075537328059e-29,6.03017692764015e-28,0,0,2.76178998042981,1.36330043424008,3.07674383179399,0.88197706232643,563.553217840799,514.327690139391,488.391781296312,4309.59513120771,3321.82148782708,4103.91815809097
PALMD,146.955635019959,10.3419889284959,1.15688411609222,9.66824925696167e-24,1.24824203084782e-22,0,0.714884135313271,0,0,0,0.88197706232643,855.015897692837,710.930766233629,674.557069541637,79.8352121475038,85.4817675714638,97.924294444687
DIPK1C,226.078874209149,10.3054589139998,1.0199640799329,7.16327286443813e-31,1.33535344981234e-29,0,0,0,2.72660086848016,0,0,318.759788841202,167.639230062498,165.912997473867,588.972980182528,646.242162840266,485.806239972343
HOTAIRM1,73.435551531213,10.2701807698012,2.39403214289322,1.04032100328959e-22,1.26799750328305e-21,0,0,0,0,0,0,42.2664913380599,43.8846151996067,35.8309759802717,78.3288873900038,82.0624968686052,87.7503417751091
HOXA10-AS,27.975844601798,10.2377059101834,2.46852519461076,2.75441151207323e-20,2.90825293541904e-19,0,0,0,0,0,0,51.9525622696986,84.2584611832449,91.1353084715606,49.7087169975024,37.6119777314441,30.5218580087336
HES5,2113.07793875201,10.2373905035317,0.581164182931307,1.59424312305155e-71,1.36119155201005e-69,1.96678967921789,0,0.552357996085961,5.45320173696033,3.58953447042632,1.76395412465286,3716.80958204064,3487.94921606474,2642.92394567526,1679.55210461258,2125.07674182659,2043.69274250145
WNT7B,2617.50197112791,10.2092944348969,0.415810074801503,9.71189393249053e-134,3.54220218374695e-131,2.95018451882683,1.42976827062654,5.52357996085961,9.54310303968057,11.2813940499113,5.29186237395858,7319.14741670738,5159.07536286576,3921.93400131887,7762.09147539788,9317.51266528955,10471.540785163
TFAP2A-AS1,30.2124736017805,10.1510671785778,2.43400591844921,6.53271417843362e-22,7.56662838306317e-21,0,0,0,0,0,0,58.1164255898324,37.7407690716618,41.2835158033565,39.1644436950019,90.6106736257516,62.3154601011645
NEUROG2,291.647952335422,10.1140112661833,0.738219636837861,6.62116911451893e-42,2.04768045749016e-40,0.983394839608944,0.714884135313271,0.552357996085961,0,1.02558127726466,0,1114.77870904133,723.218458489519,839.691132755063,591.985629697529,576.147113431666,623.154601011644
MEIS1-AS3,25.7274328275821,10.0996901826447,2.52040802397969,1.39780573476973e-17,1.24017375542566e-16,0,0,0,0,0,0,13.2082785431437,14.9207691678663,12.462948167051,122.012305357506,64.9661433543125,92.837318109898
SMIM18,269.311672372104,10.0451746125604,0.883000571763456,2.29430121843974e-32,4.58791879527684e-31,0.983394839608944,1.42976827062654,0,0,0,0,243.912877096721,198.358460702222,254.711503164105,680.858790390033,793.270803063184,582.458790333333
TLX3,328.976597477006,10.0219150220996,0.733163389609724,2.31062479170187e-42,7.31443536656192e-41,0,0,0,2.72660086848016,0.512790638632332,0.88197706232643,663.055582865815,588.05384367473,523.443823016143,525.707340367525,620.597632568827,555.752164575691
SCN3A,2774.20491161666,9.99867534301733,0.383424857125827,1.08419853843006e-151,5.12398337422826e-149,6.88376387726261,3.57442067656636,3.86650597260173,6.81650217120041,5.64069702495565,2.64593118697929,2791.34953211771,2312.71922101927,2801.82653480516,8644.79778329292,6874.44374809711,6769.49375752037
MAB21L1,658.471416881725,9.93806360354594,0.599743184546772,9.66356091027269e-64,6.68578940915876e-62,2.95018451882683,0.714884135313271,0,1.36330043424008,1.02558127726466,3.52790824930572,914.893427088422,839.07384261648,965.099548686014,2241.41123916011,1933.59758246651,2061.49715967322
CACNG2,246.446770095964,9.85927430018861,1.02820946096859,8.05372910192554e-24,1.04421514688992e-22,0,0,1.10471599217192,1.36330043424008,0,0,94.2190536077586,63.1938458874337,104.377190899052,920.364426832544,695.821588031715,628.241577346433
MEIS1,2182.3812924723,9.83460031470478,0.395244096248406,4.75075294300716e-136,1.75177489013852e-133,4.91697419804472,3.57442067656636,6.07593795694557,2.72660086848016,5.12790638632332,2.64593118697929,2727.06924320774,2650.63075805625,2940.4768331636,5707.46450616778,5079.32662909638,5327.33596660771
MSTN,583.17159940475,9.82807350194491,1.4454274077627,1.02620777176471e-18,9.8524754739814e-18,0,0.714884135313271,0,0,0,0,5.28331141725749,12.2876922558899,5.45253982308482,738.099131175036,189.76952400865,104.283014863173
LBX1-AS1,449.56218189924,9.78963201827058,0.662990567963267,1.39052189367439e-49,5.85432398271571e-48,0,0,1.10471599217192,1.36330043424008,2.05116255452933,2.64593118697929,616.386332013374,588.05384367473,639.505027821806,1661.47620752258,1795.11711900074,1682.51742273144
CHL1,6819.23697143425,9.70877943117867,2.73924134519199,2.50650960161132e-06,8.63776621978717e-06,0,0,0.552357996085961,6.81650217120041,13.845347243073,17.6395412465286,0,0,0,31250.2134190965,24823.9053027531,22614.1532963042
PNOC,119.78685612257,9.65933526960198,2.6595611086898,4.52384515458406e-11,2.47792399872785e-10,0,0,0,0,0,0,7.92496712588623,0.877692303992134,4.67360556264414,93.3921349650045,78.6432261657467,77.5763891055313
GSX1,75.7250425233206,9.65736914049466,1.30801204122831,9.17545537998328e-25,1.26388507912701e-23,0.983394839608944,0,0,0,0,0,177.871484381002,237.854614381868,216.543724402512,79.8352121475038,73.5143201114588,72.4894127707423
POU4F1,2588.45623790862,9.65093352815344,0.394293465171888,4.54716838217801e-133,1.61197473416268e-130,11.8007380753073,6.43395721781944,6.62829595303153,4.08990130272024,8.71744085674965,5.29186237395858,5263.93927539421,5170.48536281766,5006.21049185231,6239.1971455653,6918.89426723428,7195.52802555895
DIRAS2,2410.22004999631,9.62689303550558,0.54138905013963,2.10090809090508e-71,1.78470812633722e-69,4.91697419804472,8.57860962375926,5.52357996085961,0,1.02558127726466,3.52790824930572,1062.82614677163,846.97307335241,1177.74860178632,6227.1465475053,5217.80709256215,5553.70641350582
ANKRD55,33.0260005018331,9.58813232638558,2.6002930362092,9.23468915970014e-14,6.31743108570312e-13,0,0,0,0,0,0,12.3277266402675,7.02153843193707,2.33680278132207,99.4174339950048,35.9023423800148,69.9459246033479
B3GALT2,1351.57059896443,9.50211644327065,0.500198901403947,8.86594275017437e-82,1.01882434582911e-79,4.91697419804472,2.85953654125309,2.76178998042981,2.72660086848016,2.05116255452933,0.88197706232643,1024.08186304508,983.01538047119,1281.34685842493,3422.36984904017,3063.66654976126,2239.54133139083
HOXB3,2207.96653625217,9.49970200813186,0.422610521531083,6.19537414138667e-113,1.4238752007824e-110,2.95018451882683,3.57442067656636,3.31414797651577,4.08990130272024,5.64069702495565,7.93779356093787,2356.35689209684,2030.10229913381,2008.0925234161,4428.59478705021,4920.33054141345,4832.62751804949
EVX2,142.596069896221,9.48699110024319,1.07476605870612,1.02974467519708e-20,1.11353794960483e-19,0,0.714884135313271,0,1.36330043424008,0.512790638632332,0,411.217738643208,717.074612361574,651.967975988857,131.050253902506,35.9023423800148,39.4240665946142
EBF1,3224.5266731232,9.44558180399585,0.326124740761037,4.0924585108989e-185,3.43306113333032e-182,3.93357935843578,5.0041889471929,3.86650597260173,6.81650217120041,12.8197659658083,16.7575641842022,4942.53783084438,4562.24459615111,5095.78793180299,6427.48774025281,6990.69895199431,7026.38606242722
TFAP2A,2172.35603717524,9.40732844619302,0.459376317129297,5.13735362214299e-94,7.90751838490862e-92,2.95018451882683,7.86372548844599,6.07593795694557,2.72660086848016,5.12790638632332,11.4657018102436,3261.56424825362,2065.20999129349,2367.18121747925,5142.59272210525,5805.92165345382,7184.08232880567
POU3F2,6137.45757438373,9.40032908826807,0.189101095077797,0,0,9.83394839608944,7.14884135313271,18.7801718669227,23.1761073820814,17.4348817134993,15.8755871218757,12156.8995711095,10839.4999543029,10470.4343288437,9331.68187271295,9438.89677524103,9881.4515303275
HOXA4,26.773617645953,9.40018830913158,2.39642255000211,1.18589085803045e-18,1.13240090327865e-17,0,0,0,0,0,0,22.8943494747825,14.0430768638741,24.1469620736614,36.1517941800017,51.2890605428783,59.77197193377
RPE65,291.946788831221,9.36815050483247,1.31302985106576,3.44422456106279e-23,4.31395875873318e-22,0.983394839608944,0,0,0,0,0,118.874506888294,56.1723074554966,57.641135272611,149.126150992507,213.704418928659,115.728711616448
NDST4,239.033889343548,9.35288025682391,0.827975408047028,1.65786818524017e-31,3.19527667752635e-30,0,0,0,1.36330043424008,1.02558127726466,0,235.987909970835,143.94153785471,161.239391911223,369.049565587518,372.700506611582,394.240665946142
DRGX,341.177357736562,9.34673896896776,0.594714651217816,1.12725891683661e-53,5.51387360852076e-52,0,1.42976827062654,0.552357996085961,0,2.05116255452933,0,442.917607146753,384.429229148555,482.160307212787,896.263230712543,740.272107168876,633.328553681222
HOXA1,69.4428437079322,9.3409486399493,2.34018659890441,7.40485264583739e-20,7.61710087464972e-19,0,0,0,0,0,0,32.5804204064212,29.8415383357326,37.3888445011531,28.6201703925014,27.3541656228684,43.2392988457059
ZEB1,7764.85481812217,9.33157475439321,0.200776124679329,0,0,9.83394839608944,24.3060606006512,15.4660238904069,23.1761073820814,18.9732536293963,29.9872201190986,14981.7100755365,15370.1476275103,15776.5345109657,10422.260997143,10261.2313792785,11425.3488479359
HOXA7,316.540948785962,9.30559585514745,0.717079731188024,4.73808481109486e-39,1.29573297340088e-37,2.95018451882683,1.42976827062654,0.552357996085961,0,0,0,294.104335560667,352.832306204838,292.100347665258,781.782549142538,777.88408490032,723.622383623726
LINC02735,13.3107548063846,9.29576791123757,2.59886489458798,1.07260760488881e-16,8.98660379077255e-16,0,0,0,0,0,0,44.0275951438124,31.5969229437168,35.052041719831,16.5695723325008,17.0963535142928,17.8044171717613
COL3A1,1420.68411878885,9.26533380803924,0.99777442788796,3.45164354360893e-22,4.0681383598805e-21,2.95018451882683,1.42976827062654,0.552357996085961,4.08990130272024,3.58953447042632,9.70174768559073,235.107358067958,407.24922905235,300.668624530106,11300.4483307655,3055.11837300411,591.360998919214
