"",baseMean,log2FoldChange,lfcSE,pvalue,padj,GM25256_day0-1,GM25256_day0-2,GM25256_day0-3,GM25256_day60-1,GM25256_day60-2,GM25256_day60-3
PCDH10,2251.67686774369,3.94179841728596,0.221725912383715,7.46589844854443e-72,2.34748578047197e-70,568.205766392322,292.052955199564,412.714963738296,6868.2874919225,8086.32104495826,4851.40560377869
MAFA,254.517023840703,3.93781173001949,0.392408796080119,9.12292859933929e-25,7.84057232801678e-24,78.0740747714641,71.6759999940322,62.8044510036538,2115.08312748075,648.447446756782,638.990232301107
KLHL32,312.983515010787,3.93652514771401,0.178826909725037,4.12237891808943e-108,2.67778869334344e-106,49.1577507820329,64.1874626812228,57.0949554578671,896.480768023589,954.532780016102,808.672732290246
FNDC5,1321.61777491077,3.93615288127585,0.2149147149756,9.16433154411079e-76,3.14723426942116e-74,91.0864205667081,108.048895513392,121.530690903174,2290.88508077161,1406.85888361043,1321.50497203437
GBP3,9.51269861259359,3.93204310195503,1.00484256689789,6.95518673792778e-06,2.05685502983822e-05,5.78326479788623,0,0.815642220826673,26.2065023539173,40.8113777679094,50.4631970227923
ZNF703,815.734986319693,3.93042249547294,0.284414962397047,2.53865135740233e-44,4.19371691460873e-43,44.8203021836183,73.8155820834063,75.0390843160539,1201.13135788788,1233.41052809682,633.313122636043
PCDH8,1058.32974678778,3.93039507791301,0.314298185513997,7.51887602057618e-37,9.93368886313253e-36,43.3744859841467,83.4437014855897,56.2793132370404,1264.46373857651,1061.09582196564,569.603336394768
PMP22,1108.23272245263,3.9293683316376,0.253135465096672,3.82763860163532e-55,8.19251536715278e-54,154.702333343457,148.7009552115,152.525095294588,1503.59807255601,2443.01441916235,3107.90214664122
CADPS,2927.34723061217,3.92923854372252,0.184174923048602,6.17479236339269e-102,3.51984167408497e-100,397.599454854678,463.219522349491,398.033403763416,6963.28606295545,7742.82528207836,4686.76942349183
EDNRB,23937.2523214369,3.92675190115431,0.184770357339656,2.69118716622355e-101,1.51094156511693e-99,4127.80524949129,2517.21832814862,3074.97117251656,51672.6710163365,55223.4623668936,42414.9478876197
LRATD1,850.556052468352,3.91726538059684,0.227254888074085,1.29808919482509e-67,3.67477648920163e-66,177.835392535001,146.561373122125,141.106104203014,3091.27534016417,2453.21726360433,1571.92858725998
TSPAN19,106.489749864139,3.91559329142479,0.317716181812023,1.94613023410841e-35,2.44950781775613e-34,11.5665295957725,17.1166567149928,22.0223399623202,223.847207606377,226.729876488385,363.335018564104
MPPED1,53.4903192996975,3.91551522956489,0.43230688194028,1.29897027354972e-20,9.40974403043859e-20,14.4581619947156,8.55832835749638,11.4189910915734,264.248898735333,163.245511071637,116.696143115207
NAT16,79.1036716348977,3.91235047960512,0.368937893166153,3.28032522246028e-27,3.11472920131512e-26,15.9039781941871,19.2562388043669,17.9441288581868,214.019769223658,389.975387560023,235.915446081554
PKNOX2,2461.79915206371,3.91066616750886,0.214833881940046,4.81147480757392e-75,1.62244479477125e-73,206.751716524433,174.375940283989,246.323950689655,4386.31333148691,3001.90356470622,2215.96513926336
CACNA1E,461.926316604119,3.90515165295957,0.262759828802039,4.87314864662951e-51,9.48537725538489e-50,111.32784735931,92.0020298430861,104.402204265814,1812.61641281262,1663.06364404231,1228.77884750499
CDH22,95.4066503917575,3.90370189972246,0.416322393032241,7.5715928559835e-22,5.75605918228294e-21,10.1207133963009,16.0468656703057,11.4189910915734,240.226271577576,263.006656726527,96.5108643060902
HS6ST2,3586.30662849813,3.90215984282592,0.144299524817655,1.75744026147897e-162,2.9161328061511e-160,688.208510948461,700.713134270016,664.748409973738,12740.7278943961,8964.89931635076,9233.50347524541
PTPRT,717.573260235878,3.90191417188189,0.391224120234856,1.9038394029801e-24,1.61062314762965e-23,120.002744556139,142.282208943377,168.837939711121,2533.29522754534,3017.77465606041,1211.11672854701
COMMD3,380.65990464965,3.89956617320567,0.255168946384552,1.25246030630262e-53,2.57703895314003e-52,44.8203021836183,52.4197611896653,48.9385332496004,620.220555709377,581.562133192708,1026.92605941382
PPEF1,176.49035387187,3.89936127412625,0.283143352040044,6.92852269716767e-44,1.12678420069707e-42,33.2537725878458,31.0239402959244,48.9385332496004,526.313922274507,454.593402359213,775.240864262646
PCSK1,1593.76086656666,3.89800729018143,0.485078948023809,7.67407677570062e-17,4.64882894212784e-16,231.330591915449,258.889432814265,265.899363989495,3275.81279423967,6213.5322651642,2661.93364295229
CALY,189.02784941376,3.89480274330508,0.271434385193544,8.62724928831174e-48,1.56307103592234e-46,44.8203021836183,56.6989253684135,37.5195421580269,557.980112618823,876.310972627609,671.791310365922
WDR11-AS1,69.4362895846255,3.89111875170176,0.341919414584552,1.19737142303475e-30,1.29129650441695e-29,10.1207133963009,12.8374925362446,13.8659177540534,188.905204467821,145.107120952567,240.961765783833
NXPH4,1406.47998526076,3.88694622822532,0.191890793162085,2.39175840356694e-92,1.12278652900219e-90,144.581619947156,173.306149239302,139.474819761361,2667.60355210917,2523.50352531573,1660.23918204987
IFIT3,182.453695750984,3.88146868579238,0.27659507481238,9.77777997777747e-46,1.67551957717354e-44,37.5912211862605,34.2333134299855,35.8882577163736,383.270096926041,641.645550462131,596.727304794518
NRG1,2424.30137418617,3.87972596574207,0.217493134162346,2.66209706257993e-72,8.44963724844264e-71,212.534981322319,208.609253713974,186.782068569308,2542.03072832998,4064.13303605431,2465.1271745634
KLRD1,27.7870112820897,3.8793573152586,0.553416326987163,4.08296467023143e-13,2.031059807314e-12,4.33744859841467,4.27916417874819,5.70949554578671,74.2517566694325,73.6872098587253,87.6798048271015
AGBL1,88.6727611925499,3.87892594945013,0.439648374085238,1.01863418270756e-19,7.09087861599002e-19,20.2414267926018,20.3260298490539,19.5754132998401,487.004168743631,175.715654278499,275.655213737003
FAM161B,654.136318172021,3.87103060700731,0.181753004732749,9.58166029154838e-102,5.43414703303077e-100,85.3031557688219,78.0947462621545,80.7485798618406,1452.27700544625,1241.34607377391,912.12228618697
ANGPTL1,60.4591036080142,3.86887067154227,0.50848847304337,5.60665056358709e-15,3.08526865195062e-14,5.78326479788623,2.13958208937409,7.34077998744005,97.1824462291101,68.0189629465156,82.0026951620374
LINC02752,1.50633202617597,3.86762236777716,2.81055239177778,0.00468338650150912,0.00977991187179067,0,0,0,2.18387519615978,7.93554567709349,6.93868959063393
MBNL2,906.277609251518,3.86679868930206,0.180356961394183,1.74229965197514e-103,1.02814084040322e-101,111.32784735931,74.8853731280933,79.9329376410139,1172.7409803378,1494.14988605846,1200.39329917967
CYSLTR2,2.3860740192386,3.86627611585565,3.60222247488377,0.00812176393523532,0.0162697396355019,0,0,0,8.73550078463911,7.93554567709349,5.67710966506413
ZNF436,1820.49404440878,3.86381363187277,0.177999370613289,9.39888667370734e-106,5.73828567448675e-104,260.24691590488,222.516537294906,206.357481869148,3814.13803009305,3788.65623612092,2492.88193292594
IFITM10,42.5719552694796,3.86358810302993,0.511802795032441,3.76991395148536e-15,2.09586956088715e-14,10.1207133963009,10.6979104468705,6.52513776661338,107.009884611829,216.527032046408,101.557184008369
TENM2,1385.91800003614,3.86192929164355,0.247090108802207,3.99740317699136e-56,8.75146699453927e-55,137.352538949798,175.445731328676,145.184315307148,2673.06324009957,2738.8969079797,1389.63028801514
PAK3,4993.10526192064,3.86048838541583,0.175955657333508,1.14461915483703e-107,7.36378979497652e-106,712.787386339477,694.294388001894,810.748367501713,12295.2173543796,11737.8057058037,8500.52553848935
SOX2-OT,2074.72581166675,3.860398866005,0.250461659743468,1.35236669967011e-54,2.85265116674278e-53,315.187931484799,389.403940266085,343.385374968029,5703.19007477126,3191.22301157402,6615.72512968806
NFIA,1580.06922929248,3.86019096875567,0.286065930884425,1.59002183023267e-42,2.49271991140031e-41,232.776408114921,228.935283563028,265.083721768669,4642.91866703569,3763.7159497072,2422.86424705681
PLK2,2975.88675869288,3.85699000496477,0.149996143945613,5.49720344192839e-147,6.77409062377043e-145,344.104255474231,394.75289548952,303.418906147522,5053.48720391373,4929.1075148575,5199.60166323596
FAT4,5984.15499007651,3.85315989079332,0.36904324488487,1.40113306631926e-26,1.29625112108443e-25,808.2112555046,578.756955175693,775.675752006166,17270.0850512315,8574.92392879073,6752.60655161239
TMPRSS11F,2.16239650569366,3.85304847349714,2.74675564157385,0.00429062732007931,0.00902499193689478,0,0,0,5.45968799039945,4.53459752976771,6.93868959063393
CSPG5,2359.44321513373,3.8478507138115,0.221682525984899,1.64610878432466e-68,4.76050683632391e-67,354.224968870531,265.308179082388,353.173081617949,6653.17578510076,4428.03448781817,3149.53428418502
FAM66E,4.12609086224195,3.84218350776085,1.46400372934001,0.00080141045382708,0.0018814649850372,0,0,0.815642220826673,12.0113135788788,9.06919505953541,8.83105947898864
LINC02724,48.5418974701977,3.84042404134756,0.39289437753262,1.57150341203211e-23,1.2834710371465e-22,17.3497943936587,7.48853731280933,13.8659177540534,168.158390104303,205.190538221989,198.698838277244
ARHGDIG,181.094337271976,3.83544334945847,0.294481394429907,1.09423808758085e-39,1.57073542696082e-38,33.2537725878458,54.5593432790394,39.966468820507,578.726926982341,598.566873929337,706.484758319092
MAPK8IP2,2465.86954514102,3.83382672855901,0.235430139552145,8.39477486297468e-61,2.04935224950608e-59,226.993143317034,249.261313412082,224.301610727335,4189.76456383253,3980.24298175361,2019.78946083726
CREB5,1016.95361440508,3.83338832984666,0.276581488505681,1.03133012994294e-44,1.72581743861346e-43,114.219479758253,132.654089541194,126.424544228134,1857.38585433389,1979.3518217436,1624.91494413391
CORO2B,1998.98766466486,3.82543163112742,0.196919932189627,2.44711652226964e-85,1.00149513545096e-83,320.971196282686,316.658149227366,328.703814993149,5048.02751592333,5704.52369244778,3165.30403325464
DNAH6,223.388201857258,3.82047430685418,0.213952852301742,4.67627070521423e-72,1.47311317196777e-70,28.9163239894311,25.6749850724891,26.9161932872802,436.775039231956,340.094814732578,385.412667261576
SELPLG,37.6786471641253,3.81633485813229,0.573597084308563,4.85315019633413e-12,2.26936228070211e-11,4.33744859841467,3.20937313406114,4.07821110413336,51.3210671097548,97.4938468900057,34.6934479531697
ALPK2,887.719953259481,3.81593521861376,0.28318600835122,2.23898540435768e-42,3.49703228253779e-41,27.4705077899596,41.7218507427948,34.2569732747203,493.55579433211,624.640809725502,396.766886591704
TNFRSF19,4442.4807651779,3.81364069118289,0.198528026769273,3.35831844047315e-83,1.34004901771165e-81,200.968451726546,195.77176117773,218.592115181548,4117.69668235926,2182.27506120071,2463.86559463783
DISP2,592.974113259259,3.81098158834573,0.298517415764733,2.08191453786186e-38,2.88234661214596e-37,121.448560755611,83.4437014855897,106.033488707467,1820.25997599918,1754.8892440201,904.552806633551
RMDN2-AS1,39.2684498116723,3.80887162700636,0.636598610133181,4.21425337257538e-10,1.74300770658911e-09,2.89163239894311,2.13958208937409,4.07821110413336,49.137191913595,74.8208592411672,27.1239683997508
FAP,24.7551813105046,3.80653187405234,2.05066285184538,0.00079903901839792,0.00187642330404691,0,0,0,2.18387519615978,6.80189629465156,3.15394981392452
TERF2IP,8275.45892592728,3.80610651774762,0.14477484718696,2.32682477107455e-153,3.2361208579617e-151,1127.73663558781,1101.88477602766,1156.58066913222,17370.5433102549,17343.701901979,12978.5034842994
TSPOAP1-AS1,97.9727231246645,3.80477597283004,0.343805977600974,2.53738275350034e-29,2.61525200282363e-28,14.4581619947156,16.0468656703057,16.3128444165335,280.627962706532,202.923239457105,201.221998128384
SNCA,2485.51656505961,3.80049256879844,0.159359739548379,5.64469490453143e-127,5.03188520771501e-125,566.75995019285,523.127820851966,540.770792408084,5984.90997507587,8412.81206710154,8557.92742510278
APLP1,9653.45351397871,3.79856237734699,0.181106749475873,1.19526847386932e-98,6.42035395947948e-97,842.910844291918,852.623462615577,971.429885004567,13245.2030647091,15673.8363616421,8590.7285031676
NSG1,5199.00500443736,3.7924504166803,0.121863715417681,5.83981317760736e-214,1.99733528660249e-211,847.248292890332,855.832835749638,887.41873625942,13399.1662660383,11775.2161354243,11018.0082799639
SOGA3,102.335083548988,3.7922833059978,0.373723076802703,5.85133663002036e-25,5.06390656248444e-24,10.1207133963009,7.48853731280933,8.15642220826673,145.227700544625,139.438874040357,86.4182249015317
PID1,1253.94692514962,3.79063165817763,0.173704235889024,1.56553197241865e-106,9.77160161108537e-105,216.872429920734,368.008119372344,252.849088456269,4107.86924397654,3970.04013731163,3670.56679344535
SYP,3022.50739599181,3.78918891924986,0.184544605786258,7.48897352463078e-95,3.69683968480964e-93,578.326479788623,525.26740294134,561.161847928751,7823.73289024241,9683.63302481894,5740.18866134262
KCNF1,207.078864148199,3.78014341325068,0.208760034745451,3.26520438982255e-74,1.06982522715613e-72,65.0617289762201,51.3499701449783,64.4357354453071,868.090390473512,952.265481251218,696.392118914533
HCRT,6.05835116049054,3.77736270340762,2.25936167475192,0.00180622771738082,0.00402266715157279,0,0,0,5.45968799039945,3.40094814732578,3.15394981392452
CFAP45,56.2370594982371,3.7734498531464,0.48242913622321,3.95622553534988e-16,2.31583596740932e-15,21.6872429920734,10.6979104468705,13.0502755332268,369.074908151003,155.309965394544,129.94273233369
ADH1B,3.4592832528274,3.77275764016314,1.42491292004888,0.000808238046655084,0.00189603323402751,0,0,0.815642220826673,9.827438382719,5.66824691220963,11.9850092929132
DENND6B,655.129070343689,3.7706587145497,0.198896350353385,5.52354453919551e-81,2.09669497015578e-79,56.3868317793907,84.5134925302767,67.6983043286138,1196.76360749556,953.39913063366,758.209535267454
PCDHGB6,3366.99228570188,3.76591161127704,0.249243029124267,1.10483660835222e-52,2.22949508962973e-51,368.683130865247,331.635223852985,376.826706021923,5863.70490168901,6369.97587994119,2743.93633811433
KCNK15-AS1,63.0295523263039,3.76221498299098,0.372766994642251,4.45341517383843e-25,3.86808939613155e-24,18.7956105931302,12.8374925362446,8.15642220826673,162.698702113904,123.56778268617,248.531245337252
ARL2BP,55.3530136360944,3.75379461958877,0.443101376041983,6.54011322649641e-18,4.17069092704921e-17,2.89163239894311,8.55832835749638,5.70949554578671,65.5162558847934,77.088158006051,110.388243487358
LEMD1,172.765281435101,3.75374977785089,0.248344550772417,1.8167370191082e-52,3.64631086266279e-51,30.3621401889027,26.7447761171762,29.3631199497602,352.695844179804,367.302399911184,464.261412609689
PTGDS,26.2282006646994,3.7531447480193,0.791048652066209,1.7845674900817e-07,6.07136958308552e-07,8.67489719682934,1.06979104468705,8.9720644290934,60.0565678943939,140.572523422799,104.080343859509
TNPO1-DT,1.68039906404179,3.74940676753672,2.63437896800226,0.00425282872923779,0.0089516649928782,0,0,0,6.55162558847934,3.40094814732578,5.04631970227923
SERP2,450.69694423726,3.74937317921859,0.224740918171164,1.92980915989189e-63,4.9489933757656e-62,70.8449937741063,68.466626859971,62.8044510036538,880.101704052391,724.401955380391,1136.05272297561
PDE4B,3620.56495092028,3.74896514129109,0.143766466656806,3.14653728821362e-150,4.05637064716708e-148,571.097398791265,468.568477572927,502.43560802923,6137.78123880706,7630.59399321661,7077.46338244661
DIO2,12.9376273006108,3.74546870977587,0.649190480252366,2.16987551835968e-09,8.5534385069246e-09,1.44581619947156,3.20937313406114,2.44692666248002,44.7694415212755,32.8758320908159,35.3242379159546
OTC,4.39176669641139,3.74222955582885,1.3055064149865,0.000625729432546527,0.00148767194780072,0,2.13958208937409,0,24.0226271577576,6.80189629465156,17.0313289951924
ASIC1,2174.67125308227,3.73917607658857,0.203976584818819,4.31227189513453e-76,1.48855540042347e-74,289.163239894311,242.84256714396,300.971979485042,4668.03323179153,3812.4628731522,2799.4458548394
RNF152,686.240220661726,3.73915684060554,0.244313764581421,6.19508268683313e-54,1.28335464460613e-52,137.352538949798,138.003044764629,132.134039773921,2373.87233822568,2054.17268098477,1119.6521839432
MORC1,3.56628580697682,3.73341056714101,1.55754605320593,0.00110900377196882,0.00255439722573192,1.44581619947156,0,0,14.1951887750386,10.2028444419773,6.93868959063393
DISC1FP1,9.19848024876807,3.73305169285817,1.26304959176763,0.000404151525061003,0.000985260805658208,2.89163239894311,0,0,17.4710015692782,7.93554567709349,23.9700185858263
TTPA,147.340763300257,3.73289135364423,0.295711051073113,1.5306608506029e-37,2.06208562662813e-36,23.1330591915449,18.1864477596798,17.1284866373601,328.673217022047,201.789590074663,254.208355002316
PPDPFL,2.40088150533463,3.73044533654876,1.77126612784383,0.00236068625355176,0.00517396729526894,0,1.06979104468705,0,7.64356318655922,5.66824691220963,19.554488846332
ENPP2,4931.99560661817,3.72472855608365,0.245401520862357,3.52598514653923e-53,7.1888059696899e-52,247.234570109636,208.609253713974,207.988766310802,2618.46636019557,3492.77374730358,2829.09298309029
WARS2-IT1,5.00174577237557,3.72108104026752,1.01965756238909,5.08409877935144e-05,0.000137715227805319,1.44581619947156,1.06979104468705,0.815642220826673,25.1145647558375,17.0047407366289,16.4005390324075
LIPM,2.38043032170922,3.72045217477565,2.35301442238435,0.00269149791702508,0.00585005039769448,0,0,0,2.18387519615978,4.53459752976771,5.67710966506413
FLJ16779,291.280043251255,3.71957991623244,0.229034440170987,2.65459482410402e-60,6.39200497947691e-59,46.2661183830898,25.6749850724891,43.2290377038137,577.634989384261,555.488197396544,407.490315959047
KNCN,5.9682269696232,3.71894260172036,1.48755193000792,0.000892682787172535,0.0020831958268084,1.44581619947156,0,0,9.827438382719,10.2028444419773,10.0926394045585
DNAAF3-AS1,10.2701644612255,3.71288518802308,0.904752921240647,7.55385101995374e-06,2.22662895512101e-05,0,0,4.89385332496004,32.7581279423967,26.0739357961643,38.4781877298791
RETREG1,818.076674747121,3.70729793167795,0.169385873765687,4.51271025313109e-107,2.87015222513184e-105,219.764062319677,270.657134305823,244.692666248002,2925.30082525602,3051.78413753367,3734.90736964941
NPPC,414.526115822366,3.70723388453206,0.303561432121603,3.11304487428433e-35,3.88904353694604e-34,26.024691590488,26.7447761171762,30.1787621705869,551.428487030344,261.873007344085,311.610241615742
ZMIZ1-AS1,28.3192993879008,3.70701960862415,0.505480044333982,2.65360678215035e-14,1.40844959816493e-13,7.22908099735778,7.48853731280933,2.44692666248002,86.2630702483112,80.4891061533768,63.0789962784903
NEFL,17727.601105312,3.70249314819317,0.213734154482043,2.9957836934782e-68,8.61172194150962e-67,3507.550099918,2905.55247737002,3192.4236523156,36134.3989956597,59181.0323609983,31562.8373678682
TTTY10,30.3889395058689,3.70012906576649,0.54994866405496,3.73162623456699e-12,1.75990781103442e-11,4.33744859841467,3.20937313406114,4.07821110413336,51.3210671097548,41.9450271503513,71.2792657946941
NPIPB2,186.437450133183,3.69708944304934,0.239570206065755,1.08818522234048e-54,2.30118563295952e-53,28.9163239894311,28.8843582065503,24.4692666248002,397.46528570108,334.426567820368,345.042109643342
FLRT3,2480.55617284348,3.69698038966439,0.141136815930402,8.52557619211146e-152,1.13396929685394e-149,202.414267926018,221.446746250219,250.402161793789,3136.04478168544,2832.98980672238,2871.98670055966
LONRF2,1029.76461770155,3.69543999794284,0.321859488210541,1.55554096629054e-31,1.72587295955399e-30,185.064473532359,305.960238780496,215.329546298242,4003.04323456087,3686.62779170115,1783.87401475571
DNAI7,113.383043711698,3.69426636255177,0.287299762323041,1.05696263013779e-38,1.47368025944087e-37,26.024691590488,19.2562388043669,25.2849088456269,305.742527462369,246.001915989898,381.627927484866
CFAP44,283.673628587633,3.69248769645547,0.291263772791974,1.11169746795982e-37,1.50857796482095e-36,23.1330591915449,29.9541492512373,28.5474777289335,370.166845749082,366.168750528742,359.550278787395
DLX2,45.6203606591063,3.6899357840235,0.629689383221947,1.58226622848466e-09,6.29115058675548e-09,0,3.20937313406114,3.26256888330669,46.9533167174352,35.1431308556997,26.4931784369659
HYMAI,14.1986416987147,3.68982952379335,1.31229289401804,0.000513907650972733,0.00123522098567975,1.44581619947156,0,0,5.45968799039945,5.66824691220963,13.8773791812679
PLEKHG1,3227.32469216663,3.68332401744863,0.198137147767891,2.78871421802811e-78,9.96504511299213e-77,213.98079752179,178.655104462737,181.072573023521,3181.9061608048,2517.83527840352,1740.98029728633
KCNJ10,363.297533620059,3.68212507214113,0.26084229585932,2.31037968139469e-46,4.02700500057135e-45,125.786009354025,72.7457910387192,104.402204265814,1478.48350780017,1508.8873280302,970.785752725966
TENM1,815.055542671911,3.68210220275595,0.246360395872691,9.17510260057406e-52,1.82402781118649e-50,231.330591915449,160.468656703057,201.463628544188,2143.47350503082,3318.19174240752,2258.85885673274
RENO1,347.690436227436,3.68202116879282,0.293027371759463,4.27044374416986e-37,5.691321408234e-36,18.7956105931302,14.9770746256187,13.8659177540534,224.939145204457,209.725135751756,182.298299244837
TRPM8,27.3476727889,3.67866727371911,0.466594680153281,7.55556344015314e-16,4.35582001009723e-15,5.78326479788623,3.20937313406114,7.34077998744005,56.7807551001542,99.7611456548896,73.1716356830488
FAM242C,10.0226839315582,3.67764250599058,0.91603743653882,2.13023210714819e-05,6.00766678732798e-05,0,1.06979104468705,1.63128444165335,13.1032511769587,17.0047407366289,22.0776486974716
KIRREL3-AS2,1.44582520989252,3.67706047545199,3.17709379391518,0.00759409744982561,0.0152977317340739,0,0,0,5.45968799039945,6.80189629465156,5.67710966506413
PDZD9,18.2610786705671,3.67280930026974,0.677687022396118,1.72399351176907e-08,6.33952984393589e-08,1.44581619947156,3.20937313406114,1.63128444165335,28.3903775500771,34.0094814732578,31.5394981392452
GPR17,149.853547059936,3.67076755460023,0.659549412513505,2.20147543157788e-09,8.67290238782644e-09,7.22908099735778,3.20937313406114,1.63128444165335,89.5388830425509,47.6132740625609,27.1239683997508
PTCHD1-AS,3.20539273013955,3.66982598566459,1.39888585903322,0.00128801084273096,0.00293803916065444,0,1.06979104468705,0.815642220826673,10.9193759807989,12.4701432068612,21.4468587346867
OR7E29P,11.0258266293745,3.66919428431792,1.05799455779315,0.000208659876520816,0.000526289543323403,0,0,1.63128444165335,6.55162558847934,13.6037925893031,17.6621189579773
NOVA1,5393.72090122295,3.66896957165412,0.149646401723285,9.75373859370821e-134,9.61546500540917e-132,777.849115315698,925.369253654296,831.139423022379,13286.6966934361,10542.9392567099,8666.42329870179
PDIA2,149.927724721385,3.66777368264825,0.479077702695393,1.51642759341851e-15,8.59009972557067e-15,50.6035669815045,41.7218507427948,24.4692666248002,394.18947290684,507.874923333983,677.468420030986
KCNN3,1668.03830717577,3.66760495514578,0.371151560542049,4.76569491068795e-24,3.95975612336239e-23,354.224968870531,285.634208931442,359.698219384563,8007.17840671983,2864.73198943075,2406.46370802441
RERG,333.111813357445,3.66740567356759,0.359203586726176,1.98050143215331e-25,1.74736633332231e-24,13.012345795244,21.3958208937409,12.2346333124001,179.077766085102,222.195278958618,215.730167272437
SETBP1-DT,158.12661520966,3.6649273182772,0.347459501777339,7.25804786941511e-27,6.79350037662819e-26,13.012345795244,11.7677014915575,13.0502755332268,243.502084371815,145.107120952567,114.172983264067
KCNE2,3.4023523196133,3.66174741760065,2.34426266230434,0.00274617231957585,0.00596231401784838,0,0,0,2.18387519615978,9.06919505953541,1.89236988835471
GRIN2B,430.750329106592,3.66170331306571,0.365780444255914,1.24341348849276e-24,1.06128681709448e-23,157.5939657424,115.537432826201,121.530690903174,2379.33202621608,1827.44280449639,991.601821497868
SAMD5,217.156975093709,3.6584401970795,0.339949199323708,5.37300130178232e-28,5.25356644204025e-27,17.3497943936587,14.9770746256187,15.4972021957068,243.502084371815,240.333669077688,143.189321552173
KCNK10,1744.7736064497,3.65798149236942,0.208566922085381,6.8064733914927e-70,2.03332776413594e-68,134.460906550855,160.468656703057,122.346333124001,2206.80588571946,1918.13475509174,1206.07040884473
KCNH1,44.8330290143327,3.655769218348,0.493093765084636,1.80245759027988e-14,9.64938085146161e-14,4.33744859841467,11.7677014915575,11.4189910915734,136.492199759986,193.854044397569,60.5558364273507
TSPAN7,2435.80242221887,3.65568838206163,0.157311893602355,2.16455924725461e-120,1.71112492569529e-118,516.156383211346,633.316298454732,580.737261228591,7641.37931136307,7417.46790931753,6946.88986015014
DAO,9.35813053154935,3.65473005090759,0.950773738299012,1.98963623668874e-05,5.62630788672346e-05,1.44581619947156,1.06979104468705,1.63128444165335,15.2871263731184,32.8758320908159,22.7084386602565
RNF165,3726.62731540799,3.65051298020586,0.178330667370627,3.66031491787482e-94,1.77806428141055e-92,362.899866067361,276.006089529258,346.647943851336,4497.69096649106,4516.45913964864,3471.23716520532
ZBTB7C,141.417201608506,3.64946935022235,0.35649020533126,9.65738587687334e-26,8.62959903548496e-25,30.3621401889027,27.8145671618632,20.3910555206668,434.591164035796,385.440790030255,196.80646838889
NBPF4,17.2066955318003,3.64480458561947,2.0798606201512,0.00137120358778374,0.00311635488576996,0,0,0,2.18387519615978,2.26729876488385,5.67710966506413
GJD2-DT,6.44172428636025,3.64398449993918,0.881135290310954,8.48735665070139e-06,2.49097526140629e-05,1.44581619947156,0,2.44692666248002,22.9306895596777,24.9402864137224,18.9236988835471
CBX8,783.028336774389,3.64297180619375,0.198943465763349,5.09667488771814e-76,1.75210614242602e-74,65.0617289762201,73.8155820834063,58.7262398995204,1070.09884611829,792.420918326907,633.943912598828
CCDC178,71.4345824039124,3.64255692092673,0.353563016344979,1.11772692894404e-25,9.96382212881548e-25,10.1207133963009,18.1864477596798,13.0502755332268,101.55019662143,230.130824635711,211.945427495727
MINAR2,11.1308339857806,3.64052886925439,0.901015532479645,2.02912833833479e-05,5.73459727186388e-05,0,1.06979104468705,1.63128444165335,15.2871263731184,18.1383901190708,17.6621189579773
AJM1,315.245789808603,3.63431077760239,0.255287796035477,8.70575273261274e-47,1.53902647727697e-45,43.3744859841467,57.7687164131006,61.9888087828271,794.930571402159,829.83134794749,471.830892163108
EPGN,6.78637902653073,3.63187352041553,0.971920671210762,3.67085693455536e-05,0.000100976432279382,0,1.06979104468705,2.44692666248002,20.7468143635179,15.871091354187,30.2779182136754
CPA4,12.5495756911615,3.63118405396413,0.816599545943414,2.58305446581341e-06,7.97814408266991e-06,1.44581619947156,1.06979104468705,1.63128444165335,14.1951887750386,31.742182708374,19.554488846332
ANKRD20A1,15.2586074596993,3.62643666126329,0.681933863925597,1.82194934647842e-08,6.68653215758938e-08,2.89163239894311,4.27916417874819,0.815642220826673,32.7581279423967,37.4104296205836,37.8473977670942
LINC02714,5.86556731949831,3.62611408927792,0.968229695212336,4.22072474153988e-05,0.000115241326072771,1.44581619947156,1.06979104468705,0.815642220826673,24.0226271577576,12.4701432068612,17.0313289951924
RND3,14401.0123651472,3.62456085919563,0.151217855402312,5.83508678371347e-128,5.31468583740511e-126,1987.99727427339,2419.8673430821,1977.11674328385,25372.2620289843,23450.6711251937,30518.2491894964
SGCD,67.4767762683242,3.62097199961945,0.360095749610465,8.4409091526724e-25,7.25814245713888e-24,17.3497943936587,17.1166567149928,14.6815599748801,313.386090648928,175.715654278499,139.404581775464
SNTG1,182.523193449537,3.6198714887168,0.270250380203656,6.02021535774471e-42,9.27323429967313e-41,53.4951993804476,64.1874626812228,44.860322145467,462.981541585873,872.910024480284,697.022908877318
ETFB,1797.86091507968,3.61854637869149,0.176251368761214,1.16670313430916e-94,5.75081700820212e-93,422.178330245695,448.242447723873,415.977532621603,4693.14779654736,4503.98899644178,6750.08339176125
CA2,1313.20568702513,3.61184524616921,0.205301518362002,2.63499511891789e-70,7.9210552821426e-69,303.621401889027,288.843582065503,280.580923964375,3358.80005169374,3060.8533325932,4388.40577109457
LSAMP,5407.59799609384,3.60992936946582,0.186647039544876,2.47123127655038e-84,9.93174219753184e-83,720.016467336835,752.063104414994,787.910385318566,10714.0917123599,10601.8890245969,6647.26462782731
BCHE,2871.10804477325,3.60657894547303,0.148844869257292,1.29417142607696e-130,1.22191655941542e-128,244.342937710693,267.447761171762,256.927299560402,2986.4493307485,2819.38601413307,3632.71939567826
