"",baseMean,log2FoldChange,lfcSE,pvalue,padj,GM25256_day0-1,GM25256_day0-2,GM25256_day0-3,GM25256_day21-1,GM25256_day21-2,GM25256_day21-3
MSTN,561.41685450547,10.9562080004012,1.29060055887822,2.08689657540257e-20,2.29131563967802e-19,0,1.06979104468705,0,1286.26683082518,791.822850071276,772.000820962994
HOXA10,662.590537162821,10.9480292971687,2.4225091956958,2.04689079993553e-17,1.90995677192825e-16,0,0,0,164.593385934975,433.617275039032,200.735306330554
TFAP2B,6140.07686280736,10.9182475314814,0.711123066483132,1.45327147803233e-51,5.38982896553189e-50,0,3.20937313406114,1.63128444165335,2421.35158864341,6319.05686233351,2304.68280275756
UNCX,998.596992784228,10.9131342518677,1.26960352142556,9.11817305842141e-21,1.01779551697886e-19,1.44581619947156,0,0,680.31932853123,1111.21357951179,992.356871521346
EVX2,379.231888943353,10.8366243098666,1.29939869100615,5.90811476825161e-20,6.3525060327173e-19,0,1.06979104468705,0,792.48667302025,616.601547114327,1170.45285758906
BHLHE22,319.039162360832,10.8270004666801,2.57815628236246,6.90025510044268e-14,5.12181259380795e-13,0,0,0,75.59103650347,502.375001515809,164.512393910003
GNAT3,53.542186550927,10.766680387008,3.03969290337301,8.51784683492166e-09,4.21402374842167e-08,0,0,0,307.24098707862,128.643488246874,319.214415706106
BMP5,2157.37845936369,10.712375937802,0.579807299049454,4.51425690478083e-75,3.11851841799795e-73,2.89163239894311,2.13958208937409,3.26256888330669,5754.6724563932,3569.85679885075,5560.97170056335
STMN4,6429.65235700989,10.6826296337933,0.505456459278133,1.48555279512006e-97,1.66630367876324e-95,4.33744859841467,3.20937313406114,2.44692666248002,4859.77212101341,6621.812657949,4813.87413188948
HOXA-AS2,226.986714981356,10.5986875292102,2.39973483704877,3.36951389237763e-17,3.10006834019493e-16,0,0,0,209.70416578382,179.657285310289,232.430354698536
CLEC3A,806.973041613572,10.5188441030085,2.46185097268604,2.1763497943191e-16,1.90902050623217e-15,0,0,0,206.046534985265,198.510210311986,166.776325936287
ZNF804A,617.810957134166,10.4137859045824,2.39128209820209,3.28063333095242e-16,2.83898247822635e-15,0,0,0,140.209180611275,238.434051492051,185.642426155324
ADCYAP1,1234.85512746505,10.4057719190304,0.718015720152999,2.13235467209997e-45,6.55632871100689e-44,1.44581619947156,1.06979104468705,1.63128444165335,2001.94325707577,2087.1296972467,2136.39718880375
HOXC-AS1,277.372280702288,10.3560011614906,2.38464261672693,3.57908989469063e-16,3.08895608283863e-15,0,0,0,141.42839087746,259.504967670418,143.382361664681
PHOX2B,81.8951185646316,10.337965244792,2.59648687404444,9.85727955232549e-13,6.73870340514891e-12,0,0,0,135.332339546535,271.703919142104,119.988397393075
NTRK2,41281.0666138271,10.2748151066038,0.37431311215507,5.42518178361105e-166,1.89834186932616e-163,11.5665295957725,9.62811940218342,13.8659177540534,10412.0556732199,21974.7475828604,12566.3320338962
HOXA-AS3,921.433036596292,10.215465545499,2.36813823607304,7.59823710327649e-16,6.42001178028023e-15,0,0,0,153.62049353931,161.913355896928,184.133138137801
SST,1410.94712707638,9.99407935163478,0.631635207650458,3.83846389253441e-56,1.60269558532384e-54,1.44581619947156,5.34895522343524,0.815642220826673,2826.12939701683,3422.36038560218,1848.12317745686
DIO3,1324.82952564162,9.9848888236021,0.568716983489325,2.5213427764367e-69,1.49204166652666e-67,7.22908099735778,2.13958208937409,0.815642220826673,3579.60134151916,1972.90315164818,3634.36554619529
ZFHX4-AS1,622.414432481407,9.94868528196905,0.800729524429377,3.44739232307174e-33,6.82524315278754e-32,1.44581619947156,0,1.63128444165335,1225.30631751593,1063.52676921338,1201.39326194828
LGR5,1232.52018849411,9.94803562192863,0.758886706835859,1.11913261793971e-37,2.65882784034797e-36,1.44581619947156,0,2.44692666248002,941.23032549482,2418.7193781589,1204.41183798332
FAM181A-AS1,96.8815128471897,9.94301290838302,2.45548735587037,5.46785283854037e-14,4.08686135542818e-13,0,0,0,212.14258631619,53.2317882400858,139.609141620874
POU3F2,9230.82624593801,9.91051198607602,0.295407570105218,1.99809467299741e-244,2.29723798975473e-241,14.4581619947156,10.6979104468705,27.7318355081069,14111.1396208252,20907.893826882,18887.9848952911
PDE1A,2140.20938688999,9.69803626550248,0.392342311447079,2.63319976119735e-134,5.84606666982517e-132,2.89163239894311,9.62811940218342,6.52513776661338,6741.01356173687,4366.11563127537,5613.79678117665
HOXB4,924.624392223022,9.6555264586684,1.24092812300709,3.95356529465645e-17,3.61879937348821e-16,0,0,0.815642220826673,331.62519240232,479.086094160772,380.340580415786
EBF1,4457.40677814388,9.63534383283548,0.385493171634759,3.44827465008843e-137,7.87282677557778e-135,5.78326479788623,7.48853731280933,5.70949554578671,4570.81928792757,5740.16116522258,5152.70929182339
CNGA3,449.229343807727,9.63493198949333,0.871020906261271,9.66012459006008e-28,1.51993514566576e-26,2.89163239894311,1.06979104468705,0,940.011115228635,726.392110359504,1250.44512251777
SUCNR1,34.1140223474417,9.53444644594022,2.5278871891936,8.82336828938911e-13,6.05503883973597e-12,0,0,0,96.317611028615,120.880519128528,73.955112858625
MAB21L2,2532.40131797255,9.50213537040613,0.82325816388096,3.99737425689694e-29,6.6779175961612e-28,2.89163239894311,0,0.815642220826673,804.6787756821,1087.92467215675,741.060416603773
MSX1,1842.34912414868,9.45301652701517,0.471684132192929,3.20277177212234e-90,3.04140498195169e-88,5.78326479788623,8.55832835749638,3.26256888330669,4846.36080808538,2019.48096635825,5543.61488836183
EN2,1164.50271403567,9.42292625879439,0.55057456882836,1.83195914140559e-64,9.5120046258272e-63,1.44581619947156,5.34895522343524,1.63128444165335,1884.89907152201,1956.26821782315,2340.15107116935
KLHL1,453.853701917758,9.39568170950979,1.48621177311958,3.70532118492722e-12,2.41607655631309e-11,0,0,0.815642220826673,197.51206312197,687.577264767774,167.530969945049
HOTAIRM1,82.5492566631485,9.36765390188418,2.38001572623092,1.32462810960198e-13,9.63017798200246e-13,0,0,0,93.879190496245,84.2836647134691,99.6130091565153
PAX6,1849.76524996806,9.36463652194625,0.528931193247152,9.71479457660636e-70,5.81298637565264e-68,2.89163239894311,6.41874626812228,0.815642220826673,1561.80835098299,3254.90205176358,1812.65490904508
LBX1,471.776789665906,9.35653611083409,2.3310777952438,2.0657497753469e-13,1.48141271481326e-12,0,0,0,56.08367224451,147.496413248571,89.0479930338547
SLC18A3,57.9473235642724,9.33302412359048,2.42585078933797,1.22111089770892e-12,8.28276485862735e-12,0,0,0,89.002349431505,103.136589715166,82.2561969550013
HOXD9,228.864319628244,9.32572587447985,2.35829456841635,2.75945322280691e-13,1.96488206477771e-12,0,0,0,54.864461978325,136.40645736522,88.2933490250932
MKRN3,131.65303922873,9.31332091224482,2.40430102442045,2.71772497238018e-13,1.93645423441484e-12,0,0,0,92.65998023006,69.8667220651126,101.122297174038
RSPO3,579.285132881693,9.27083601886391,0.561854283299771,1.66241016406876e-60,7.78985560432337e-59,2.89163239894311,2.13958208937409,4.07821110413336,2126.30270422664,1799.8998398679,2202.80586157476
ASCL1,3031.85578378771,9.26593149313914,0.748422064857133,1.05238349120411e-33,2.13339605471301e-32,0,2.13958208937409,1.63128444165335,765.66404716418,1481.61810601572,631.637035333359
ZEB1,12656.3368091524,9.22737127870419,0.230821927503408,0,0,14.4581619947156,36.3728955193596,22.8379821831468,13724.6499664445,16942.1256029956,14871.0148366537
HOXA6,158.327346737536,9.21376115797498,2.37543439015155,9.77520679209386e-13,6.68401565529069e-12,0,0,0,59.741303043065,114.226545598517,85.2747729900472
HOXD3,454.873007429661,9.20691570330789,1.23719579900648,8.36643889559096e-16,7.03952955898756e-15,1.44581619947156,0,0,269.445468826885,344.897627972222,271.671843154133
TBX2,164.101915369104,9.12023075959525,2.46053703509519,2.36408780242455e-12,1.56723052997634e-11,0,0,0,68.27577490636,113.117550010182,46.7879285432118
SCGN,92.1886690030373,9.10922155900756,2.4180245076673,1.31759805974945e-12,8.91094889484331e-12,0,0,0,85.34471863295,63.2127485351018,81.5015529462398
HOXB-AS4,160.785838378048,9.09991309525824,2.33142665209474,6.83981008528255e-13,4.72910580466959e-12,0,0,0,62.179723575435,112.008554421847,70.9365368235791
RFX4,4205.28412154352,9.06490427927666,0.299272757904281,2.20338107300075e-199,1.28965897276437e-196,4.33744859841467,13.9072835809316,15.4972021957068,5731.50746133569,7636.54362127564,6358.63041782423
VAX1,75.0602455211036,9.02939954681055,2.39657019261813,1.427893931523e-12,9.64067983296738e-12,0,0,0,54.864461978325,102.027594126831,64.1447407447258
DCC,9866.87549160084,9.02427477435573,0.307526955133426,8.2077898194879e-190,4.26169628820894e-187,23.1330591915449,26.7447761171762,29.3631199497602,10612.0061568742,16553.9771470783,15149.4784758867
GREM2,949.289859414181,9.01626212006445,0.42057014734977,2.35982120274272e-101,2.80322376969349e-99,5.78326479788623,4.27916417874819,6.52513776661338,2822.47176621828,2728.1291473044,3415.51878365446
HOXA1,88.6834830724187,8.94194189852257,2.370453608653,2.00246750494501e-12,1.33625153427543e-11,0,0,0,70.71419543873,96.4826161851554,47.5425725519732
FOXF2,20.4725245488755,8.92368709123874,2.55846887525797,2.6623946786029e-10,1.49212760260419e-09,0,0,0,57.302882510695,23.2889073550375,123.006973428121
CTXND2,13.4429901329886,8.8832292957207,2.64805236826579,7.77389959702847e-10,4.20247482497969e-09,0,0,0,95.09840076243,53.2317882400858,41.5054204818814
KLRC2,14.7801869224357,8.87356260161704,2.62930118366821,1.27752639307199e-10,7.35182868176144e-10,0,0,0,87.78313916532,57.6677705934262,34.7136244030281
CTLA4,40.4771506283236,8.79485276619983,1.40909649194477,2.28358689869809e-12,1.51542423093978e-11,0,0,0.815642220826673,331.62519240232,89.8286426551447,184.887782146563
ATOH1,1717.16661092439,8.76522262922048,0.572150615157952,1.52170632036858e-53,5.98129058184437e-52,4.33744859841467,19.2562388043669,17.9441288581868,6632.5038480464,4539.11894305565,8426.35500183069
SLC17A6-DT,338.952902775671,8.73179215724889,0.956916392100182,2.84939024740231e-18,2.78553206329715e-17,0,1.06979104468705,0.815642220826673,362.105449056945,364.859548562254,346.381600021519
MSX2,1912.57850444745,8.72914074148521,0.330685386668862,8.66116947277077e-156,2.63038082705129e-153,20.2414267926018,10.6979104468705,9.78770664992007,6565.44728340623,3812.72683269614,6342.78289364024
FZD10,2959.19860000059,8.72800421670553,0.302340048207983,2.01873593147401e-184,9.28387815800162e-182,14.4581619947156,16.0468656703057,9.78770664992007,5191.39731341573,5734.61618728091,5942.06692498789
PAX3,6331.87853274992,8.64491155258131,0.282994048388815,2.22720342094745e-206,1.40584573582628e-203,21.6872429920734,20.3260298490539,17.1284866373601,6513.02124196027,10742.8402642023,6432.58553068286
CTXN3,37.2632462891644,8.63392774873536,2.39783605345456,2.41540821087012e-11,1.47434245590313e-10,0,0,0,60.96051330925,42.1418323567346,68.6726047972947
MAB21L1,836.001146655857,8.63001410693498,0.739792141977378,9.50478726236192e-31,1.69516959307454e-29,4.33744859841467,1.06979104468705,0,660.81196427227,375.949504445606,839.164137742766
HOXD8,517.793449600803,8.5837368270158,0.958124183478557,1.12690949748746e-17,1.06918569239954e-16,0,2.13958208937409,0,321.87151027284,390.366447093962,267.898623110325
EN1,123.562177975636,8.58194987411444,1.30679649693362,6.9316613352086e-13,4.78952654438796e-12,0,0,0.815642220826673,178.00469886301,214.036148548678,184.133138137801
WNT7A,1286.23916205872,8.54263324580796,0.533619554329523,8.9918067495819e-58,3.87502333176092e-56,2.89163239894311,5.34895522343524,4.89385332496004,1042.42477758818,3033.10293409655,1243.65332643892
GSX1,130.341060612611,8.53312397412635,1.27032589527059,2.09285923578374e-13,1.49951757218674e-12,1.44581619947156,0,0,135.332339546535,267.267936788764,156.965953822388
RGCC,298.045055659244,8.53256364913561,0.968403834539233,3.62706058124035e-17,3.32845878652478e-16,0,0,1.63128444165335,323.090720539025,363.750552973919,255.06967496138
SCN3A,2809.08156924697,8.53188664757548,0.38005574864046,7.79545791245032e-112,1.11040434122832e-109,10.1207133963009,5.34895522343524,5.70949554578671,2236.03162818329,3053.06485468659,2367.31825548476
GDF10,1243.83670014693,8.51379485800504,0.4486418497395,2.20684875993355e-81,1.74982451428031e-79,10.1207133963009,4.27916417874819,4.07821110413336,2420.13237837723,1939.63328399813,2138.66112083003
TRDJ1,15.2782186101706,8.5082292709224,2.45451357915706,1.03764394747496e-10,6.01979346857341e-10,0,0,0,63.39893384162,42.1418323567346,49.0518605694962
DRGX,478.323143391803,8.47608784350096,0.864015964809678,8.72300812397016e-22,1.03125625239386e-20,0,2.13958208937409,0.815642220826673,419.40833156764,471.323125042426,411.280984775007
NSG2,10314.2642796347,8.38950551646229,0.348985683444845,3.68991222496526e-126,6.59920301922675e-124,1.44581619947156,9.62811940218342,9.78770664992007,2633.4941749596,2990.96110173982,2235.2555539515
NRN1,5076.59038825202,8.3490147491475,0.253949568863476,1.49927328460606e-238,1.55692276058188e-235,23.1330591915449,14.9770746256187,13.8659177540534,5642.50511190418,5388.60956372035,5389.66751057449
LRRC53,16.0681163026221,8.31194233024503,2.44855760848289,6.1508451893422e-10,3.35322622075028e-09,0,0,0,39.01472851792,77.6296911834584,24.9032522891288
EMX2,37.8649374198037,8.29459437134757,2.38782505099209,8.5278211106049e-11,4.98144832503344e-10,0,0,0,47.549200381215,38.8148455917292,49.8065045782577
ONECUT3,456.980729087061,8.28562906371415,0.496514473373239,6.78655712055898e-63,3.39243550970551e-61,2.89163239894311,8.55832835749638,1.63128444165335,1031.45188519251,1744.45006045114,1363.64172383199
SMIM18,423.08400802577,8.26066684437456,0.823914878112074,1.40930926910965e-22,1.73360657207405e-21,1.44581619947156,2.13958208937409,0,451.10779848845,278.357892672115,393.169528564731
TTR,18.4035687607054,8.24831092629005,2.49329278804672,4.43478371145648e-09,2.24896908064283e-08,0,0,0,74.371826237285,11.0899558833512,54.3343686308266
WNT3A,698.311945288622,8.2035598852759,0.610412278671316,3.64886383427087e-41,9.87924512639595e-40,1.44581619947156,3.20937313406114,13.0502755332268,2144.59085821942,1143.37445157351,2754.4506319794
NYAP2,150.040775100448,8.15078106828152,2.29996735754427,8.83301065167199e-11,5.1522427776522e-10,0,0,0,43.89156958266,37.7058500033941,49.8065045782577
ZEB2,7881.37609285245,8.14571252065165,0.274686121413596,3.83692031341325e-194,2.16698488998946e-191,28.9163239894311,25.6749850724891,29.3631199497602,6363.05837921952,10265.9721612182,7518.51825929063
CT75,127.796644375667,8.14166792219158,1.25029277680807,1.29667376151072e-12,8.77681281130215e-12,0,0,0.815642220826673,153.62049353931,133.079470600214,139.609141620874
ITGA8,794.417256689857,8.11615421183343,0.803965495164022,1.44623284680505e-22,1.7783471277444e-21,1.44581619947156,0,1.63128444165335,362.105449056945,269.485927965434,366.756988258079
NEUROG2,483.366894635912,8.09230344450628,0.823247064351315,9.54381938857027e-22,1.12581397492435e-20,1.44581619947156,1.06979104468705,0.815642220826673,321.87151027284,330.480685323866,337.325871916382
DAPL1,38.8879895952965,8.08949624005776,2.3507506441005,3.62389260806439e-10,2.01173220967079e-09,0,0,0,40.233938784105,21.0709161783673,62.6354527272028
WNT7B,3079.66909396257,8.08780769655594,0.597902684646373,4.04527415474373e-42,1.13535715422415e-40,4.33744859841467,2.13958208937409,8.15642220826673,892.46191484742,2569.54277817247,981.791855398685
FAP,24.7551813105046,8.08768269508616,2.39893239854258,3.82904906493418e-10,2.12123124244297e-09,0,0,0,46.32999011503,45.4688191217399,29.4311163416977
GREM1,815.349591121896,8.07654110877091,0.576428252713105,2.54763601776332e-46,8.04842970400754e-45,13.012345795244,8.55832835749638,4.89385332496004,3405.25427345471,959.281183909879,2924.24553395073
CBLN2,537.080615578708,8.06152856498961,0.723014439961642,7.80332203376691e-28,1.23442035828513e-26,2.89163239894311,0,1.63128444165335,413.312280236715,381.494482387281,452.786405256888
CXCR4,9030.29570178509,8.05730619207358,0.201405301091741,0,0,92.5322367661796,48.1405970109171,67.6983043286138,22331.0552354445,15582.4970116968,17135.7015069469
KCNQ1DN,23.3445467505238,8.02815303617469,2.39423040902937,9.26345641712106e-10,4.9742983983313e-09,0,0,0,41.45314905029,38.8148455917292,38.4868444468355
SLC17A6,3439.01872925477,8.00728632196159,0.291917966268876,4.06370641345582e-164,1.37704038802073e-161,7.22908099735778,12.8374925362446,18.7597710790135,3518.64082820991,3708.48124739264,3539.28040109134
ARPP21,465.949738427921,7.99970408407344,1.23173526162311,2.23033950127329e-12,1.48192134623302e-11,0,1.06979104468705,0,145.086021676015,87.6106514784745,161.493817874957
POU4F2,237.060058135906,7.99367435197436,1.26773324802307,5.42020630712841e-12,3.4911420856158e-11,0,1.06979104468705,0,109.72892395665,185.202263251965,95.839789112708
ZBTB16,3258.28188704132,7.98161818670765,0.341935058205419,8.20711121919838e-122,1.36187280602286e-119,20.2414267926018,17.1166567149928,17.1284866373601,3173.60432287956,6589.65178588728,4189.02889263498
NEUROD1,354.525262250398,7.97905864139039,0.595023856902116,3.52113162500869e-40,9.23816375487202e-39,1.44581619947156,0,5.70949554578671,579.124876437875,1193.27925304859,444.485321160512
RXRG,245.95659002497,7.9458354846332,0.728709094347832,1.56606586130893e-26,2.3350992221981e-25,0,1.06979104468705,2.44692666248002,362.105449056945,511.24696622249,276.199707206702
VAX2,15.1384519208487,7.93822233200187,2.39000705674475,9.14211337639933e-10,4.91323729237141e-09,0,0,0,29.26104638844,45.4688191217399,35.4682684117896
APOD,48.2404598002143,7.92182497922821,1.0078474940239,2.27857485575417e-14,1.75344761943161e-13,0,1.06979104468705,0.815642220826673,265.78783802833,210.709161783673,138.099853603351
AMER2,1934.55173133299,7.91361224272947,0.339550769079859,1.19562155281134e-120,1.93414316724134e-118,10.1207133963009,12.8374925362446,9.78770664992007,2019.01220080236,3365.80161059709,2668.42121498059
PALMD,321.178832048714,7.89613789490896,1.24645820842519,4.888103503872e-12,3.15599334128855e-11,0,1.06979104468705,0,106.071293158095,143.06043089523,113.951245322983
GRIA2,1261.0474570449,7.88302144992293,0.964764212250287,5.16295550941488e-15,4.14581850234681e-14,0,1.06979104468705,0.815642220826673,151.18207300694,252.850994140407,208.281746418168
SCML4,37.4347030623121,7.88098507098371,2.33611280049652,8.41172761375694e-10,4.53205582162449e-09,0,0,0,28.041836122255,41.0328367683994,40.7507764731199
NAALADL2-AS2,19.1147476280894,7.86746223258253,2.50677525398071,4.78225491167114e-09,2.41832155382528e-08,0,0,0,32.918677186995,18.852925001697,46.7879285432118
HEPACAM2,29.3232171708291,7.86604781449899,2.38566989046374,2.55463477164986e-09,1.3234438778396e-08,0,0,0,59.741303043065,16.6349338250268,33.2043363855051
SP9,510.709732904599,7.86517547145703,0.542242089575634,4.44286229142873e-47,1.43743339583591e-45,2.89163239894311,4.27916417874819,1.63128444165335,652.277492408975,800.694814777957,649.748491543634
MEIS1,2216.98949855094,7.83761006097589,0.343233939506642,1.61562660039513e-114,2.45331375093962e-112,7.22908099735778,5.34895522343524,8.9720644290934,1593.5078179038,1897.49145164139,1664.74468332782
TRDD3,7.76397223518724,7.83680472703351,2.54931736213944,3.04854394203342e-08,1.43121957972787e-07,0,0,0,41.45314905029,35.4878588267238,25.6578962978903
RSPO1,995.194386166255,7.82434784989395,0.351654454879346,4.52827042547655e-109,6.12496140911517e-107,8.67489719682934,9.62811940218342,18.7597710790135,2457.92789662896,2782.46993113282,3764.91895971102
DIO3OS,398.574744333492,7.82187915080054,0.644747687333824,4.09594321070422e-34,8.4469317001275e-33,4.33744859841467,0,4.07821110413336,722.991687847705,240.652042668721,1091.96988067786
DHH,47.4227831622777,7.76597655600897,1.00489120613982,5.69524663245159e-14,4.25188728181544e-13,1.44581619947156,0,0.815642220826673,176.785488596825,252.850994140407,134.326633559543
PRDM8,469.085785140399,7.76502376757204,0.75982509962166,9.1422949494009e-24,1.1958909346246e-22,0,2.13958208937409,1.63128444165335,235.307581373705,483.522076514112,307.894755574684
TAGLN3,9045.05846677746,7.72302211771329,0.176159234728752,0,0,70.8449937741063,82.3739104409026,87.273717628454,19819.4820871034,15478.2514263933,16345.5892297737
STMN2,54847.9501154532,7.67032636399863,0.203209855962697,0,0,289.163239894311,328.425850718924,358.882577163736,76059.213245685,58888.7747361832,65915.1355892802
HOXB3,2741.97690578629,7.66320222647721,0.426335749260774,9.36733347328299e-72,5.92442434522448e-70,4.33744859841467,5.34895522343524,4.89385332496004,872.95455058846,1117.8675530418,1107.06276085309
ANKRD34C,7.5599589711619,7.65425950519685,2.4897289935628,2.38522158853933e-08,1.13102155513711e-07,0,0,0,24.3842053237,38.8148455917292,27.9218283241748
FGF10,534.898928752271,7.65097954106699,0.404212044043898,6.46530398888238e-82,5.2163174438622e-80,15.9039781941871,10.6979104468705,5.70949554578671,2427.44763997434,2217.99117667024,1670.78183539792
POU4F1,3255.02727485628,7.64300660480762,0.420584345701226,1.55136489706958e-75,1.08333055892546e-73,17.3497943936587,9.62811940218342,9.78770664992007,1488.65573501189,4136.55354449,1752.28338834416
TRIM48,13.2305366095775,7.63470047194938,2.44323683544561,8.73025547115929e-09,4.31579213955098e-08,0,0,0,32.918677186995,36.596854415059,20.37538823656
CRB1,1137.75804747436,7.57334497991093,0.33959084905668,1.47481792408164e-110,2.02894609453146e-108,13.012345795244,6.41874626812228,6.52513776661338,1608.13834109802,1622.46054573428,1525.89018571571
MS4A6A,21.9919694034339,7.55562350394527,1.43862050390602,3.67165474844703e-09,1.87556187975257e-08,0,1.06979104468705,0,109.72892395665,17.7439294133619,174.322766023902
TRIM67,802.308915865577,7.53578814477629,0.705757531023086,5.78813090243303e-28,9.21520821024353e-27,7.22908099735778,1.06979104468705,1.63128444165335,416.96991103527,727.501105947839,673.14245581524
