"",baseMean,log2FoldChange,lfcSE,pvalue,padj,GM25256_day0-1,GM25256_day0-2,GM25256_day0-3,GM25256_day35-1,GM25256_day35-2,GM25256_day35-3
RAB36,614.712839613692,3.71949576918468,0.227911631243065,7.18147881941078e-61,2.6819740853187e-59,93.9780529656512,83.4437014855897,94.614497615894,1106.29092808544,1406.09697962447,1131.2946889643
NCAM1-AS1,47.6349320616046,3.71850848191821,0.723111137085529,4.01509271949725e-08,1.6573133071683e-07,4.33744859841467,1.06979104468705,2.44692666248002,70.6721477401016,23.2752177737254,23.0134893900661
SHANK1,1630.4157954023,3.71840045422804,0.228957807531671,1.90788088909621e-60,7.04340614470013e-59,228.438959516506,150.840537300874,188.413353010961,2855.42658465295,2235.79003673491,2481.82314527607
FSD1L,3166.35007511949,3.71655053320066,0.119069313153225,3.99645976993035e-215,2.42743458327543e-212,474.227713426671,422.567462651384,407.00546819251,5755.70280152559,5509.38096008653,5891.45328385691
RND3,14401.0123651472,3.70840923261223,0.151240649936769,8.79982975395985e-134,1.48316292900249e-131,1987.99727427339,2419.8673430821,1977.11674328385,27250.9083526304,26873.2926154519,29958.7182407313
REP15,8.3762279635023,3.70744368916692,1.32312623930066,0.000538075569893276,0.00139186249465684,0,1.06979104468705,0,9.51355834962907,6.84565228638982,9.6898902695015
PDE1B,622.197020969962,3.70553163177678,0.263090112025421,8.87958058479338e-46,2.09722273063587e-44,47.7119345825614,55.6291343237265,78.3016531993606,1065.51853515846,664.028271779812,725.530533928925
NMBR,59.6200253115497,3.70464800093425,0.566388972636069,1.70000064831737e-11,9.15157539642687e-11,2.89163239894311,3.20937313406114,3.26256888330669,66.5949084474035,38.335652803783,32.7033796595676
SELPLG,37.6786471641253,3.69994446555979,0.578255108596457,2.7603494994599e-11,1.46877968738203e-10,4.33744859841467,3.20937313406114,4.07821110413336,78.826626325498,49.2886964620067,39.9707973616937
COL19A1,42.2028241033328,3.69683776544357,0.717837408452625,5.71342897418586e-08,2.32172059501377e-07,0,3.20937313406114,3.26256888330669,72.0312275043344,19.1678264018915,19.379780539003
KREMEN1,1840.88776522523,3.69423343340001,0.237500082449118,1.35324624478578e-55,4.36947874745677e-54,439.528124639353,360.519582059535,404.55854153003,6474.6559968047,5079.47399650125,4313.21240621186
PKNOX2,2461.79915206371,3.68992156115123,0.215195479144186,7.2098364508513e-67,3.08642360406656e-65,206.751716524433,174.375940283989,246.323950689655,2739.90480469317,2734.15352318409,2761.61872680793
FGFR3,6292.07362682792,3.68826589120007,0.250361797547992,3.80885924396822e-50,1.05702411018815e-48,1075.68725240684,1058.02334319549,1080.72594259534,19574.8258442439,12683.6245562231,10021.7690112319
THCAT155,358.361742865607,3.6864956257546,0.263846107075975,2.75709978269613e-45,6.426977277665e-44,36.1454049867889,47.0708059662301,39.966468820507,646.921967774777,462.766094559952,519.620365702018
MIF-AS1,10.5692407342252,3.68632221745743,1.00407683274103,5.80281057634989e-05,0.000171616057026969,0,1.06979104468705,1.63128444165335,20.3861964634909,19.1678264018915,15.7460716879399
NAV3,912.195370518292,3.67766095669047,0.247972910604388,8.06115622776469e-51,2.28638538576388e-49,127.231825553497,112.32805969214,100.323993161681,1475.96062395674,1406.09697962447,1528.58019001386
TSPAN18,11348.3217539146,3.67743211657947,0.259446462304474,1.21696162846172e-46,2.95225536875958e-45,1588.95200321924,1354.3554625738,1384.96049096369,22570.2376446128,18265.5694305453,15748.4941605073
TMPRSS7,15.2907179768113,3.67723570979382,1.07595295694411,0.00020333418304989,0.000559034419740546,1.44581619947156,0,0.815642220826673,14.94987740656,8.21478274366778,16.9573079716276
EFCAB1,194.884947448566,3.67403144311222,0.457837205896083,2.12349311096573e-16,1.55503844923132e-15,4.33744859841467,6.41874626812228,8.9720644290934,134.54889665904,68.4565228638982,79.9415947233874
AGAP2-AS1,3.75741697924176,3.67219991907651,1.48810903952584,0.00125772358445686,0.00306036565614779,0,0,0.815642220826673,4.07723929269817,12.3221741155017,10.9011265531892
TERF2IP,8275.45892592728,3.67179184343247,0.144849157002579,9.04697661078132e-143,1.8316998179514e-140,1127.73663558781,1101.88477602766,1156.58066913222,12915.3349995036,14243.0641470627,16295.9729607341
DNAJC22,137.228280115296,3.67021637383425,0.376958719442238,2.67826344037036e-23,2.81760315922884e-22,17.3497943936587,28.8843582065503,24.4692666248002,304.43386718813,335.436962033101,312.498961191423
ZNF436,1820.49404440878,3.66760316596843,0.178335178231732,3.68737482858983e-95,2.83980790626708e-93,260.24691590488,222.516537294906,206.357481869148,2892.12173828724,2771.1200455306,3140.73568360217
LRP1B,229.914602600897,3.6614952403494,0.356543671963683,5.72150686158244e-26,6.76162807959111e-25,27.4705077899596,18.1864477596798,13.0502755332268,214.73460274877,251.920004139145,281.006817815544
ULBP2,73.545994881512,3.64856024805916,0.423160440749534,1.4663743162121e-18,1.21350956266067e-17,5.78326479788623,7.48853731280933,5.70949554578671,86.9811049108943,64.3491314920643,100.532611546078
KCNS2,150.935585906998,3.64234537286637,0.583193180326711,6.54687413343616e-11,3.39930600167059e-10,8.67489719682934,1.06979104468705,1.63128444165335,51.6450310408435,43.8121746328948,41.1820336453814
GJD2,89.2067660996275,3.64150045728803,0.418482030017577,6.50649109017318e-19,5.4774309930663e-18,8.67489719682934,4.27916417874819,12.2346333124001,88.340184675127,167.033915787912,87.2090124255135
TSPAN8,2.51368737401692,3.64094436607358,2.44180293795594,0.00354318042539027,0.00793475229594181,0,0,0,6.79539882116362,2.73826091455593,3.63370885106306
MTSS1,1658.53326192937,3.64073856680416,0.254908592427937,1.8877460419816e-47,4.73657993635788e-46,166.268862939229,170.096776105241,170.469224152775,2404.21210292769,1809.99046452147,2241.99836110591
YIPF7,23.1542791796307,3.64014834166162,0.864556386166078,9.14159758622428e-06,2.96779255239746e-05,4.33744859841467,0,0,16.3089571707927,16.4295654873356,19.379780539003
COLEC10,49.3143108974424,3.63647564279616,0.547250891030729,4.53052104080674e-12,2.5587111113272e-11,2.89163239894311,10.6979104468705,7.34077998744005,72.0312275043344,72.5639142357321,150.193299177273
CADM4,4522.39089537602,3.63532335997842,0.198726907843237,8.66797246971526e-76,4.52985989845899e-74,712.787386339477,624.757970097236,650.882492219685,8086.52459718471,8261.33317921523,8656.7057195159
LRFN5,696.476756357911,3.63375127826181,0.2612725658531,3.96353798853689e-45,9.17284075679221e-44,65.0617289762201,56.6989253684135,48.1228910287737,678.180802352129,657.182619493423,800.627183517561
TGFB2,1607.40409526281,3.63369658642472,0.358558468350586,3.32833323868005e-25,3.8293675346529e-24,92.5322367661796,58.8385074577876,84.826790965974,1301.99841413495,806.417839336721,944.764301276396
ARHGAP19-SLIT1,19.5350371670737,3.63347902189474,0.644235041076191,2.9994737961758e-09,1.35979524639475e-08,4.33744859841467,1.06979104468705,4.07821110413336,44.8496322196799,38.335652803783,50.8719239148829
ZNF491,500.819528412776,3.62641132215496,0.255582125207857,1.29979990844325e-46,3.14610215433122e-45,49.1577507820329,66.3270447705969,59.5418821203471,641.485648717846,770.820447447494,810.317073787063
FRMD3,818.132231203318,3.62325591495466,0.218142024796493,8.22143528939862e-63,3.23550666059071e-61,93.9780529656512,93.0718208877731,115.821195357388,1384.90227975315,1202.09654149005,1226.98235537563
KCNJ9,177.907687478016,3.61106018773141,0.417074219253507,7.22037321809497e-19,6.06729978169964e-18,11.5665295957725,13.9072835809316,21.2066977414935,303.074787423897,145.127828471464,170.784315999964
CDKN2D,1030.27519762669,3.60288650313509,0.176507392100219,1.57297607871217e-93,1.15874704635932e-91,75.182442372521,67.396835815284,75.0390843160539,979.896510011794,822.847404824056,868.456415404072
FBXL19-AS1,341.142727132863,3.60287209670173,0.259269058212971,8.46295696256025e-45,1.92945828993442e-43,49.1577507820329,63.1176716365358,54.6480287953871,400.928530448654,878.981753572453,799.415947233874
CYP7B1,474.602009378002,3.59962476651461,0.242368996698973,4.9084283306628e-51,1.40956400375287e-49,78.0740747714641,65.2572537259099,61.1731665620005,974.460190954863,788.619143392107,744.910314467928
GAD1,1731.68312692612,3.59811414356145,0.371832777449993,5.40762194695595e-23,5.61193313076744e-22,18.7956105931302,29.9541492512373,42.413395482987,589.840617677002,308.054352887542,284.640526666607
TTYH1,7596.88083797854,3.59479668523355,0.138526629781219,1.9435697401698e-149,4.25628551534329e-147,1027.97531782428,1070.86083573173,1124.77062251998,14297.5191197283,13396.9415244649,11526.124475572
RAB41,88.327441561583,3.58925232264754,0.370894543853635,1.04479075777032e-22,1.06537548540203e-21,2.89163239894311,12.8374925362446,9.78770664992007,101.930982317454,116.376088868627,122.334864652456
PLEKHA6,2962.4540804303,3.58633603674601,0.204983988027501,1.40594102518507e-69,6.31242029048226e-68,501.69822121663,466.428895483553,440.446799246403,6277.58943099095,5398.48139304701,5462.67563943147
CBFA2T3,779.928459155113,3.58148784340182,0.216451487316485,1.63559558292133e-62,6.39770267380358e-61,150.364884745042,112.32805969214,137.843535319708,1760.00829468138,1588.19133044244,1509.20040947486
ASIC1,2174.67125308227,3.58002991879687,0.204211100461596,8.20999937702926e-70,3.71724753790894e-68,289.163239894311,242.84256714396,300.971979485042,3649.12916696486,3285.91309746711,3168.59411812699
DOCK10,584.581904797399,3.5780487208539,0.28539397661871,4.448578952243e-37,7.94720608382945e-36,66.5075451756916,42.7916417874819,67.6983043286138,899.710803922063,596.940879373192,675.86984629773
PTPRQ,12.8593421671879,3.5749705898239,0.763433005410333,6.97279975884792e-07,2.53980957045522e-06,1.44581619947156,2.13958208937409,1.63128444165335,20.3861964634909,34.2282614319491,21.8022531063784
FBLN7,362.967828272537,3.57314731849423,0.249546406114798,1.99638343896558e-47,5.00526290242836e-46,23.1330591915449,37.4426865640467,22.8379821831468,380.542333985163,365.557832093216,268.894454978667
ARL2BP,55.3530136360944,3.57308186009925,0.448795360835755,4.01357570861324e-16,2.89762344049512e-15,2.89163239894311,8.55832835749638,5.70949554578671,84.2629453824289,78.0404360648439,64.1955230354474
INA,11164.0244339847,3.57223705580483,0.249482209498969,1.64739177454962e-47,4.14642971120416e-46,1889.68177270932,1780.13229835925,1898.81509008449,21962.7289900008,20847.7494729716,24790.3730182359
SYNE3,55.9451825196376,3.56932218460737,0.626713803193387,1.57151731162052e-09,7.30123903819998e-09,4.33744859841467,5.34895522343524,1.63128444165335,39.413313162749,62.9800010347863,43.6045062127567
PLPP4,87.2625372653075,3.56851838617223,0.536045954372355,7.75313984949044e-12,4.30404276608863e-11,4.33744859841467,2.13958208937409,4.07821110413336,46.2087119839126,30.1208700601152,60.5618141843844
PEG13,223.478382367844,3.5677981077944,0.351779808949909,5.00816457359609e-25,5.69490759283664e-24,23.1330591915449,21.3958208937409,34.2569732747203,274.53411237501,313.530874716654,399.707973616937
H2BC5,1233.94177231197,3.56446245910384,0.246756107306788,2.51400260006783e-48,6.49524652499066e-47,241.45130531175,270.657134305823,257.742941781229,1845.63031982804,3630.93397270116,3833.56283787153
PLGLB1,32.3724329663031,3.55945731158914,0.588509011910522,4.1894851549141e-10,2.03758734109374e-09,1.44581619947156,0,8.15642220826673,40.7723929269817,52.0269573765626,53.2943964822583
GABRG3,388.396831537319,3.5559216019676,0.309753231743755,2.67878756312898e-31,3.89677041266372e-30,17.3497943936587,20.3260298490539,23.6536244039735,305.792946952363,239.597830023644,213.177585929033
MDGA1,2192.91343885322,3.55283543848614,0.241584417366122,4.22004162868281e-50,1.16811332855165e-48,112.773663558781,85.5832835749638,104.402204265814,1440.62455008669,943.330885064517,1241.51719077988
ADAMTS9-AS2,35.9600673863702,3.55133342100659,0.746173723011018,8.73072763238598e-07,3.15159883316629e-06,2.89163239894311,0,1.63128444165335,20.3861964634909,23.2752177737254,16.9573079716276
SETBP1,4592.93907388416,3.54827920044885,0.255707259975361,8.3752920574676e-45,1.91082496041103e-43,838.573395693503,645.083999946289,758.547265368806,10430.9371904862,8138.11143806022,8226.71683880677
LRRC4B,4564.04739013803,3.54805288169409,0.203881383778253,7.51410208756984e-69,3.33187292566182e-67,735.920445531022,610.850686516304,706.346163235899,8598.89766830044,8239.42709189879,7519.35484913317
CCDC184,1238.99128346082,3.54804312056198,0.207147988744655,1.09981596542685e-66,4.69565988846435e-65,154.702333343457,162.608238792431,167.206655269468,1852.4257186492,1875.70872647081,2028.82077517688
REM2,570.122704788933,3.54511739317527,0.170474775534911,6.36439747371118e-97,5.0965841660127e-95,60.7242803778054,77.0249552174674,61.9888087828271,766.520987027256,765.343925618382,824.851909191315
CPB1,50.2877093625049,3.54465442633275,1.36460300018648,0.00101145847129985,0.00250583893397604,0,0,0.815642220826673,9.51355834962907,12.3221741155017,2.42247256737538
RGMB,3322.04290251671,3.54421697802507,0.192016510973693,7.31301707821109e-77,3.89769281095648e-75,683.871062350046,805.552656649347,712.871301002512,8703.54681014636,8485.87057420882,8771.77316646623
KALRN,2261.76809806203,3.54053582584278,0.251234288676682,3.98919885997845e-46,9.54797692939971e-45,458.323735232484,391.543522355459,393.955192659283,5156.34862549896,4726.23833852353,4917.61931177201
ADRA1B,40.8671468967376,3.53720034505478,0.499554721963775,2.20639948622626e-13,1.35628054727126e-12,4.33744859841467,9.62811940218342,2.44692666248002,67.9539882116362,62.9800010347863,70.2517044538859
FAM27C,191.844888199021,3.53631420395594,0.282350365863937,1.08245200395056e-36,1.90938602253021e-35,13.012345795244,18.1864477596798,17.1284866373601,216.093682513003,204.000438134417,169.573079716276
OLFM3,1068.02156446311,3.53559175564604,0.245395830174901,6.10015688861054e-48,1.56101947979452e-46,36.1454049867889,49.2103880556042,39.1508265996803,491.986874652246,409.370006726111,576.548471035339
TET2,2912.6412170196,3.53321341282053,0.131090508651985,4.35344813348284e-161,1.13021130897645e-158,571.097398791265,468.568477572927,556.267994603791,6194.68556537276,6098.10705671605,6282.68260348804
TRPC7,20.9032861506852,3.53126570251293,0.728718830660399,4.131395767972e-07,1.54343614439544e-06,1.44581619947156,1.06979104468705,2.44692666248002,28.5406750488872,19.1678264018915,24.2247256737538
PCSK1,1593.76086656666,3.53006194984006,0.486737874101698,3.50838952384502e-14,2.27522311747822e-13,231.330591915449,258.889432814265,265.899363989495,2788.83167620555,3346.15483758734,3310.30876331845
CAMK2A,244.413329324649,3.52744217787907,0.457658693795938,7.2994945860462e-16,5.20339525496013e-15,23.1330591915449,8.55832835749638,7.34077998744005,224.248161098399,106.792175667681,125.96857350352
CSRNP3,5595.91081214145,3.52380030586665,0.140056814281217,1.4015877736621e-140,2.71806708492351e-138,734.474629331551,726.388119342505,700.636667690112,9078.6528250746,7682.19099578666,8238.82920164365
FAM222A-AS1,9.00476368625642,3.52187000519169,1.07707420315501,0.000147989495393912,0.000414736470420547,2.89163239894311,0,0.815642220826673,39.413313162749,10.9530436582237,4.84494513475075
FAP,24.7551813105046,3.52184048186482,2.07955833336513,0.00172129840428464,0.00408733777611058,0,0,0,1.35907976423272,4.10739137183389,4.84494513475075
CSMD1,176.645800878645,3.51816553398154,0.484424008298772,3.22113950663565e-14,2.09400086828786e-13,14.4581619947156,12.8374925362446,6.52513776661338,212.016443220305,88.9934797230676,104.166320397141
GRM7,143.692557126676,3.51397607338322,0.474589505417131,2.37475960058695e-14,1.55604032285966e-13,2.89163239894311,10.6979104468705,4.07821110413336,82.9038656181962,56.1343487483965,81.1528310070751
GALNT16,1528.74518758819,3.51260075588424,0.190326644978231,4.61893162060271e-77,2.47408730000736e-75,254.463651106994,285.634208931442,287.106061730989,3067.44302787326,3528.24918840531,2986.90867557384
FLJ42969,4.06055255011785,3.51149749784212,2.48249927310476,0.00457966346956301,0.0100592608086908,0,0,0,4.07723929269817,0,8.47865398581381
B3GNT5,2510.62370426562,3.50992237946285,0.14115788767678,2.81129534971157e-137,5.14211476692698e-135,349.887520272117,350.891462657351,358.882577163736,3587.97057757439,4352.46572368665,4190.8775415594
MAGI2-AS3,1958.62150926654,3.5065442166098,0.116735948718883,2.47438255257734e-199,1.13793318760814e-196,281.934158896954,232.144656697089,266.715006210322,3225.09628052425,2825.88526382172,2843.98279409869
NHLH2,1559.90280485671,3.50310018202484,0.207929481657949,7.75203556349346e-65,3.21175712818509e-63,277.596710298539,194.701970133043,196.569775219228,3045.69775164553,2086.55481689162,2520.58270635408
EYA2,725.190479115433,3.50031367061023,0.275083987015746,4.61874411328321e-38,8.51584252547613e-37,105.544582561424,116.607223870888,123.161975344828,1494.987740656,1341.7478481324,1180.9553765955
CXXC4,3693.48069876602,3.50025172633365,0.180023405176278,3.00097646394181e-85,1.86861575100995e-83,617.363517174355,568.059044728822,552.189783499657,7307.77189227936,6334.96662582514,6189.41740964408
GDAP1L1,2462.84816216469,3.4998493541962,0.149037832094807,3.50872274033428e-123,5.02012455363738e-121,435.190676040939,415.078925338574,433.106019258963,4168.29763690176,5005.54095180824,5393.63517126127
JAM2,6042.57315483052,3.49981798956462,0.108333489604529,7.96458425368313e-230,5.96269526266436e-227,978.817567042244,987.417134246145,1018.73713381251,10516.5592156328,12044.2406326742,11342.0165604515
DTX4,11343.8620233776,3.49975584597245,0.20590823162289,7.72480640299574e-66,3.25067931666979e-64,1721.96709357062,1735.20107448239,1640.25650608244,20678.3986128009,20257.6542458848,17659.8250161665
DNAH6,223.388201857258,3.48851339620997,0.216924734210458,5.99776056807355e-59,2.1240913994216e-57,28.9163239894311,25.6749850724891,26.9161932872802,275.893192139243,334.067831575823,314.921433758799
CCDC146,308.681523530344,3.48366381753243,0.267462688667632,5.4511463394196e-40,1.07592460428323e-38,40.4828535852036,25.6749850724891,24.4692666248002,369.669695871301,325.853048832155,314.921433758799
NKAIN4,2101.82484027461,3.48226474090264,0.176822866765571,2.87782860243454e-87,1.86030237689905e-85,248.680386309108,282.42483579738,275.687070639415,2954.63940744194,3290.02048883895,2883.95359146038
PAK3,4993.10526192064,3.47195566704505,0.176119195080842,1.94821921819335e-87,1.26957637797733e-85,712.787386339477,694.294388001894,810.748367501713,8881.58625926085,7520.63360182785,8465.33038669325
NSG1,5199.00500443736,3.47126555849679,0.122056204146962,4.02559618685726e-179,1.39346228437967e-176,847.248292890332,855.832835749638,887.41873625942,8755.19184118721,9297.76493537465,10892.6478992034
RFX3,7526.73884420916,3.47092116066262,0.136466344068233,1.17446833630299e-143,2.40818373772394e-141,957.130324050171,1244.16698497104,1026.07791379995,12778.0679433161,11350.0914908343,11906.45266865
CER1,46.4274313822206,3.46971929487515,0.566910989100942,9.03807571952654e-11,4.6381911934162e-10,8.67489719682934,6.41874626812228,4.07821110413336,47.5677917481453,76.671305607566,102.955084113453
MTURN,4069.04631229668,3.46767465325365,0.210769533072801,8.33418618246835e-62,3.20160049625324e-60,634.713311568013,549.872596969142,612.547307840831,6628.23201016299,6233.65097198657,7296.48737293463
CPE,14245.5709699724,3.46509418084707,0.117523750674715,6.25354863391709e-192,2.54828148889948e-189,1042.43347981899,1286.95862675852,1183.4968624195,12110.7597790778,12960.1889085932,13886.8239924793
MLLT11,12552.3253789147,3.46350924059513,0.123442528968817,5.62835527590587e-173,1.79394072318774e-170,1494.97395025359,1534.08035808123,1510.569392971,15903.9514010513,16273.4846152059,17858.4677666913
HES2,107.110291400779,3.45716990418696,0.354847492190376,3.36771012451987e-23,3.52563656352987e-22,14.4581619947156,24.6051940278021,29.3631199497602,346.565339879345,212.215220878084,245.880965588601
PDZD9,18.2610786705671,3.45468681362533,0.688142436676701,1.33278464726064e-07,5.21958678401636e-07,1.44581619947156,3.20937313406114,1.63128444165335,19.0271166992581,41.0739137183389,21.8022531063784
NTN4,518.797189550488,3.45204070506843,0.182959908823787,7.64472408181216e-81,4.3867906888003e-79,99.7613177635374,73.8155820834063,75.0390843160539,841.270374060056,987.143059697412,896.314849928889
HS3ST2,342.13859170416,3.45051805821795,0.375737429487882,4.11125955658192e-21,3.85073225619683e-20,56.3868317793907,33.1635223852985,49.754175470427,808.652459718471,372.403484379606,406.975391319063
PEA15,23276.9542753175,3.44911258269851,0.165335138570132,1.23123029696772e-97,1.00343710683506e-95,2592.3484456525,2997.55450721311,2550.51322452501,39000.1529144223,22930.1968984913,27803.9288920509
HHAT,286.823616961067,3.44853866178501,0.272052630147812,2.36013610899105e-37,4.24692574738066e-36,15.9039781941871,19.2562388043669,29.3631199497602,228.325400391098,298.470439686596,224.078712482222
HS3ST3B1,2319.90618086796,3.44703356872171,0.297283315146653,4.2514071747666e-32,6.36564184977146e-31,433.744859841467,445.033074589812,393.955192659283,5364.28782942656,4876.84268882411,4054.00784150269
CCSER1,371.539263055892,3.44358962270994,0.240050236316192,8.64146977826405e-48,2.19562900632894e-46,40.4828535852036,39.5822686534207,34.2569732747203,443.060003139868,368.296093007772,449.368661248132
MAGEC3,13.0603677081092,3.44358032844777,1.35066036969227,0.00122926401530142,0.00299791418034721,0,0,0.815642220826673,12.2317178780945,1.36913045727796,8.47865398581381
NPIPB2,186.437450133183,3.43821085639286,0.242129631209734,1.11563807507346e-46,2.71258466108495e-45,28.9163239894311,28.8843582065503,24.4692666248002,275.893192139243,332.698701118545,291.907944368733
KIAA1549L,1316.83145147645,3.43803543393247,0.255458279196585,2.81853607025529e-42,5.92260529854165e-41,279.04252649801,222.516537294906,292.815557276775,3229.17351981695,2583.54917288352,2990.5423844249
DSEL-AS1,6.21838437690822,3.43613825429103,2.19963718064211,0.00289364311466586,0.00658551849751313,0,0,0,4.07723929269817,2.73826091455593,3.63370885106306
GAS1,2170.94565432137,3.43338995925965,0.193077494322492,9.95096187755005e-72,4.69021031862506e-70,346.995887873174,315.588358182679,349.094870513816,3212.86456264616,4142.98876372312,3695.48190153113
GLRA1,29.2975021994646,3.43275832923925,1.30835230219989,0.000984280881561411,0.00244302005699498,0,1.06979104468705,0,6.79539882116362,8.21478274366778,7.26741770212613
CHRNB2,754.836388054043,3.42896991102683,0.27953761807182,1.18463987588155e-35,2.00926906661637e-34,140.244171348741,144.421791032751,185.150784127655,1447.41994890785,1874.33959601353,1906.48591052442
NXPH2,502.032354920832,3.4240458470833,0.229240111702758,1.99656366361364e-51,5.77478683369724e-50,57.8326479788623,79.1645373068415,55.4636710162137,611.585893904726,769.451316990216,720.685588794174
ATP2B3,194.89322627131,3.42320761342086,0.399668986822846,1.61526746091087e-18,1.33227491933494e-17,17.3497943936587,13.9072835809316,30.9944043914136,285.406750488872,165.664785330634,268.894454978667
SNAP91,1866.97311307076,3.42065708353782,0.254400088398251,2.63999348313728e-42,5.55468432739577e-41,253.017834907522,254.610268635517,252.849088456269,3059.28854928786,2424.73003983927,2882.7423551767
MSRB3,434.594943271016,3.41618081545396,0.178020722488589,4.73126911416717e-83,2.82577022863209e-81,73.7366261730494,90.932238798399,65.2513776661338,755.648348913395,854.337405341449,858.766525134571
DNAI4,458.088981133009,3.41596164735223,0.252406400075087,1.29426509831648e-42,2.75379920984825e-41,39.037037385732,75.9551641727803,47.307248807947,509.654911587272,646.229575835199,626.209158666535
SLC8A1,806.37982133865,3.40751580555216,0.238679732772424,3.07952162274601e-47,7.64937963575922e-46,156.148149542928,99.4905671558954,146.815599748801,1236.76258545178,1522.4730684931,1585.50829534718
CAMK2B,356.358022970189,3.40577363269879,0.389078079707696,3.11010015645459e-19,2.66135949592202e-18,7.22908099735778,34.2333134299855,22.8379821831468,330.256382708552,164.295654873356,243.458493021225
CIBAR1-DT,37.9957329796853,3.40416879752557,0.524418006854604,2.90948161060415e-11,1.54634360258492e-10,1.44581619947156,3.20937313406114,4.89385332496004,36.6951536342835,43.8121746328948,41.1820336453814
FGF14,634.808175253976,3.40328479793653,0.286134478076394,7.56997997097053e-34,1.20999401800141e-32,39.037037385732,24.6051940278021,21.2066977414935,350.642579172043,266.980439169203,277.37310896448
KLHDC1,137.305419805121,3.40133417248299,0.326940012196852,5.41777511151244e-26,6.40738487839119e-25,11.5665295957725,9.62811940218342,13.8659177540534,159.012332415229,90.3626101803456,140.503408907772
KCNK9,94.5837754183867,3.39730941474171,0.479084639918321,2.42581727116676e-13,1.48548429890433e-12,5.78326479788623,5.34895522343524,6.52513776661338,84.2629453824289,65.7182619493423,53.2943964822583
CDHR2,113.62465797525,3.39709663148081,0.366234502282166,2.73779249271962e-21,2.59068241991857e-20,15.9039781941871,16.0468656703057,24.4692666248002,226.966320626865,205.369568591695,202.276459375844
TRIM9,2210.06205428696,3.39609175068859,0.213788563343977,2.8787378198923e-58,9.95406314693585e-57,306.51303428797,221.446746250219,228.379821831468,3067.44302787326,2469.91134492945,2542.38495946046
H2BC20P,782.889495261216,3.38243892656197,0.276738402705033,2.546801204316e-35,4.25241827641809e-34,240.005489112278,244.982149233334,230.011106273122,1344.12988682616,3024.40918012702,3284.87280136101
NR4A3,100.548638459829,3.37926302318404,0.369855119898026,1.71723445675932e-20,1.56737203379632e-19,8.67489719682934,7.48853731280933,22.8379821831468,119.59901925248,171.141307159745,159.883189446775
SLC44A5,1049.76774933294,3.37755615845995,0.150587523384037,2.37113946090717e-112,2.66894131208125e-110,172.052127737115,161.538447747744,173.731793036081,1545.27369193261,1889.40003104359,1879.83871228329
HHIP,215.09682124193,3.3764433226362,0.318802274384067,3.97669349184481e-27,4.9124219834792e-26,37.5912211862605,80.2343283515285,51.3854599120804,413.160248326748,725.639142357321,692.827154269357
DMTN,899.638083878269,3.37531154632995,0.297831315914988,7.49453338598494e-31,1.06943270727672e-29,98.3155015640659,70.6062089493451,88.0893598492806,1100.85460902851,759.86740378927,886.624959659387
CNRIP1,1389.43815476779,3.37131722764069,0.127985075945234,1.47287931141143e-153,3.43586455021426e-151,130.12345795244,133.723880585881,143.553030865494,1359.07976423272,1337.64045676057,1560.07233338974
ANO3,102.79630135286,3.37131718447308,0.386601347038845,1.18749353644333e-18,9.86523662585384e-18,0,7.48853731280933,10.6033488707467,89.6992644393598,64.3491314920643,71.4629407375736
MVB12B,3067.3817130464,3.36858027278461,0.235061064429209,1.55213870502178e-47,3.91586592414272e-46,506.035669815045,534.895522343524,516.301525783284,5371.08322824773,5416.28008899162,5594.70039435343
PDE4D,754.087037538125,3.36705902110746,0.192425182599409,1.94055694520987e-69,8.66441181417423e-68,82.4115233698787,81.3041193962156,87.273717628454,920.097000385554,714.686098699097,993.213752623904
BTBD17,440.648517341273,3.36379208359753,0.207615563906983,7.07557839502986e-60,2.56217120014399e-58,60.7242803778054,56.6989253684135,65.2513776661338,684.976201173293,684.565228638982,545.056327659459
COPG2IT1,744.052570647408,3.36157501452748,0.341391082867625,6.77486921634875e-24,7.3359095127043e-23,72.2908099735778,48.1405970109171,62.8044510036538,766.520987027256,521.638704222904,668.602428595604
SLCO5A1-AS1,104.599463935173,3.36004898783085,0.284257767201789,4.25392470799412e-33,6.58693334294116e-32,18.7956105931302,22.465611938428,13.8659177540534,163.089571707927,184.832611732525,221.656239914847
PENK-AS1,21.4565421513584,3.35331588827445,0.82115480107877,1.27759363283674e-05,4.08342873592935e-05,1.44581619947156,0,2.44692666248002,21.7452762277236,20.5369568591695,12.1123628368769
DNAI3,122.124430003594,3.35160843449558,0.389073229733144,8.95143100232787e-19,7.48479134615426e-18,10.1207133963009,13.9072835809316,7.34077998744005,133.189816894807,97.2082624667354,101.743847829766
CA10,944.229622799848,3.34986069445926,0.209517096838114,1.58182535930975e-58,5.51702296499451e-57,80.9657071704072,83.4437014855897,75.0390843160539,909.224362271692,607.893923031416,954.454191545898
GPRIN3,1346.21093348107,3.33420412371668,0.245579868447311,5.56554076754849e-43,1.20084375595792e-41,245.788753910165,224.65611938428,225.932895168988,2326.74455636642,2416.51525709561,2421.26133109169
MXD1,1053.72246740198,3.33157333647065,0.185272015777765,2.84135203968226e-73,1.36929348594987e-71,212.534981322319,185.073850730859,205.541839648322,1856.5029579419,2148.16568746913,2135.40956814139
