"",baseMean,log2FoldChange,lfcSE,pvalue,padj,NCRM_day0-1,NCRM_day0-2,NCRM_day0-3,NCRM_day35-1,NCRM_day35-2,NCRM_day35-3
HOPX,905.763786139081,11.531457780837,0.815069151576357,6.64697324323827e-43,5.26789990359508e-42,1.82167985846928,0.342696025083394,0,1521.13096726008,2127.5479354747,1559.32920279654
GLRA2,2269.54681604256,11.3852575622352,0.513385320718714,4.44403728531035e-107,9.71743112238778e-106,0.910839929234638,1.37078410033358,2.3446930432198,4501.22406857646,4187.1230934582,4499.10352235451
STMN4,5232.39672649458,11.3790867483349,0.308651720902915,5.88515729254637e-297,9.46262926630351e-295,6.37587950464246,2.39887217558376,5.86173260804951,11637.6044865,11278.9495450406,11466.3011562782
ASCL1,975.337061136016,11.3628935562193,0.64779617239901,5.61108683898452e-66,6.72080988386061e-65,0,1.02808807525018,1.1723465216099,2064.606896235,2872.98272862825,2440.24894723354
ZFHX4-AS1,308.517336927478,11.3277961106261,1.25762863353416,1.16326026087579e-23,5.88895530766771e-23,0,0.342696025083394,0,538.462313393976,679.727774912046,598.249136787199
CSMD3,284.153160039696,11.2929609852898,1.26359208187281,2.18898060332333e-23,1.09745790797019e-22,0,0.342696025083394,0,732.990597934816,515.460229308302,516.401229497554
FAM181A,164.194674118933,11.2577133229295,2.43819787884401,1.28820566016696e-18,5.60629074081194e-18,0,0,0,142.386682498966,200.519693599054,134.163064526325
FAM9A,95.5497798521611,11.2344421634689,2.6866634415192,6.92168731009388e-18,2.93084469828435e-17,0,0,0,145.394851847535,115.553721735048,125.725135939764
PAX2,1665.37759153152,11.0509693229729,0.466317397772146,1.3362841282329e-120,3.50789404913667e-119,0.910839929234638,3.08426422575055,0.586173260804951,4752.90757074012,3956.01564998811,3769.22269961695
CACNG2,274.638316403996,11.0502973738539,1.26988306632923,1.94202001100457e-22,9.48096733095217e-22,0.910839929234638,0,0,612.663823992028,461.082007315338,416.83367217613
PMP2,1648.66027476898,10.9891592744264,0.601755889041819,6.08331114733042e-73,8.14365431193531e-72,2.73251978770391,0.685392050166789,0.586173260804951,2621.1182257204,2479.87349880412,1723.02501737583
HOXA6,86.510922131873,10.9599555295424,2.44364612993758,9.40296540521434e-18,3.96446817034725e-17,0,0,0,125.340389523737,162.001786354038,100.41135018008
NMS,34.8767980978984,10.917845239693,2.72101185723372,5.92090971561197e-16,2.35570352254411e-15,0,0,0,72.1960643656727,126.882517983582,115.59962163589
CHL1,9040.76889828659,10.915325070692,0.344684965232225,1.14497034257145e-218,8.59744862562849e-217,4.55419964617319,9.25279267725165,11.723465216099,20802.4937684756,16449.4121528715,15004.3246126234
RPE65,139.891634607733,10.9082641675235,2.67126855000072,8.28300533693194e-17,3.38985631336466e-16,0,0,0,99.2695885028,141.609953106676,76.7851501377082
NEUROD2,446.475202706146,10.9005850630157,0.722560297043399,1.61448889922664e-49,1.461586722265e-48,0.910839929234638,0.342696025083394,1.1723465216099,1859.04865741607,1333.39931845246,1177.93483068396
SKOR1,460.751103567434,10.8236511977284,0.696537245392515,3.52812666907454e-53,3.41221404068552e-52,1.82167985846928,1.02808807525018,0,1435.89950238394,1885.11169575608,1804.87292466547
SLC6A5,1125.99572656914,10.8139761668458,0.533148831451666,4.78986411245848e-89,8.14414538891289e-88,0.910839929234638,2.05617615050037,0.586173260804951,2868.7908354193,2201.18511109018,2722.91955488334
NEUROD4,1155.86191570761,10.77918173139,0.808578444892813,6.07031356376878e-38,4.33165042894596e-37,0.910839929234638,0.342696025083394,0.586173260804951,976.652315168961,1097.76035648295,1051.36590188554
POU3F3,3306.03417806774,10.7728091121009,0.3739677961057,2.57852547884441e-180,1.30402865455747e-178,3.64335971693855,3.42696025083394,1.75851978241485,5611.23855819867,4923.49484961292,5390.99257395404
HOXA-AS2,96.9007679650314,10.6304096375636,2.42250560394224,1.68990727610955e-16,6.84219334387589e-16,0,0,0,83.2260186437616,137.078434607263,98.7237644627677
B3GALT2,1149.34653847862,10.5477557105239,0.558309100517877,1.72195847048164e-77,2.4694203271546e-76,1.82167985846928,1.37078410033358,0.586173260804951,2278.18691998345,2030.12028773731,1485.91922409345
PANTR1,873.969893037309,10.5380027536317,0.816171782211533,6.38290176329493e-36,4.35411917609132e-35,1.82167985846928,0.342696025083394,0,701.906181332929,943.688727502891,1022.67694469123
SCN3A,2452.0420079701,10.5107592601266,0.359826325614895,5.77653455528872e-186,3.1415215959231e-184,4.55419964617319,3.76965627591734,1.75851978241485,5754.62796381383,4555.30897153556,4491.5093866266
LUM,749.803210987943,10.4024680155752,1.46014317030987,1.0150012926535e-15,4.00918734888568e-15,0.910839929234638,0,0,727.976982353867,347.794044829997,72.5661858444275
MEIS1,1931.14732003929,10.3794299753714,0.382964595432267,5.2884880717428e-159,2.15509531132935e-157,1.82167985846928,3.42696025083394,1.75851978241485,3799.31788724353,3365.78536543948,3534.64828491055
IFI44L,152.064378585272,10.3390077741038,1.27455949305193,1.43724723694208e-19,6.44061791955945e-19,0,0,0.586173260804951,441.198171123555,263.960952590845,227.824071837156
LAMP5-AS1,98.4793009242872,10.3352890059409,1.28425683387883,1.23701760225385e-19,5.55259683851923e-19,0,0.342696025083394,0,355.966706247414,246.967758218043,290.26474337771
CCDC140,113.123226270256,10.1117042127109,2.3748861849454,1.90120921185595e-15,7.42636315457594e-15,0,0,0,67.1824487847232,88.364610738566,75.0975644203959
KCNS2,171.253950250758,10.0775181197909,1.25975103452657,4.61927783478621e-19,2.03395348626507e-18,0,0.342696025083394,0,262.713456441754,260.562313716284,248.075100444903
MAB21L1,507.567555934882,10.0433908692063,0.594249683612091,1.29594039880251e-63,1.49884271691056e-62,0.910839929234638,0.685392050166789,2.3446930432198,1492.05199689057,1281.28685570921,1367.78822388159
ZNF804A,529.881957461029,9.97256048498772,0.728737084705455,2.7934390098834e-40,2.09756073876651e-39,0,1.37078410033358,0,937.546113637555,769.225265275466,572.091558168859
WNT7B,2141.86217782656,9.9618016664741,0.30780834780224,1.04838954823674e-227,8.52104527049012e-226,6.37587950464246,7.53931255183468,3.51703956482971,5167.03221772655,6174.19395545109,6947.79039817461
POU4F1,2027.4987314418,9.95302445672279,0.316892685631864,7.44727793935807e-214,5.30910163460021e-212,2.73251978770391,5.82583242641771,3.51703956482971,4153.27914725856,4584.76384178175,4774.17999427641
TNR,1026.26421660252,9.95241261615385,0.74344613612578,4.25850510974622e-39,3.11465695109621e-38,0.910839929234638,1.02808807525018,0,925.513436243276,640.076988042177,700.348072684591
NEUROG2,177.945062983291,9.90457288660606,0.984275107021806,6.97480109555301e-23,3.45181482790123e-22,0,0.685392050166789,0,394.07018466263,381.780433575599,413.458500741506
MEIS1-AS3,27.3516871896001,9.88699016062139,2.47736228529721,4.49347045150754e-14,1.67345573146841e-13,0,0,0,81.2205724113818,43.0494257444296,61.5968786818978
PAX8,813.774169294684,9.85820359487408,0.449902774882416,2.50452113096414e-104,5.25505373472156e-103,1.82167985846928,3.42696025083394,1.1723465216099,2421.57632559861,2142.2753705978,2329.71208274959
DIPK1C,159.973054218145,9.83320634212208,0.971010392525225,1.73154441923439e-23,8.71220095970226e-23,1.82167985846928,0,0,392.06473843025,428.228498194589,322.328872006643
TFAP2A,1996.94550937542,9.80379547220198,0.360749370996173,7.65624207835742e-163,3.23123996987453e-161,1.82167985846928,3.42696025083394,7.62025239046436,3423.29671867231,3847.25920600218,4766.5858585485
SCG2,20919.466872362,9.79946302188819,0.262885643313249,0,0,12.7517590092849,5.48313640133431,14.0681582593188,11268.6023797421,7418.09578354013,7943.46597138885
PNOC,118.338177279537,9.72722776204688,2.46458157799474,4.49796412822484e-14,1.67491842332954e-13,0,0,0,62.1688332037737,52.1124627432569,51.4713643780242
DCN,405.042920501983,9.71476074066007,1.49211493196343,2.39017560976111e-13,8.65630375991951e-13,0,0,0.586173260804951,470.277141493062,208.449850973028,30.3765429116208
HOXA-AS3,321.228476044701,9.71467402154626,2.35970553134531,2.63820331419878e-14,9.90760915927878e-14,0,0,0,38.1034784152162,87.2317311137126,55.6903286713049
HOXD9,160.747762608097,9.69575896704171,1.3652883429674,1.99230614087302e-15,7.77296283498988e-15,0,0,0.586173260804951,342.931305736945,188.058017725666,110.536864483954
ONECUT3,868.30717039795,9.67703076028897,0.538562288173038,1.0984502084757e-71,1.43667769309256e-70,2.73251978770391,0.685392050166789,1.75851978241485,1352.67348374017,1160.06873584989,1159.37138779353
PHYHIPL,3115.35553016511,9.67376678238332,0.248406607752167,0,0,8.19755936311174,7.53931255183468,7.62025239046436,6107.58650071267,6744.03240675235,6161.37545390709
CNTN5,197.747940708291,9.62310498407198,0.976181579054233,3.243790221813e-22,1.57194977415786e-21,0.910839929234638,0.342696025083394,0,415.127370102618,304.744619085567,270.013714769963
HOTAIRM1,61.2244213615498,9.60087609319583,2.37074209189457,6.56827489682149e-14,2.42720975296607e-13,0,0,0,52.1416020418747,54.3782219929637,58.2217072472733
LBX1-AS1,397.782808636775,9.59087788159245,0.540709798121814,6.27345595925746e-69,7.89788061934603e-68,0.910839929234638,1.37078410033358,1.75851978241485,1106.00359715746,1189.52360609608,1116.33795200207
HOXB3,1729.70314930848,9.5782076372285,0.35203029535777,2.11553318984993e-162,8.87773750662556e-161,2.73251978770391,3.76965627591734,5.27555934724456,2948.0059615983,3260.42756032812,3206.41286289331
ANKRD55,32.6816765890411,9.56241544825531,2.62372197440071,1.45175248515513e-12,5.08405507496621e-12,0,0,0,66.1797256685333,23.7904721219216,46.4086072260874
WNT7A,1022.63589456163,9.55211928161313,0.458554535196913,1.27529174036259e-95,2.38041048193231e-94,3.64335971693855,1.37078410033358,1.75851978241485,1506.09012051723,1529.3874935521,1509.54542413582
GSX1,44.1319872044305,9.50781556767309,2.4087255712328,1.37869685061186e-13,5.03502608632907e-13,0,0,0,53.1443251580646,48.7138238686967,48.0961929433996
PRDM8-AS1,26.0009670633019,9.49730373058712,2.44629392936531,3.31254104018578e-13,1.19179772192504e-12,0,0,0,42.1143708799757,52.1124627432569,52.3151572366803
SGCZ,107.28123316789,9.43342670161491,0.968734095783488,1.04787854984618e-21,5.00266046428905e-21,0.910839929234638,0.342696025083394,0,358.974875595984,242.43623971863,261.575786183402
SST,2936.89355448613,9.42959005908558,0.454771017090797,1.58582272515572e-96,2.99978039154296e-95,4.55419964617319,0.685392050166789,2.93086630402476,1799.88799356087,1409.30225331764,1422.63475969424
COL3A1,1692.94108342016,9.41826261637753,1.20860001515339,1.59465941260387e-16,6.46451064975137e-16,2.73251978770391,2.39887217558376,6.44790586885446,7522.42881765662,2024.45588961304,392.363679275102
MRPL9P1,13.5049861429994,9.3745259793277,2.61225157724031,9.31246457257961e-12,3.16932318393843e-11,0,0,0,40.108924647596,53.2453423681103,32.0641286289331
DRGX,243.698528422772,9.36949011696879,0.726590581767664,5.63459935148729e-36,3.84809837981882e-35,0,1.37078410033358,0,596.62025413299,490.536877561527,420.208843610755
HOXB-AS4,62.6826525873195,9.36781201380857,2.38502019552077,7.81771339892609e-13,2.76990480128417e-12,0,0,0,38.1034784152162,60.0426201172308,45.5648143674312
CSP2,27.0417975740266,9.33789345495633,2.4421055122879,1.1602158317849e-12,4.0785391377562e-12,0,0,0,39.1062015314061,54.3782219929637,40.5020572154944
IL13RA2,97.2925536839677,9.33083344505598,2.55752878244596,9.87252484460004e-13,3.4825163649397e-12,0,0,0,31.0844166018869,44.182305369283,43.877228650119
EPHA5,881.143878688851,9.30761054315097,0.492631619766127,4.71395383365455e-79,6.91091794691129e-78,2.73251978770391,4.45504832608413,2.3446930432198,2934.97056108783,1779.75389064471,1928.06668202927
TFAP2A-AS1,22.5983169738153,9.22516837112472,2.41710164715926,2.17316011264448e-12,7.55409962784478e-12,0,0,0,26.0708010209374,60.0426201172308,41.3458500741506
PAX3,3249.66152526429,9.21642758667755,0.285216794471644,5.56772580341329e-229,4.62699909814557e-227,4.55419964617319,6.1685284515011,9.37877217287922,3366.14150104949,4366.11807418504,4610.48417969712
CARTPT,1716.18827343387,9.12797491008688,2.41870851448127,6.59771448816319e-12,2.25526728055815e-11,0,0,0,28.0762472533172,46.4480646189898,46.4086072260874
HES5,1508.09112965472,9.09797384185574,0.444854723283068,2.16668025870709e-92,3.87084755156095e-91,3.64335971693855,2.39887217558376,1.1723465216099,1118.03627455174,1408.16937369279,1355.97512386041
IFI44,31.4778867963914,9.07365601833889,2.45816915783261,4.75617210104649e-12,1.63579808892653e-11,0,0,0,42.1143708799757,39.6507868698694,28.6889571943086
OTP,358.874332785008,9.05815630889659,0.880823076407375,1.89466319041501e-25,1.00221009276646e-24,1.82167985846928,2.39887217558376,0,1730.70009854377,469.012164689312,460.710900826249
EBF1,2335.73246651159,9.0393974373172,0.256454710859215,8.65704935803347e-271,1.03691823990858e-268,4.55419964617319,8.56740062708486,11.1372919552941,4278.6195367823,4632.3447860256,4661.95554407514
KCNK3,1304.92620049578,9.03230715619356,0.37963887836758,1.02059429476547e-124,2.82717998226934e-123,0.910839929234638,2.74156820066716,5.27555934724456,2002.43806303123,1414.96665144191,1606.58160288128
OR51E2,17.3192212005748,9.01758716050754,2.45569344024787,2.26272710453694e-11,7.56501089249919e-11,0,0,0,31.0844166018869,32.8535091207489,46.4086072260874
POU3F2,4127.81431078591,9.01698274344623,0.211396819381098,0,0,15.4842787969888,11.6516648528354,10.5511186944891,6211.86970479642,6254.62840881568,6556.27051175816
SCRT2,1554.12162038129,8.98608778163858,0.268007587692758,1.14607830489387e-246,1.09376537581565e-244,12.7517590092849,11.308968827752,6.44790586885446,4967.49031760476,5100.22407109005,5445.83910976669
INHBA-AS1,50.4768590276509,8.94915740680779,1.28484433678867,3.94421706483865e-15,1.52515569027907e-14,0,0,0.586173260804951,137.373066918016,111.022203235634,104.630314473361
ZEB2,4374.66575026386,8.92798582805165,0.235802469023402,0,0,5.46503957540783,10.9662728026686,14.0681582593188,5054.72722871328,5509.19361566213,5291.42501663262
TLX3,198.298154718512,8.91344847062864,0.725485247396055,1.39227655967365e-33,9.02311106636255e-33,1.82167985846928,0.342696025083394,0.586173260804951,349.950367550275,411.235303821788,368.737479232731
DCLK2,1840.44157717311,8.88899276011333,0.245789580948789,3.6908262376711e-286,5.19967115435712e-284,4.55419964617319,6.51122447658449,11.1372919552941,3871.5139516092,3473.40892980056,3451.11279190359
INHCAP,12.6796978368077,8.88508962562297,2.43551940510216,1.92911084050169e-11,6.47376862706924e-11,0,0,0,33.0898628342667,27.1891109964819,39.6582643568383
EVX1,17.8819048229732,8.85419693416514,2.52200608114936,4.69563604461053e-10,1.48260824311422e-09,0,0,0,70.1906181332929,14.7274351230943,16.8758571731227
MYT1L,1104.29999884426,8.84886142696687,0.303659622859213,6.57254442127795e-187,3.60090234636126e-185,4.55419964617319,5.14044037625092,7.62025239046436,3194.67584818102,2657.7355999061,2281.61588980619
DTHD1,13.332672298515,8.8485241283357,2.51478459533056,9.34037071973336e-11,3.04568354175368e-10,0,0,0,48.1307095771151,30.5877498710421,16.8758571731227
CT75,48.8880838436007,8.84841821022622,1.26479901649148,6.02630562260845e-15,2.3136290143378e-14,0,0,0.586173260804951,97.2641422704202,123.483879109022,120.662378787827
COL19A1,96.2703348146072,8.84026330422932,0.985430416820566,9.11484683021618e-19,3.98437859739872e-18,0,0.342696025083394,0.586173260804951,185.503776495131,190.323776975373,200.82270036016
CCDC198,47.4693896549415,8.82999897223987,1.31367060249378,3.27488678541029e-14,1.22518368166873e-13,0,0.342696025083394,0,130.354005104687,121.218119859315,71.7223929857714
ZEB1,4787.19045491453,8.82931783979471,0.177378653044442,0,0,15.4842787969888,12.6797529280856,19.9298908673683,6937.84124091791,6799.54350837017,7580.63504216671
HOXA4,18.818424559246,8.81569586014605,2.40278928980166,2.00023931360663e-11,6.70865889276185e-11,0,0,0,24.0653547885576,33.9863887456023,39.6582643568383
NKAIN2,510.842651555031,8.80603058077056,0.365338836669269,8.10469110335503e-129,2.3553760932491e-127,2.73251978770391,2.74156820066716,5.86173260804951,2045.55515702739,1588.29723404448,1451.32371688855
DPF3,1184.04468201837,8.80184018390571,0.280072418386538,5.46663385735648e-217,4.01316036401716e-215,7.2867194338771,6.1685284515011,5.86173260804951,2951.01413094687,2592.0285816646,3033.4353268688
SPPL2C,7.96122052573221,8.79198053247848,2.74446674677038,1.54317847520339e-09,4.73500676093054e-09,0,0,0,20.054462323798,16.9931943728012,44.7210215087751
MYO16,1039.37941784543,8.78941998881835,0.315088980990786,1.19788472153023e-172,5.61638977598604e-171,3.64335971693855,3.42696025083394,9.37877217287922,2697.32518255083,2411.90072131291,2069.8238822835
ITGA8,204.403373511091,8.76306539917541,2.30294895040174,8.17343693365708e-12,2.78776956055159e-11,0,0,0,38.1034784152162,46.4480646189898,17.7196500317788
MEIS2,4025.07378169606,8.76250552867112,0.214769690127403,0,0,19.1276385139274,17.1348012541697,23.446930432198,9674.27262500014,8055.9070123326,8086.91075736039
LRRN3,2155.5630046176,8.74989380582659,0.217232520281426,0,0,11.8409190800503,11.9943608779188,7.03407912965941,4897.29969947147,4332.13168543944,4357.34632210028
RFX4,1549.04537935094,8.73990309702476,0.294345802415656,3.07117800823606e-191,1.77116571878487e-189,2.73251978770391,7.19661652675128,5.27555934724456,2224.0398717092,2397.17328618982,2729.66989775259
ZNF503,699.346826346661,8.73506057626384,0.470938837315468,2.4254947771468e-77,3.46658275274822e-76,3.64335971693855,0.685392050166789,2.93086630402476,932.532498056606,899.506422133608,789.790115702142
CBLN2,395.895515990185,8.72731597812445,0.451444024006211,1.0491825519689e-82,1.6192000938967e-81,3.64335971693855,1.37078410033358,1.75851978241485,927.518882475656,747.700552403251,866.57526583985
NDST4,156.807279522649,8.71878304167281,0.807352630763925,1.55693368858499e-25,8.25629739680711e-25,0.910839929234638,0.685392050166789,0,245.667163466525,246.967758218043,261.575786183402
CACNG1,12.370830934231,8.69386449449133,2.4441775851443,8.79541615214143e-11,2.87241844421133e-10,0,0,0,22.0599085561778,27.1891109964819,39.6582643568383
LAMP5,2055.90099925382,8.68169223361832,0.229318899747579,0,0,14.5734388677542,12.6797529280856,11.1372919552941,5604.21949638534,5044.71296947224,5018.03613042803
SCML4,74.6763870552883,8.6734348339841,1.26156993754412,1.90931202436293e-14,7.21233353431785e-14,0,0,0.586173260804951,108.294096548509,106.490684736221,91.1296287348625
LIX1,971.778616569336,8.57119439908595,0.372256269637564,6.78061448344473e-115,1.66476746466981e-113,0.910839929234638,4.45504832608413,2.3446930432198,1261.42568016689,1314.14036482996,1064.86658762404
SLC30A4,292.05776567598,8.54640491903232,0.588646405972099,2.55842226607931e-46,2.17440168750234e-45,0.910839929234638,1.02808807525018,1.1723465216099,468.271695260683,382.913313200453,405.8643650136
GPR22,110.550492845487,8.51967363811674,0.716970312217724,3.16162689078887e-31,1.93457562696978e-30,0,0.685392050166789,1.1723465216099,272.740687603652,286.618545087913,286.045779084429
ABCD2,129.551376362833,8.5110584541486,0.977447188014194,1.30257792537616e-17,5.46543297720233e-17,0,0.685392050166789,0,201.54734635417,128.015397608435,130.787893091701
