"",baseMean,log2FoldChange,lfcSE,pvalue,padj,NCRM_day0-1,NCRM_day0-2,NCRM_day0-3,NCRM_day14-1,NCRM_day14-2,NCRM_day14-3
SCART1,8.46742921536072,2.67413882610104,0.845910509738336,0.000196392069248649,0.000571296256631117,2.73251978770391,1.71348012541697,0,16.2123309863984,12.4331635327818,6.56947138574581
ST6GALNAC5,749.222375422623,2.67366362730418,0.139073061567709,4.62030740084572e-83,2.99727633952299e-81,147.556068536011,158.325563588528,128.958117377089,951.461174764257,1078.13289491408,771.912887825133
CHRNA1,11.4725901545816,2.67295619927991,0.770430050977497,9.71877010194455e-05,0.000294729619632905,0,2.39887217558376,1.1723465216099,9.11943617984911,11.5450804232974,14.2338546691159
HEYL,527.572769158252,2.67268843074718,0.220493233344827,1.22641111731576e-34,2.08370093985944e-33,140.269349102134,184.027765469783,254.985368450154,1208.83192917333,1087.90180911841,1481.41579748568
LINC02704,7.12643376173157,2.67147669201938,0.690640851313485,1.39869411994678e-05,4.68306753586608e-05,5.46503957540783,4.45504832608413,1.75851978241485,23.3052257929477,20.4259115181416,43.7964759049721
ZNF436,1125.32958807746,2.670362423872,0.115410286271708,6.13352803876226e-119,7.51965133562791e-117,89.2623130649945,98.3537591989342,100.821800858452,597.829705123442,584.358686040746,676.655552731818
NAIPP4,17.8974486587557,2.66549955097203,0.450992323103316,7.63004755325634e-10,3.78847856212532e-09,2.73251978770391,6.1685284515011,3.51703956482971,24.3184964795976,28.4186595035013,40.5117402120992
ASIC4,257.31511953427,2.66521642191439,0.458214932907157,1.64825707530405e-09,7.96786423583667e-09,0,2.74156820066716,3.51703956482971,22.2919551062978,16.8735790802039,10.949118976243
LRRC17,255.258453134256,2.66402463026003,0.404061278921155,5.43023034900291e-12,3.17285976512179e-11,141.180189031369,96.6402790735172,66.2375784709595,653.559592889187,686.488243631454,706.218173967674
CLEC18A,12.341914360563,2.65682006415627,0.670005914223748,1.40074401063804e-05,4.68880272023775e-05,0.910839929234638,3.08426422575055,1.1723465216099,15.1990602997485,10.656997313813,18.6135022596131
CCDC146,95.8646523903356,2.65528475646396,0.272591704880054,3.35602171785127e-23,3.65979954576022e-22,20.038478443162,21.2471535551705,13.4819849985139,77.0085721853925,126.107801546787,155.477489462651
EFNB1,1924.26797150892,2.65391553881262,0.133194048613562,4.27315108783341e-89,3.12952091511589e-87,399.858728934006,420.488022777325,450.181064298202,2795.61382446708,2639.38300138769,2616.83943532208
LRRC4,1367.89299958155,2.65080040667517,0.145977742521142,1.59022752612832e-74,8.44580764354032e-73,315.150615515185,321.448871528224,368.116807785509,2147.12058501114,2062.12898022282,2158.0713502175
CCR1,2.46354424510798,2.64966522838662,1.26581213244762,0.0040073684741198,0.00949715274076079,0,1.02808807525018,1.1723465216099,12.1592482397988,9.76891420432858,4.37964759049721
RHOU,3002.75311188168,2.64730328469059,0.139928948477599,1.46454625585096e-80,8.93822857463424e-79,269.608619053453,325.903919854308,359.91038213424,1966.75840278746,1872.07919479315,2218.29150458683
FAM180B,24.7842668577422,2.64428730427096,0.602604185771252,1.18525152107334e-06,4.42877951550363e-06,8.19755936311174,3.76965627591734,0.586173260804951,22.2919551062978,27.5305763940169,33.9422688263533
TRIM9,1230.17036382407,2.6429446190019,0.179182928067076,4.54297404799712e-50,1.25927258720876e-48,157.575307757592,192.937862121951,134.233676724334,891.678204251913,890.74735881287,1306.22989386579
GATA2-AS1,4.94874259610241,2.64220649570651,0.838445062572695,0.000196036536184569,0.000570440903598554,1.82167985846928,1.71348012541697,2.3446930432198,12.1592482397988,23.0901608465948,12.0440308738673
HHIP-AS1,18.1072605526922,2.64053593329693,0.552502208768658,2.10609260260956e-07,8.46390716687711e-07,3.64335971693855,2.74156820066716,13.4819849985139,54.7166170790947,46.1803216931897,37.2270045192263
SMIM18,170.539111414063,2.64047988582703,2.07716122159845,0.00848059495321294,0.0188993399702047,0,0,0,0,1.77616621896883,2.1898237952486
ANTXR2,1010.60740800888,2.64034429373797,0.194044392146756,3.73602112386078e-43,8.45312746967849e-42,226.799142379425,256.679322787462,273.742912795912,1586.78189529375,1486.65112527691,1746.38447671076
NRP2,5079.61196908559,2.63531372056191,0.138876103136892,3.39766514120911e-81,2.10594701291424e-79,1195.93282708508,1196.35182356613,1262.61720377386,7052.36397908332,7949.23191299501,7878.98601530447
OLFM4,22.3320011175648,2.63368669645311,1.13228522352581,0.00365211050402532,0.00872880756844938,0,0.342696025083394,0.586173260804951,5.06635343324951,1.77616621896883,4.37964759049721
CPE,7062.2500728365,2.63185020967973,0.107881282382758,2.12169426159267e-132,3.28037507222911e-130,549.236477328487,502.392372772256,509.384563639503,3161.40454234769,3514.14486422984,3027.43139693119
HEY1,829.458180045083,2.63143407167082,0.188527844997503,2.56043752417434e-45,6.17478130829912e-44,101.103232145045,70.2526851420959,49.8247271684208,493.462824398502,507.095455515602,359.131102420771
DPYSL5,11406.5953278852,2.62391708160228,0.127891533104183,1.92961997097217e-94,1.5475885819065e-92,840.705254683571,808.419923171728,724.510150354919,4684.3503843825,5208.6074371261,4834.03602801129
ME3,135.538951887943,2.62140531968947,0.250227964781811,2.1029571409819e-26,2.61975368099938e-25,22.7709982308659,26.044897906338,24.033103693003,160.096768490684,196.266367196056,106.206454069557
TTC3,26102.7636815703,2.61903535216146,0.12389357451498,8.17655449403126e-100,7.24692712002834e-98,2122.25703511671,2265.9061178514,1641.28513025386,11455.0251125771,12101.0204498347,13597.7108565962
KRT80,6.12150968622803,2.61527302814813,0.950982726781533,0.000681480048950244,0.00183047869532722,0.910839929234638,1.37078410033358,2.3446930432198,14.1857896130986,14.2093297517507,12.0440308738673
PDC-AS1,23.7063289362369,2.61396272528554,0.555600353444685,4.68611285506664e-07,1.82627812290302e-06,3.64335971693855,1.71348012541697,1.1723465216099,14.1857896130986,13.3212466422662,13.1389427714916
FLJ16779,145.148219770656,2.61388269883674,0.30203153577842,9.34736307484203e-19,8.19587631924555e-18,4.55419964617319,10.2808807525018,18.1713710849535,51.676805019145,71.9347318682377,95.2573350933142
EPAS1,263.165012739926,2.61129054061289,0.713857409464142,2.87210498934958e-05,9.29318472893837e-05,85.618953348056,89.7863585718494,75.0301773830337,645.453427395987,787.729718112677,422.63599248298
LRRC4B,2739.07370923383,2.60750316080374,0.105138567983015,2.06816577141609e-136,3.42601508443511e-134,277.806178416565,302.943286173721,248.537462581299,1668.85682091239,1762.84497232657,1662.07626059369
NOG,85.9270499502943,2.60587957743916,0.261373284978367,3.49796332985593e-24,4.00116397327951e-23,18.2167985846928,17.8201933043365,12.8958117377089,83.0881963052919,102.129557590708,121.535220636297
ANKRD36C,612.793692770832,2.60516933224253,0.127444425233514,2.17437220878966e-93,1.72401078548764e-91,48.2745162494358,54.8313640133431,55.1002865156654,321.206807668019,332.143082947172,327.378657389666
FKBP7,627.92181242038,2.60452373788247,0.112490142025296,1.26518531317598e-119,1.57187978864677e-117,189.454705280805,173.404188692198,172.921111937461,1043.6688072494,1079.02097802357,1138.70837352927
SNAP25-AS1,28.2093771855103,2.60222669508346,0.718911229229912,7.92783315136038e-05,0.000243200613538756,0,2.05617615050037,0,6.07962411989941,8.88083109484416,7.66438328337011
MAGI2-AS3,633.595711926284,2.60116976209674,0.155563880209012,7.02447343498536e-64,2.77686215476765e-62,79.2430738434135,63.0560686153446,49.8247271684208,345.525304147616,372.106822873971,441.249494742593
FREM1,415.087826369377,2.59994329370999,0.239231072316008,2.54843347281794e-28,3.44955756558966e-27,231.353342025598,221.038936178789,236.8139973652,1514.8396765416,1475.9941279631,1277.76218452756
CDH2,11032.2820633377,2.59903505152365,0.101758823535884,1.08457081557741e-144,2.09608373593884e-142,1580.3072772221,1671.6712103568,1606.11473460557,9676.73505750656,10099.2811210568,9793.98692424938
INKA1,51.9273808815592,2.59778447895786,0.292113631738619,1.06205932744268e-19,9.75804261562558e-19,17.3059586554581,23.6460257307542,25.2054502146129,159.083497804035,102.129557590708,160.952048950772
IGDCC3,8481.21339397454,2.59655515781137,0.120517568776195,9.22851093432299e-104,8.67667092237192e-102,2201.50010896012,2372.14188562726,2361.69206778315,14383.3773969954,14033.4892960727,13787.1306148852
SLITRK1,1192.12046319262,2.59459346911971,0.22385774022956,4.64658127946839e-32,7.3058958761359e-31,40.0769568863241,30.8426422575055,23.446930432198,155.030415057435,173.176206349461,243.070441272595
CACNG4,2863.56012814797,2.59335662918334,0.150456586829507,4.48371333640722e-67,1.91383040110756e-65,89.2623130649945,106.578463800936,122.510211508235,654.572863575836,711.354570697018,580.30330574088
PLP1,8570.92680195285,2.59123003875863,0.114290405337577,1.13920216721425e-114,1.29934411121199e-112,1200.48702673125,1133.98114700095,1131.31439335356,7017.91277573722,6543.39635068118,7424.59757779039
TRAPPC3L,14.4543416759543,2.58425506980211,2.2647993733483,0.0124327163205742,0.0268218988528357,0,0,0,1.0132706866499,2.66424932845325,0
PTPRD-AS1,291.63001677624,2.58036229138332,0.220959748499257,1.72844495455912e-32,2.75501850431731e-31,46.4528363909665,37.0111707090066,56.8588062980803,291.821957755172,264.648766626356,291.246564768064
MVB12B,1877.53884187582,2.57975915567945,0.149930159102909,5.1215125397772e-67,2.18272119421132e-65,165.772867120704,237.831041407876,223.918185627491,1177.42053788719,1233.54743907385,1414.6261717306
LINC02820,63.2271389147432,2.57925875200482,0.26630643063628,7.01818699032044e-23,7.5586743011075e-22,10.9300791508157,13.7078410033358,14.0681582593188,84.1014669919418,84.3678954010196,74.4540090384525
CCDC102B,116.906502940064,2.57904949657779,0.214318755022977,3.59135195050159e-34,6.03182406653345e-33,27.3251978770391,26.7302899565048,24.6192769538079,176.309099477083,126.107801546787,177.375727415137
SSPOP,43.7464312300882,2.57899245243769,0.365140826811892,4.20543711279345e-13,2.64371617007097e-12,3.64335971693855,8.56740062708486,7.03407912965941,44.5839102125957,56.8373190070027,28.4677093382318
ABCC2,119.957778357742,2.57447785194245,0.267763085253506,1.05265475187133e-22,1.12631225469354e-21,32.790237452447,23.6460257307542,21.1022373889782,164.149851237284,170.511957021008,128.104692022043
SMIM38,6.64818183818729,2.56822447095601,0.887067918629155,0.000534529401665219,0.00146114853632679,0.910839929234638,0.342696025083394,1.75851978241485,7.09289480654931,4.44041554742208,10.949118976243
DRD2,332.155263701297,2.56588019913847,0.26319359636256,1.87703896903889e-23,2.07788363199492e-22,17.3059586554581,11.308968827752,13.4819849985139,85.1147376785917,70.1585656492689,90.877687502817
ZHX1,1467.80362583415,2.56487306934088,0.132474080782643,1.5617180989505e-84,1.04226893750102e-82,222.244942733252,183.685069444699,177.6104980239,1065.9607623557,1086.12564289944,1300.75533437767
KLHL35,248.406452224185,2.56410986857429,0.326048765064899,1.11665375502307e-15,8.21259883781502e-15,5.46503957540783,9.25279267725165,4.10321282563466,47.6237222725454,47.0684048026741,30.6575331334804
LAMA4,528.919524809419,2.56086094275385,0.207924078238576,1.20111668011379e-35,2.11296316103457e-34,69.2238346218325,69.2245970668457,69.1684447749842,403.281733286661,341.023914042016,502.564561009554
PRDM16-DT,72.0961644098063,2.55755416637408,0.575471724546857,1.68709284611564e-06,6.19171751383334e-06,1.82167985846928,1.71348012541697,2.3446930432198,12.1592482397988,17.7616621896883,8.75929518099441
H19,168.685109758991,2.55647448278974,0.963858436513188,0.000753568999903086,0.00200802616500411,36.4335971693855,38.0392587842568,44.5491678211763,347.551845520916,374.771072202424,259.494119736959
GDF11,3790.21963998582,2.55551119138764,0.128897968012197,1.89052032525553e-88,1.35600981061499e-86,920.859168456219,888.268097016158,840.5724559943,4758.31914450794,4872.91202174099,6060.33735335051
ENC1,9367.17847127674,2.55401615203511,0.175400818885935,5.64453767106758e-49,1.52216553668421e-47,818.845096381939,778.948065014556,600.827592325075,4328.69237336838,4008.80715621266,4758.48710707521
GNG12-AS1,16.4203318594617,2.55143352894902,0.471176916035685,1.08065598086733e-08,4.87433645827191e-08,5.46503957540783,4.45504832608413,1.75851978241485,20.265413732998,31.0829088319546,21.898237952486
TMEM121,49.7588880913342,2.55131363353362,0.32394912432424,5.75416526418418e-16,4.31059002159477e-15,7.2867194338771,6.85392050166789,9.37877217287922,52.6900757057949,55.9492358975182,32.847356928729
KRT5,2.72865060738213,2.5482326553067,2.54733563653629,0.0145854905349242,0.030950377551425,0,0,0,1.0132706866499,2.66424932845325,1.0949118976243
COMMD3,110.647586074411,2.54709193910835,0.295324904807455,2.19688599115756e-18,1.88468980067555e-17,8.19755936311174,18.8482813795867,10.5511186944891,99.3005272916903,87.9202278389572,56.9354186764637
SYTL4,35.6588327985843,2.54273209210299,0.429538838052899,3.42269155848887e-10,1.74177626246803e-09,4.55419964617319,1.71348012541697,10.5511186944891,23.3052257929477,39.0756568173143,36.132092621602
SILC1,290.946699926455,2.54153247165407,0.290076172362084,2.81963248793561e-19,2.5386726670737e-18,5.46503957540783,6.51122447658449,15.2405047809287,52.6900757057949,47.0684048026741,64.5998019598338
ARHGEF17,901.588266468232,2.5323279142878,0.0934284899325542,2.22532215626874e-162,5.78791734663168e-160,249.570140610291,301.572502073387,249.123635842104,1537.1316316479,1639.40142010823,1530.68683287877
GLRA1,33.0350504388672,2.52733054121559,1.07491137184313,0.00399793199594564,0.00947559593316022,0,0.685392050166789,0,4.05308274659961,3.55233243793767,2.1898237952486
DPH6-DT,7.90405839731935,2.52489808822291,0.908775626779281,0.000635828324689596,0.00171647126550698,1.82167985846928,0,1.75851978241485,9.11943617984911,4.44041554742208,9.85420707861871
KC6,446.045125367291,2.52333094376214,0.160696500845065,1.56820352835495e-56,5.2142298917704e-55,64.6696349756593,57.9156282390937,82.0642565126932,390.109214360212,400.525482377472,390.883547451876
NAIP,33.3591891947162,2.51902471974647,0.323761500909315,1.59167300657124e-15,1.1586779956285e-14,8.19755936311174,11.308968827752,8.79259891207427,49.6502636458452,64.8300669923624,60.2201543693366
CYP26B1,339.080002207942,2.51798919440271,0.257365658179982,2.32048505799004e-23,2.55253356378904e-22,14.5734388677542,7.53931255183468,7.03407912965941,49.6502636458452,49.7326541311273,56.9354186764637
STON1-GTF2A1L,3.38265113249615,2.51658410750226,1.15734311789802,0.00387803216534002,0.0092220486338044,0.910839929234638,1.02808807525018,0,4.05308274659961,6.21658176639092,8.75929518099441
NCKAP5,461.232159872501,2.51613873147751,0.181285234104413,2.47424532306007e-44,5.82064643624361e-43,32.790237452447,41.1235230100073,36.342742169907,193.534701150131,220.244611152135,237.595881784473
CAMK2D,2763.43010323242,2.51556346622534,0.08204782238089,5.86912593913635e-207,2.91674598011008e-204,321.526495019827,343.381417133561,292.500457141671,1748.90520515773,1989.30616524509,1770.4725384585
PENK-AS1,45.2532440095712,2.51555010582502,1.07909397238473,0.00395482979473528,0.00938622831208279,0,0,1.1723465216099,2.0265413732998,0,8.75929518099441
TANC2,2622.71971541567,2.51298648831961,0.15755753980823,5.60882927388912e-58,1.92708294681894e-56,295.112137072023,339.269064832561,315.361214313064,1663.79046747914,1728.20973105667,2090.18681256479
TCAF1,3166.13108409066,2.50745040304523,0.134502572536458,2.15881076334349e-78,1.24312923596402e-76,610.262752587207,611.369708748776,481.248247120865,2928.35228441822,2900.4794355761,3927.44897677837
TMTC2,1344.61281426036,2.50700024567784,0.14926356265547,5.07150017997544e-64,2.01628357155309e-62,168.505386908408,189.168205846034,150.646528026872,894.718016311863,1045.27381986316,986.515619759496
GAD1,2471.23965386012,2.50387700512057,0.263696239513488,2.78217588731397e-22,2.91301561113423e-21,22.7709982308659,18.5055853545033,16.4128513025386,100.31379797834,155.414544159773,74.4540090384525
FMN2,1648.06336213688,2.50342947774695,0.132899311218142,6.1787132470962e-80,3.70589632902343e-78,120.230870658972,127.140225305939,146.543315201238,713.342563401531,777.960803908349,765.343416439387
VASH1,1236.63390209092,2.49930731074348,0.11323756417865,4.82077250159478e-108,4.89642696056142e-106,146.645228606777,206.303007100203,197.540388891269,940.315197211109,1073.69247936666,1162.79643527701
ARHGEF28,177.18862141525,2.49420597502945,0.243198947297047,1.36322412809499e-25,1.65815242503861e-24,49.1853561786704,38.3819548093402,45.7215143427862,258.384025095725,273.5295977212,228.836586603479
GPC5,189.502514652926,2.49154925990956,0.331467119033524,1.32868993482266e-14,9.18883700395556e-14,2.73251978770391,7.19661652675128,8.20642565126932,48.6369929591953,29.3067426129857,38.3219164168506
NAALADL2,51.885669135583,2.49148748600367,0.283200762967567,2.76477974422472e-19,2.49170402466884e-18,14.5734388677542,19.5336734297535,22.2745839105881,112.473046218139,125.219718437303,95.2573350933142
SELPLG,25.970212338019,2.49070689095262,0.526126553998974,5.60350768575612e-07,2.16771910540479e-06,0.910839929234638,3.42696025083394,1.1723465216099,15.1990602997485,12.4331635327818,14.2338546691159
CILP,9.12246914976453,2.4906779805119,1.4599677292578,0.00957455209819683,0.0211325073275294,0,0.342696025083394,0.586173260804951,4.05308274659961,5.3284986569065,3.2847356928729
SULT1C4,471.178695267972,2.48980270362282,0.134834004773683,6.05071136515246e-77,3.38135135124885e-75,133.893469597492,136.050321958108,154.749740852507,692.063878981883,760.199141718661,954.763174728391
B4GALNT1,630.596477604099,2.48943384307985,0.207733856007348,9.65247217823157e-34,1.59517993301772e-32,11.8409190800503,15.4213211287528,21.1022373889782,99.3005272916903,91.4725602768949,90.877687502817
WNT7A,1022.63589456163,2.48927330192348,0.516141836394749,3.12563954256292e-07,1.23912462207302e-06,3.64335971693855,1.37078410033358,1.75851978241485,16.2123309863984,8.88083109484416,12.0440308738673
SKIDA1,1336.07742105536,2.48412260542006,0.127831315851296,6.37384325089441e-85,4.27431464270823e-83,524.643799239151,539.06084745618,422.044747779565,2556.4819424177,2709.54156703695,3107.35996545777
PTPN3,269.088046044532,2.48380552148349,0.261679607470564,3.86962905998833e-22,4.02435638039893e-21,117.498350871268,154.555907312611,141.853929114798,639.373803276088,628.762841514967,1121.18978316728
FHOD3,1272.43836713044,2.48186877971041,0.12623869535831,5.20228047585774e-87,3.61948664107802e-85,250.480980539525,211.786143501538,236.8139973652,1279.76087723883,1356.99099129219,1271.19271314181
PLD5,459.685058484381,2.48036301237609,0.234764202869233,6.90785365231351e-27,8.80245270805334e-26,103.835751932749,99.7245432992678,92.6153752071823,559.325419030746,708.690321368564,419.351256790107
RNF165,2438.15900722895,2.47972691141197,0.131734037529348,7.66679820149332e-80,4.56888638003339e-78,334.278254029112,339.269064832561,314.775041052259,1628.32599344639,1643.84183565565,2283.98621844429
SLC16A4,79.758448892189,2.4775490957921,0.23900560745497,9.4711590268636e-26,1.15504976212802e-24,27.3251978770391,44.2077872357579,35.756568909102,206.70722007658,202.482948962447,217.887467627236
FBXL19-AS1,104.359882027608,2.47701382048331,0.220221065450516,5.84003532744741e-30,8.43863879350266e-29,29.1468777355084,35.2976905835896,20.5160641281733,156.043685744085,166.071541473586,169.711344131767
LHX9,26.0148072811092,2.47642071661105,1.52439808734123,0.0089867734923157,0.0199268509514099,0,0,0.586173260804951,3.0398120599497,2.66424932845325,2.1898237952486
CNKSR3,309.627371610934,2.47601155304203,0.118695191710796,1.32870234950878e-97,1.14482310795137e-95,169.416226837643,150.100858986527,155.922087374117,820.74925618642,895.187774360292,928.485289185408
NRG2,42.2339520147828,2.46887554288809,0.459742403999641,1.75427693716909e-08,7.76918000659066e-08,0,6.1685284515011,8.79259891207427,42.5573688392959,34.6352412698922,21.898237952486
DENND6B,253.931574816829,2.46812008907756,0.198416864219834,4.77004241356499e-36,8.54248908426728e-35,13.6625989385196,21.2471535551705,25.2054502146129,119.565941024688,133.212466422662,96.3522469909385
IMPG2,25.1657911612725,2.46701033985635,0.719577190535397,0.000130791534570754,0.000389505447523175,0,1.02808807525018,1.75851978241485,11.1459775531489,7.10466487587533,3.2847356928729
RGMA,5851.50725266741,2.46546382461815,0.128394325605739,5.39236341865646e-83,3.48998776607464e-81,909.018249376168,877.987216263657,784.299822957025,4998.46429724396,5086.94005112674,4206.65151067257
SOBP,1362.15456535268,2.46323309460751,0.128920924588001,3.29446669875196e-82,2.10286716115291e-80,250.480980539525,240.915305633626,205.746814542538,1182.48689132044,1253.973350592,1429.95493829734
HSD17B13,14.0497587682813,2.46276636556953,0.503506762653594,1.63650541684078e-07,6.6536078525462e-07,4.55419964617319,3.42696025083394,2.93086630402476,19.2521430463481,26.6424932845325,18.6135022596131
HCG17,9.6241671176524,2.46248071314607,0.706334843309146,7.46369030609182e-05,0.000229721854919858,1.82167985846928,0.685392050166789,2.3446930432198,8.10616549319921,11.5450804232974,9.85420707861871
PXDNL,10.8733985081216,2.45423798672565,0.828797079999889,0.000630901497367936,0.00170432815683845,0,1.02808807525018,1.1723465216099,6.07962411989941,7.10466487587533,5.47455948812151
FOXQ1,5.13080284113202,2.45407611491698,0.893593066027717,0.000793005211430403,0.00210524993170925,1.82167985846928,0.685392050166789,1.1723465216099,7.09289480654931,7.99274798535975,9.85420707861871
SP6,132.740676798206,2.45047662319886,0.250121846923154,1.9490609336045e-23,2.15418450286788e-22,60.1154353294861,63.7414606655114,66.2375784709595,388.082672986912,432.496474318911,246.355176965468
ERVK13-1,194.157146847221,2.44885777674236,0.217471765987255,2.50261443241528e-30,3.67534351736767e-29,39.1661169570894,31.1853382825889,28.7224897794426,182.388723596982,183.833203663274,176.280815517513
CREB5,736.6325828686,2.44854416379984,0.260276368981221,7.03233899108024e-22,7.21910712363567e-21,34.6119173109162,31.5280343076723,88.5121623815476,276.622897455423,290.403176801404,301.100771846683
PDGFRB,501.648988539892,2.44235592189085,0.215284778403792,1.3017400313174e-30,1.93729545837236e-29,248.659300681056,268.673683665381,310.671828226624,1400.34008895016,1531.05528075113,1659.88643679844
MGAT3-AS1,6.517618658117,2.43999391069304,1.08149058942556,0.00475130092798226,0.0111079221123779,0,1.02808807525018,0,7.09289480654931,3.55233243793767,2.1898237952486
ABCA8,38.3883735006572,2.43841571116329,0.703146043515373,9.12918011753243e-05,0.000277788194479475,2.73251978770391,1.02808807525018,0.586173260804951,7.09289480654931,5.3284986569065,13.1389427714916
TTC28,2590.70113542672,2.43805269429519,0.146428233689662,6.3977468352878e-63,2.47979518699247e-61,449.954925041911,511.645165449508,584.414741022536,2658.82228176934,2539.02961001595,3260.64763112517
REEP1,4931.93588224658,2.43732082917475,0.129106621237705,2.85505863697842e-80,1.72356359798502e-78,64.6696349756593,64.7695487407616,66.8237517317644,376.936695433763,362.337908669642,330.663393082539
LAMP3,34.5803344518207,2.43502858939062,0.423814092515763,1.63963073987864e-09,7.9275405647711e-09,8.19755936311174,17.4774972792531,22.2745839105881,120.579211711338,95.912975824317,68.979449550331
UCP3,34.4648702527382,2.43247225208,0.361855325265404,1.66002561593137e-12,1.00650354883159e-11,16.3951187262235,6.51122447658449,7.62025239046436,47.6237222725454,47.0684048026741,65.6947138574581
IL17D,114.223160909747,2.42909024641978,0.23318321059387,5.93250471622409e-26,7.29247377440443e-25,10.9300791508157,15.7640171538361,13.4819849985139,75.9953014987426,77.2632305251442,77.7387447313254
RERG,77.9178171701219,2.42851055968054,0.277902730563297,4.22223217432141e-19,3.75774612764198e-18,11.8409190800503,11.308968827752,11.723465216099,69.9156773788432,64.8300669923624,58.030330574088
CEACAM6,1.71931412573897,2.42603203515676,1.71423321130023,0.0141255908664036,0.0300725071454595,0,0.342696025083394,0.586173260804951,8.10616549319921,1.77616621896883,4.37964759049721
PPM1L-DT,28.9600819067298,2.42511676957207,0.427887228438933,2.07385602451717e-09,9.94750313035381e-09,5.46503957540783,3.08426422575055,5.86173260804951,23.3052257929477,25.7544101750481,29.5626212358561
COPG2IT1,904.775503941686,2.42497306734536,0.215875383473169,4.77617913391807e-30,6.93380622310589e-29,32.790237452447,41.1235230100073,25.2054502146129,171.242746043833,198.042533415025,186.135022596131
TENM4,2346.34222149224,2.4242468745099,0.183729365231541,1.52215849922067e-40,3.15191004712138e-39,337.921613746051,365.656658763982,388.632871913683,2101.5234041119,1878.29577655954,1971.93632762137
WNT8A,4.90425276313953,2.423426305829,1.01529365067287,0.00164175249829153,0.00415552269462966,3.64335971693855,0.685392050166789,0.586173260804951,9.11943617984911,17.7616621896883,6.56947138574581
RAB36,146.055030691238,2.42262452982879,0.201386717024478,5.09636191986026e-34,8.49291929519228e-33,26.4143579478045,30.1572502073387,29.8948363010525,144.897708190936,157.190710378742,175.185903619888
RTN1,8657.98759889325,2.42207910705566,0.159369215767986,9.67249125782278e-53,2.90697010480786e-51,54.6503957540783,65.4549407909283,61.5481923845199,363.764176507315,349.016662027376,282.48726958707
CRABP2,4891.65191685911,2.42078382369451,0.158774649079113,2.57451935889241e-53,7.85623615767278e-52,2927.43953256013,2809.42201363367,2596.74754536593,15069.3616518573,13635.6280630237,16408.3496977978
TSPOAP1-AS1,57.4204084126499,2.41541084454636,0.319776816962399,6.18087998693094e-15,4.34927661280122e-14,10.9300791508157,6.1685284515011,6.44790586885446,37.4910154060464,39.9637399267987,44.8913878025964
BORCS7,357.350989138403,2.41476469578242,0.142233072592168,1.54929053892753e-65,6.36879700123386e-64,74.6888741972403,70.5953811671793,92.6153752071823,444.825831439307,423.615643224067,405.117402120992
DHH,10.5891858062936,2.41261588765159,0.837599816358096,0.00066848037619962,0.00179746945600342,1.82167985846928,0.685392050166789,0.586173260804951,7.09289480654931,2.66424932845325,9.85420707861871
C1QTNF3,103.228978135837,2.41115608102841,0.296093209484647,1.12949720238355e-16,8.84216797252716e-16,7.2867194338771,11.9943608779188,7.03407912965941,54.7166170790947,49.7326541311273,50.3659472907179
CNTN3,132.283541733567,2.4049046453788,0.408308456923203,5.27289931298659e-10,2.64500338645308e-09,5.46503957540783,3.08426422575055,7.03407912965941,18.2388723596982,23.0901608465948,42.7015640073478
FAM161B,368.914218487063,2.40260601345817,0.184288573425784,1.64501754205566e-39,3.28885331863571e-38,20.9493183723967,22.9606336805874,24.6192769538079,118.552670338039,110.122305576068,143.433458588784
DLL1,1488.71239558412,2.39682181705317,0.158129274268414,1.307752366455e-52,3.91762630338457e-51,214.958223299375,247.426530110211,240.33103693003,1358.79599079752,1310.810669599,1080.67804295519
MAP3K4-AS1,148.393342399983,2.3967000090342,0.228347852168396,1.3379665944219e-26,1.68106592879284e-25,57.3829155417822,52.4324918377594,44.5491678211763,217.853197629729,255.767935531512,354.751454830274
MRPS35-DT,2.75824025319178,2.39557970364552,1.27046483222067,0.0067447505379986,0.0153167203159936,0.910839929234638,0.342696025083394,0.586173260804951,2.0265413732998,5.3284986569065,8.75929518099441
FKBP9,1112.76787089685,2.39406480833934,0.116308336630569,8.06772879687029e-95,6.52688640746803e-93,204.028144148559,214.870407727288,232.124611278761,1122.70392080809,1132.30596459263,1193.45396841049
USP3,1135.37086689525,2.3927994011829,0.104395335869625,6.17963235148442e-117,7.31826248263027e-115,247.748460751821,248.111922160378,213.367066933002,1184.51343269373,1292.16092429983,1263.52832985844
TSHZ1,1671.26520907304,2.38855631646279,0.145762539566949,2.01718421757755e-61,7.50511186833999e-60,76.5105540557096,69.9099891170125,63.3067121669347,371.870342000514,345.464329589438,388.693723656627
PCDH10-DT,193.056791330532,2.38583200701563,0.310505542135824,2.99734677188894e-15,2.14602934555362e-14,11.8409190800503,19.5336734297535,20.5160641281733,82.074925618642,66.6062332113312,143.433458588784
ADAMTS9-AS1,5.44197356370798,2.38120902347824,0.831321341329184,0.000503319392999079,0.00138112588317535,2.73251978770391,1.37078410033358,2.3446930432198,14.1857896130986,11.5450804232974,16.4236784643645
ZNF800,467.630763090187,2.38014483310268,0.114351497405577,7.84043753413642e-97,6.5921261805141e-95,97.4598724281062,100.409935349435,89.6845089031575,474.210681352154,518.640535938899,516.79841567867
COLGALT2,734.714265087638,2.37934793444977,0.150783841995272,7.72078849025905e-57,2.58878968293867e-55,120.230870658972,118.230128653771,170.576418894241,675.851547995484,700.697573383205,769.723064029884
